program,family,piid,work_type,vendor_uei,vendor_name,award_date,fy,dollar_m,report_id,naics4,capability
columbia,Submarines,N0002413C2128,piping,FMC8BKMNMKF2,"FLUID CONDITIONING PRODUCTS, INC.",2017-03-20,2017,0.328,20699355,3399,All Other Miscellaneous Manufacturing
columbia,Submarines,N0002413C2128,piping,FMC8BKMNMKF2,"FLUID CONDITIONING PRODUCTS, INC.",2017-03-20,2017,0.061,20699353,3399,All Other Miscellaneous Manufacturing
columbia,Submarines,N0002413C2128,piping,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",2017-03-28,2017,0.047,20699419,,
columbia,Submarines,N0002413C2128,piping,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",2017-03-28,2017,0.005,20699412,,
columbia,Submarines,N0002413C2128,piping,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",2017-04-10,2017,3.869,20699438,,
columbia,Submarines,N0002413C2128,piping,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",2017-04-10,2017,0.079,20699429,,
columbia,Submarines,N0002413C2128,piping,PF8PJNVEPTJ1,CURTISS-WRIGHT CORPORATION,2017-04-11,2017,0.955,20699275,3329,Industrial Valve Manufacturing
columbia,Submarines,N0002413C2128,piping,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",2017-04-12,2017,0.047,20699420,,
columbia,Submarines,N0002413C2128,piping,L8T4R3N7ACL6,COLFAX CORPORATION,2017-04-18,2017,0.14,20699607,3329,Industrial Valve Manufacturing
columbia,Submarines,N0002413C2128,piping,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",2017-04-18,2017,0.058,20699425,,
columbia,Submarines,N0002413C2128,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2017-04-18,2017,0.044,20699248,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
columbia,Submarines,N0002413C2128,piping,REXPSJ7NAHU8,DERBYSHIRE MACHINE & TOOL CO,2017-04-20,2017,0.065,20699291,3329,Other Metal Valve and Pipe Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,PF8PJNVEPTJ1,CURTISS-WRIGHT CORPORATION,2017-04-24,2017,0.148,20699273,3329,Industrial Valve Manufacturing
columbia,Submarines,N0002413C2128,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2017-05-04,2017,0.054,20699250,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
columbia,Submarines,N0002413C2128,piping,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",2017-05-15,2017,0.052,20699422,,
columbia,Submarines,N0002413C2128,piping,Q35JL9GFCAK3,MAROTTA CONTROLS INC,2017-05-25,2017,1.414,20699504,3329,Fluid Power Valve and Hose Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2017-05-26,2017,0.199,20699255,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
columbia,Submarines,N0002413C2128,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2017-05-26,2017,0.048,20699249,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
columbia,Submarines,N0002413C2128,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2017-05-26,2017,0.015,20699246,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
columbia,Submarines,N0002413C2128,piping,PJRYS7EFXQD9,"B.N.L. INDUSTRIES, INC.",2017-06-01,2017,0.046,20699179,3329,Industrial Valve Manufacturing
columbia,Submarines,N0002413C2128,piping,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",2017-06-02,2017,1.656,20699108,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
columbia,Submarines,N0002413C2128,piping,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",2017-06-02,2017,0.81,20699107,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
columbia,Submarines,N0002413C2128,piping,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",2017-06-02,2017,0.123,20699106,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
columbia,Submarines,N0002413C2128,piping,PF8PJNVEPTJ1,CURTISS-WRIGHT CORPORATION,2017-06-05,2017,2.086,20699270,3339,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing"
columbia,Submarines,N0002413C2128,piping,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",2017-06-06,2017,0.1,20699105,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
columbia,Submarines,N0002413C2128,piping,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",2017-06-06,2017,0.047,20699104,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
columbia,Submarines,N0002413C2128,piping,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",2017-06-06,2017,0.047,20699103,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
columbia,Submarines,N0002413C2128,piping,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",2017-06-06,2017,0.045,20699102,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
columbia,Submarines,N0002413C2128,piping,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",2017-06-06,2017,0.002,20699100,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
columbia,Submarines,N0002413C2128,piping,W3KUJLTCRLV1,AMMCON CORP.,2017-06-12,2017,0.052,20699145,3329,Other Metal Valve and Pipe Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,W3KUJLTCRLV1,AMMCON CORP.,2017-06-12,2017,0.052,20699144,3329,Other Metal Valve and Pipe Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,Y5R2L8HWAUA8,"NAVUS AUTOMATION, INC",2017-06-14,2017,0.027,20699528,3339,All Other Miscellaneous General Purpose Machinery Manufacturing
columbia,Submarines,N0002413C2128,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2017-06-14,2017,0.145,20699253,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
columbia,Submarines,N0002413C2128,piping,Q35JL9GFCAK3,MAROTTA CONTROLS INC,2017-06-15,2017,0.072,20699501,3329,Fluid Power Valve and Hose Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,WH4HRFKKT8U6,"ROMAC INDUSTRIES, INC.",2017-06-20,2017,0.068,20699634,3329,Industrial Valve Manufacturing
columbia,Submarines,N0002413C2128,piping,V1MQFNQB56Z5,RIX INDUSTRIES,2017-06-27,2017,0.471,20699631,3339,Air and Gas Compressor Manufacturing
columbia,Submarines,N0002413C2128,piping,V1MQFNQB56Z5,RIX INDUSTRIES,2017-06-27,2017,0.161,20699630,3339,Air and Gas Compressor Manufacturing
columbia,Submarines,N0002413C2128,piping,L4ZMKLM4MPL3,MOOG INC.,2017-07-03,2017,0.412,20699526,3339,Fluid Power Cylinder and Actuator Manufacturing
columbia,Submarines,N0002413C2128,piping,L4ZMKLM4MPL3,MOOG INC.,2017-07-03,2017,0.412,20699525,3339,Fluid Power Cylinder and Actuator Manufacturing
columbia,Submarines,N0002413C2128,piping,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",2017-07-07,2017,0.025,20699413,,
columbia,Submarines,N0002413C2128,piping,W3KUJLTCRLV1,AMMCON CORP.,2017-07-12,2017,0.041,20699142,3329,Other Metal Valve and Pipe Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,ULZEK7HDMS57,"DVCC, LLC",2017-07-20,2017,0.036,20699442,3329,Fluid Power Valve and Hose Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,CN4DJZSKM3Y3,"PENNSYLVANIA MACHINE WORKS, INC.",2017-07-24,2017,0.025,20699586,3329,Fabricated Pipe and Pipe Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,PF8PJNVEPTJ1,CURTISS-WRIGHT CORPORATION,2017-07-27,2017,0.168,20699274,3329,Industrial Valve Manufacturing
columbia,Submarines,N0002413C2128,piping,P33VWHC39MN5,"ADMIRAL VALVE, LLC",2017-08-01,2017,0.062,20699127,3329,Fluid Power Valve and Hose Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,P33VWHC39MN5,"ADMIRAL VALVE, LLC",2017-08-01,2017,0.015,20699125,3329,Fluid Power Valve and Hose Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,P33VWHC39MN5,"ADMIRAL VALVE, LLC",2017-08-01,2017,0.002,20699124,3329,Fluid Power Valve and Hose Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,CN4DJZSKM3Y3,"PENNSYLVANIA MACHINE WORKS, INC.",2017-08-08,2017,0.053,20699590,3329,Fabricated Pipe and Pipe Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,CN4DJZSKM3Y3,"PENNSYLVANIA MACHINE WORKS, INC.",2017-08-08,2017,0.046,20699589,3329,Fabricated Pipe and Pipe Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,N79NY6FRL2F3,CUSTOM ALLOY CORPORATION,2017-08-08,2017,0.075,20699278,3329,Fabricated Pipe and Pipe Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,N79NY6FRL2F3,CUSTOM ALLOY CORPORATION,2017-08-09,2017,0.059,20699276,3329,Fabricated Pipe and Pipe Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,PJRYS7EFXQD9,"B.N.L. INDUSTRIES, INC.",2017-08-09,2017,0.082,20699181,3329,Industrial Valve Manufacturing
columbia,Submarines,N0002413C2128,piping,L8T4R3N7ACL6,COLFAX CORPORATION,2017-08-11,2017,0.12,20699606,3329,Industrial Valve Manufacturing
columbia,Submarines,N0002413C2128,piping,CN4DJZSKM3Y3,"PENNSYLVANIA MACHINE WORKS, INC.",2017-08-11,2017,0.091,20699592,3329,Fabricated Pipe and Pipe Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,CN4DJZSKM3Y3,"PENNSYLVANIA MACHINE WORKS, INC.",2017-08-11,2017,0.0,20699585,3329,Fabricated Pipe and Pipe Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,Y5R2L8HWAUA8,"NAVUS AUTOMATION, INC",2017-08-11,2017,0.156,20699530,3339,All Other Miscellaneous General Purpose Machinery Manufacturing
columbia,Submarines,N0002413C2128,piping,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",2017-08-14,2017,0.424,20699437,,
columbia,Submarines,N0002413C2128,piping,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",2017-08-14,2017,0.126,20699430,,
columbia,Submarines,N0002413C2128,piping,L4ZMKLM4MPL3,MOOG INC.,2017-08-16,2017,0.037,20699515,3339,Fluid Power Cylinder and Actuator Manufacturing
columbia,Submarines,N0002413C2128,piping,WH4HRFKKT8U6,"ROMAC INDUSTRIES, INC.",2017-08-17,2017,0.025,20699632,3329,Industrial Valve Manufacturing
columbia,Submarines,N0002413C2128,piping,CN4DJZSKM3Y3,"PENNSYLVANIA MACHINE WORKS, INC.",2017-08-17,2017,0.044,20699588,3329,Fabricated Pipe and Pipe Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,CN4DJZSKM3Y3,"PENNSYLVANIA MACHINE WORKS, INC.",2017-08-17,2017,0.044,20699587,3329,Fabricated Pipe and Pipe Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2017-08-17,2017,0.032,20699247,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
columbia,Submarines,N0002413C2128,piping,WH4HRFKKT8U6,"ROMAC INDUSTRIES, INC.",2017-08-18,2017,0.038,20699633,3329,Industrial Valve Manufacturing
columbia,Submarines,N0002413C2128,piping,DK14KTLXA9M5,"KME AMERICA MARINE TUBE & FITTING, LLC",2017-08-21,2017,0.025,20699464,3329,Other Metal Valve and Pipe Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,DK14KTLXA9M5,"KME AMERICA MARINE TUBE & FITTING, LLC",2017-08-21,2017,0.004,20699463,3329,Other Metal Valve and Pipe Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,P33VWHC39MN5,"ADMIRAL VALVE, LLC",2017-08-23,2017,0.035,20699126,3329,Fluid Power Valve and Hose Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,L4ZMKLM4MPL3,MOOG INC.,2017-08-28,2017,0.206,20699522,3339,Fluid Power Cylinder and Actuator Manufacturing
columbia,Submarines,N0002413C2128,piping,Y5R2L8HWAUA8,"NAVUS AUTOMATION, INC",2017-08-29,2017,0.058,20699529,3339,All Other Miscellaneous General Purpose Machinery Manufacturing
columbia,Submarines,N0002413C2128,piping,V1MQFNQB56Z5,RIX INDUSTRIES,2017-08-31,2017,0.026,20699625,3339,Air and Gas Compressor Manufacturing
columbia,Submarines,N0002413C2128,piping,ULZEK7HDMS57,"DVCC, LLC",2017-09-01,2017,0.026,20699441,3329,Fluid Power Valve and Hose Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,REXPSJ7NAHU8,DERBYSHIRE MACHINE & TOOL CO,2017-09-06,2017,0.027,20699289,3329,Other Metal Valve and Pipe Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,REXPSJ7NAHU8,DERBYSHIRE MACHINE & TOOL CO,2017-09-15,2017,0.078,20699292,3329,Other Metal Valve and Pipe Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,FR7WWCCNBQZ6,D K MACHINE INC,2017-09-20,2017,0.07,20699280,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
columbia,Submarines,N0002413C2128,piping,FR7WWCCNBQZ6,D K MACHINE INC,2017-09-20,2017,0.07,20699279,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
columbia,Submarines,N0002413C2128,piping,PJRYS7EFXQD9,"B.N.L. INDUSTRIES, INC.",2017-09-20,2017,0.043,20699178,3329,Industrial Valve Manufacturing
columbia,Submarines,N0002413C2128,piping,DK14KTLXA9M5,"KME AMERICA MARINE TUBE & FITTING, LLC",2017-09-22,2017,0.038,20699470,3329,Other Metal Valve and Pipe Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,DK14KTLXA9M5,"KME AMERICA MARINE TUBE & FITTING, LLC",2017-09-22,2017,0.038,20699469,3329,Other Metal Valve and Pipe Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,DK14KTLXA9M5,"KME AMERICA MARINE TUBE & FITTING, LLC",2017-09-22,2017,0.038,20699468,3329,Other Metal Valve and Pipe Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,DK14KTLXA9M5,"KME AMERICA MARINE TUBE & FITTING, LLC",2017-09-22,2017,0.037,20699467,3329,Other Metal Valve and Pipe Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,DK14KTLXA9M5,"KME AMERICA MARINE TUBE & FITTING, LLC",2017-09-22,2017,0.037,20699466,3329,Other Metal Valve and Pipe Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,DK14KTLXA9M5,"KME AMERICA MARINE TUBE & FITTING, LLC",2017-09-22,2017,0.037,20699465,3329,Other Metal Valve and Pipe Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",2017-09-27,2017,0.302,20699436,,
columbia,Submarines,N0002413C2128,piping,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",2017-09-27,2017,0.07,20699428,,
columbia,Submarines,N0002413C2128,piping,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",2017-09-27,2017,0.07,20699427,,
columbia,Submarines,N0002413C2128,piping,PF8PJNVEPTJ1,CURTISS-WRIGHT CORPORATION,2017-09-27,2017,0.056,20699272,3329,Industrial Valve Manufacturing
columbia,Submarines,N0002413C2128,piping,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",2017-10-02,2018,0.042,20699417,,
columbia,Submarines,N0002413C2128,piping,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",2017-10-05,2018,0.224,20699434,,
columbia,Submarines,N0002413C2128,piping,LC7UN8MJYCJ7,RBC BEARINGS INCORPORATED,2017-10-20,2018,2.05,20699640,3329,Industrial Valve Manufacturing
columbia,Submarines,N0002413C2128,piping,L4ZMKLM4MPL3,MOOG INC.,2017-11-03,2018,0.184,20699521,3339,Fluid Power Cylinder and Actuator Manufacturing
columbia,Submarines,N0002413C2128,piping,FMC8BKMNMKF2,"FLUID CONDITIONING PRODUCTS, INC.",2017-11-06,2018,0.051,20699351,3399,All Other Miscellaneous Manufacturing
columbia,Submarines,N0002413C2128,piping,V1MQFNQB56Z5,RIX INDUSTRIES,2017-11-17,2018,0.124,20699629,3339,Air and Gas Compressor Manufacturing
columbia,Submarines,N0002413C2128,piping,V1MQFNQB56Z5,RIX INDUSTRIES,2017-12-18,2018,0.097,20699628,3339,Air and Gas Compressor Manufacturing
columbia,Submarines,N0002413C2128,piping,FMC8BKMNMKF2,"FLUID CONDITIONING PRODUCTS, INC.",2018-01-11,2018,0.029,20699350,3399,All Other Miscellaneous Manufacturing
columbia,Submarines,N0002413C2128,piping,FMC8BKMNMKF2,"FLUID CONDITIONING PRODUCTS, INC.",2018-01-11,2018,0.029,20699349,3399,All Other Miscellaneous Manufacturing
columbia,Submarines,N0002413C2128,piping,FMC8BKMNMKF2,"FLUID CONDITIONING PRODUCTS, INC.",2018-02-16,2018,0.051,20699352,3399,All Other Miscellaneous Manufacturing
columbia,Submarines,N0002413C2128,piping,REXPSJ7NAHU8,DERBYSHIRE MACHINE & TOOL CO,2018-03-14,2018,0.107,20699293,3329,Other Metal Valve and Pipe Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,W3KUJLTCRLV1,AMMCON CORP.,2018-04-13,2018,0.044,20699143,3329,Other Metal Valve and Pipe Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",2018-04-30,2018,0.257,20699435,,
columbia,Submarines,N0002413C2128,piping,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",2018-08-07,2018,0.057,20699424,,
columbia,Submarines,N0002413C2128,piping,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",2019-04-11,2019,0.015,20699101,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
columbia,Submarines,N0002413C2128,piping,NPDPXRZGXXL3,"LYN-LAD GROUP, LTD.",2019-07-16,2019,0.03,20699499,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
columbia,Submarines,N0002413C2128,piping,Q35JL9GFCAK3,MAROTTA CONTROLS INC,2019-10-29,2020,0.69,20699503,3329,Fluid Power Valve and Hose Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,N79NY6FRL2F3,CUSTOM ALLOY CORPORATION,2019-12-02,2020,0.067,20699277,3329,Fabricated Pipe and Pipe Fitting Manufacturing
columbia,Submarines,N0002413C2128,piping,L4ZMKLM4MPL3,MOOG INC.,2021-01-29,2021,-0.017,20699513,3339,Fluid Power Cylinder and Actuator Manufacturing
columbia,Submarines,N0002413C2128,piping,L8T4R3N7ACL6,COLFAX CORPORATION,2021-03-29,2021,0.774,20699236,3334,Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing
columbia,Submarines,N0002413C2128,piping,Y5R2L8HWAUA8,"NAVUS AUTOMATION, INC",2021-12-20,2022,-0.072,20699535,3339,All Other Miscellaneous General Purpose Machinery Manufacturing
columbia,Submarines,N0002413C2128,piping,Y5R2L8HWAUA8,"NAVUS AUTOMATION, INC",2021-12-20,2022,-0.072,20699534,3339,All Other Miscellaneous General Purpose Machinery Manufacturing
columbia,Submarines,N0002413C2128,piping,Y5R2L8HWAUA8,"NAVUS AUTOMATION, INC",2021-12-20,2022,-0.072,20699533,3339,All Other Miscellaneous General Purpose Machinery Manufacturing
columbia,Submarines,N0002413C2128,piping,Y5R2L8HWAUA8,"NAVUS AUTOMATION, INC",2021-12-20,2022,-0.072,20699532,3339,All Other Miscellaneous General Purpose Machinery Manufacturing
columbia,Submarines,N0002413C2128,structural,TZVRTYNM3MN3,PEGASUS STEEL LLC,2016-02-09,2016,0.205,20699583,3323,Plate Work Manufacturing
columbia,Submarines,N0002413C2128,structural,MJJNGNB5E3Q4,EKC INTERNATIONAL FZE,2016-04-28,2016,10.001,20699264,,
columbia,Submarines,N0002413C2128,structural,LG88NCWJ3A95,"YOUNG ENGINEERING & MANUFACTURING, INC.",2016-06-02,2016,0.025,20699707,3324,Metal Tank (Heavy Gauge) Manufacturing
columbia,Submarines,N0002413C2128,structural,YD1GK53355R5,"PRECISION CUSTOM COMPONENTS, LLC",2016-08-15,2016,0.05,20699609,3323,Plate Work Manufacturing
columbia,Submarines,N0002413C2128,structural,EDNNTCM7SUS8,"INTERNATIONAL MARINE AND INDUSTRIAL APPLICATORS, LLC",2016-09-13,2016,0.198,20699454,3366,Ship Building and Repairing
columbia,Submarines,N0002413C2128,structural,ZFQBUPK552C3,THE H R HILLERY COMPANY,2016-09-19,2016,0.054,20699388,3323,Fabricated Structural Metal Manufacturing
columbia,Submarines,N0002413C2128,structural,XQW8RJNNAXX8,"W INTERNATIONAL, LLC",2016-09-29,2016,0.048,20699689,3369,"Military Armored Vehicle, Tank, and Tank Component Manufacturing"
columbia,Submarines,N0002413C2128,structural,E8LNMDLEKM35,D.C. FABRICATORS INC.,2016-10-04,2017,0.598,20699281,3323,Fabricated Structural Metal Manufacturing
columbia,Submarines,N0002413C2128,structural,XQW8RJNNAXX8,"W INTERNATIONAL, LLC",2016-10-07,2017,0.224,20699691,3369,"Military Armored Vehicle, Tank, and Tank Component Manufacturing"
columbia,Submarines,N0002413C2128,structural,ZFQBUPK552C3,THE H R HILLERY COMPANY,2016-10-17,2017,0.074,20699390,3323,Fabricated Structural Metal Manufacturing
columbia,Submarines,N0002413C2128,structural,LYV8XEV314F6,UNIVERSAL MANUFACTURING CORP.,2016-11-01,2017,0.035,20699680,3323,Ornamental and Architectural Metal Work Manufacturing
columbia,Submarines,N0002413C2128,structural,PUG1H9MFJD63,"AMERICAN TANK & FABRICATING CO, THE",2016-11-10,2017,0.084,20699139,3323,Plate Work Manufacturing
columbia,Submarines,N0002413C2128,structural,W67WSNENMZF7,ARCELORMITTAL SA,2016-11-14,2017,0.061,20699170,,
columbia,Submarines,N0002413C2128,structural,W67WSNENMZF7,ARCELORMITTAL SA,2016-11-22,2017,4.212,20699173,,
columbia,Submarines,N0002413C2128,structural,UMMDFSB4ARJ7,TECHPRECISION CORPORATION,2016-12-12,2017,0.1,20699620,3323,Plate Work Manufacturing
columbia,Submarines,N0002413C2128,structural,TZVRTYNM3MN3,PEGASUS STEEL LLC,2016-12-23,2017,0.036,20699579,3323,Plate Work Manufacturing
columbia,Submarines,N0002413C2128,structural,TZVRTYNM3MN3,PEGASUS STEEL LLC,2017-01-04,2017,0.153,20699582,3323,Plate Work Manufacturing
columbia,Submarines,N0002413C2128,structural,TZVRTYNM3MN3,PEGASUS STEEL LLC,2017-01-04,2017,0.003,20699578,3323,Plate Work Manufacturing
columbia,Submarines,N0002413C2128,structural,XBVZKN1HH445,"OCEANEERING INTERNATIONAL, INC.",2017-01-09,2017,0.038,20699545,,
columbia,Submarines,N0002413C2128,structural,LG88NCWJ3A95,"YOUNG ENGINEERING & MANUFACTURING, INC.",2017-02-13,2017,0.117,20699708,3324,Metal Tank (Heavy Gauge) Manufacturing
columbia,Submarines,N0002413C2128,structural,ZFQBUPK552C3,THE H R HILLERY COMPANY,2017-04-13,2017,0.028,20699386,3323,Fabricated Structural Metal Manufacturing
