piid,in_scope_17,records,total_dollars,eb_dollars,eb_pct,hii_dollars,hii_pct,other_us_dollars,other_us_pct,foreign_dollars,foreign_pct,unknown_dollars,unknown_pct,top_pop_state,top_pop_state_pct,top_pop_city,top_pop_city_pct
N4523A18P4209,no,8,2763237.04,0,0.0,0,0.0,2763237.04,100.0,0,0.0,0,0.0,WA,100.0,"BREMERTON, WA",100.0
N4523A23F0800,no,6,2749954.0,0,0.0,0,0.0,2749954.0,100.0,0,0.0,0,0.0,PA,100.0,"CHESWICK, PA",100.0
N0001918F2348,no,2,2736971.94,0,0.0,0,0.0,2736971.94,100.0,0,0.0,0,0.0,CA,100.0,"OAKLAND, CA",100.0
N0002426F5318,no,2,2734115.0,0,0.0,0,0.0,2734115.0,100.0,0,0.0,0,0.0,MN,100.0,"OSSEO, MN",100.0
N6274224F4028,no,3,2720237.76,0,0.0,0,0.0,2720237.76,100.0,0,0.0,0,0.0,HI,100.0,"PEARL HARBOR, HI",100.0
M6785426F0074,no,1,2711283.06,0,0.0,0,0.0,2711283.06,100.0,0,0.0,0,0.0,VA,100.0,"STAFFORD, VA",100.0
N0042120F0030,no,5,2684297.81,0,0.0,0,0.0,2684297.81,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N4523A25P6009,no,3,2682051.0,0,0.0,0,0.0,2682051.0,100.0,0,0.0,0,0.0,WA,100.0,"BREMERTON, WA",100.0
N6523624F0422,no,1,2678332.06,0,0.0,0,0.0,2678332.06,100.0,0,0.0,0,0.0,SC,100.0,"HANAHAN, SC",100.0
N0002420C4100,no,3,2659474.53,0,0.0,0,0.0,0,0.0,2659474.53,100.0,0,0.0,,0.0,,0.0
N0016425FJ006,no,1,2650617.4,0,0.0,0,0.0,2650617.4,100.0,0,0.0,0,0.0,CA,100.0,"VALENCIA, CA",100.0
N0001922F2301,no,10,2644218.47,0,0.0,0,0.0,0,0.0,2644218.47,100.0,0,0.0,,0.0,,0.0
