fy,uei,vendor,foreign,amount_M,records
2020,CN4DJZSKM3Y3,"PENNSYLVANIA MACHINE WORKS, INC.",,0.4521,34
2020,QVMBB4UCMEH4,"ELECTRO MECHANICAL SPECIALISTS, LLC",,0.4510,9
2020,TXHLDCPC95J3,"C. V. TOOL COMPANY, INC.",,0.4474,9
2020,PU9QMDF6FYC6,"TTM TECHNOLOGIES, INC.",,0.4360,1
2020,RK6GKSXPC8W7,ARNOLD MAGNETICS CORPORATION,,0.4351,4
2020,LR2HQKYJLDZ7,ESI ACQUISITION CORP.,,0.4221,4
2020,WN1PJNXJJ831,"TAYLOR FORGE ENGINEERED SYSTEMS, INC.",,0.4188,1
2020,RU42J22YFWW5,"STS OPERATING, INC.",,0.3907,2
2020,H4K1A9NVAB68,CRYSTAL INSTRUMENTS CORPORATION,,0.3661,2
2020,VLY1XBVNLJK8,EVONIK CORPORATION,,0.3569,3
2020,SK3YCN3CHJD7,"PLASTIC DISTRIBUTORS & FABRICATORS, INC.",,0.3527,4
2020,MBJ8ANU347W7,EATON CORPORATION PUBLIC LIMITED COMPANY,,0.3345,1
2020,EAZVTUEVK9J9,AIRLINE HYDRAULICS CORPORATION,,0.3279,4
2020,XLKTN1TLGB75,ELMA ELECTRONIC AG,,0.3236,5
2020,LL4CVJVLBGN1,QINETIQ GROUP PLC,,0.3211,2
2020,HJUAXSF12JR6,"CUSTOM HYDRAULIC & MACHINE, INC.",,0.2951,8
2020,E84NNWLU6RK3,HAMILL MANUFACTURING COMPANY,,0.2946,1
2020,W43NW8NZ7AJ8,GENERAL NUCLEAR CORP.,,0.2919,1
2020,W138B61KN3Q7,PARKER-HANNIFIN CORPORATION,,0.2883,4
2020,DQLZFV6PFCB9,"TATE ANDALE, LLC",,0.2880,3
2020,PVMFSLG6GFF7,MTS SYSTEMS CORPORATION,,0.2855,4
2020,DTZJAQF8NZA1,"L-3 COMMUNICATIONS HOLDINGS, INC.",,0.2855,3
2020,M98JCJ2U7RD8,"CARLTON NATIONAL RESOURCES, INC.",,0.2830,2
2020,SE6NBH1ZRQN5,VETERANS' GROUP LLC,,0.2747,1
2020,LJRBXLTGXN57,"CEPEDA ASSOCIATES, INC.",,0.2604,2
2020,HMJWL8TT1N29,FAMILY VOJINOVIC INC,Yes,0.2550,1
2020,FWF8QBPCGLG3,GENERAL TOOL COMPANY,,0.2427,2
2020,M1GWN16X9VN3,ADECCO GROUP AG,,0.2400,2
2020,ZKKURBCSEX58,OPUS INVESTMENT,,0.2328,2
2020,RNWJCAQL4ZD7,"EIMC, LLC",,0.2300,2
2020,YA7EN5YYJYS8,"APOLLO PROFESSIONAL SOLUTIONS, INC.",,0.2255,2
2020,WYN3NM142HF3,"LEE COMPANY, THE",,0.2250,1
2020,XBVZKN1HH445,"OCEANEERING INTERNATIONAL, INC.",,0.2244,2
2020,MHNEK1CGNJS9,SUPERBOLT INC.,,0.2234,2
2020,JU2ME5ZK8VL3,"MMC METROLOGY LAB, INC",,0.2220,8
2020,WA6MBG28BUQ5,"PPG INDUSTRIES, INC.",,0.2206,4
2020,ZPZMCRH2JSA3,"EZEFLOW USA, INC.",,0.2047,13
2020,UES5F4AAZJK5,"DONALDSON COMPANY, INC.",,0.1967,2
2020,WH4HRFKKT8U6,"ROMAC INDUSTRIES, INC.",,0.1944,2
2020,JYTYZUGUN6V3,"TRI-TEC MANUFACTURING, LLC",,0.1938,1
2020,M6N3M8GCHLN5,LAL ACQUISITION INC.,,0.1933,1
2020,XFMBL7A963X9,"OIL STATES INTERNATIONAL, INC.",,0.1847,2
2020,W67WSNENMZF7,ARCELORMITTAL,,0.1824,2
2020,JQHDLX7VEUC1,"HUISH OUTDOORS, LLC",,0.1799,1
2020,W7QMJRYTHHM4,"PRV METALS, LLC",,0.1788,3
2020,GR2CKSBB4MB5,LENAPE FORGED PRODUCTS CORP.,,0.1780,1
2020,UUWJVAA5CK71,INSULATED WIRE INC.,,0.1770,2
2020,QF82VVEDYFC3,"PUROLATOR FACET, INC.",,0.1745,1
2020,V7GQF5M7C667,"SOUTHERN GEAR & MACHINE, INC.",,0.1728,4
2020,LC7UN8MJYCJ7,RBC BEARINGS INCORPORATED,,0.1687,3
2020,N59KLKMGK7T6,CPT INVESTMENTS APS,Yes,0.1619,2
2020,SCEEGJW7XZE5,KAMAN CORPORATION,,0.1581,6
2020,JFSETNYJ81Y4,ELECTRONIC COMPONENTS INC.,,0.1469,2
2020,GLU5BML5XQK2,ROMEY PAUL VENTURES LLC,,0.1464,1
2020,LFNVWPJYQKH4,COASTAL DESIGN LLC,,0.1451,4
2020,HTR5K76FMH84,FEDERAL BRONZE CASTING INDS,,0.1444,2
2020,KSFXGBDLNG74,"SCHNEIDER ELECTRIC SYSTEMS USA, INC.",,0.1404,2
2020,JHPXZQA4R1X1,"BLACK ROCK TECHNOLOGY GROUP, LLC",,0.1401,4
2020,NSFAYV7YAJB1,BRUEL & KJAER NORTH AMERICA INC.,,0.1395,1
2020,TH91MD9B9RL7,SSI MANUFACTURING TECHNOLOGIES CORP.,,0.1392,2
2020,MME9X24LUXP1,"ACROMAG, INCORPORATED",,0.1349,1
2020,KNEFNMWXBK39,JO-KELL INC.,,0.1302,3
2020,C1VMWS2KV645,"OMNI SERVICES, INC.",,0.1286,2
2020,TCCLSQU7ZMW5,ITT INC.,,0.1254,1
2020,LN8JD2HB57K5,"PATRIOT ELECTRONICS, INC.",,0.1220,1
2020,U517SU1EZGK9,"CHALMERS & KUBECK, INC.",,0.1134,1
2020,X8JFENV4HTS5,SSS MANAGEMENT CORP,,0.1132,1
2020,DA1PDLWQ7BH4,BEAST CODE LLC,,0.1118,1
2020,FH39KDCYBK21,"HTP MEDS, LLC",,0.1111,1
2020,XDBJX5QWAM86,"SAI SYSTEMS INTERNATIONAL, INC.",,0.1059,4
2020,C1B6X8AADFB1,"COMSACO, INC.",,0.1043,4
2020,M618ETNNYA77,DROITCOUR COMPANY,,0.1035,1
2020,K6LKL4BYZGZ6,TRILOGIC SYSTEMS CORPORATION,,0.1015,2
2020,UNG7G6S4JRA6,"5TH AXIS, LLC",,0.1005,1
2020,CDP5GEUN3JG1,PULSAFEEDER INC A UNIT OF IDEX,,0.0962,1
2020,HB2WNJ5NL6G4,POLISCOM SRL,,0.0944,1
2020,RLYHS582JDW8,"CAMERON TECHNOLOGIES US, INC.",,0.0933,2
2020,WJ1XMJMTSYL9,"PAROSCIENTIFIC, INC.",,0.0931,1
2020,CMANNFGEFNP6,WARD LEONARD HOLDINGS LLC,,0.0909,2
2020,QATEDMDR46E4,FORTIVE CORPORATION,,0.0904,7
2020,ZL41ERXMPAR3,"LEIDOS HOLDINGS, INC.",,0.0886,1
2020,E1EHEYLLH9E5,"CORTEVA, INC.",,0.0875,1
2020,NG7TY7BYU9R7,"W. & O. SUPPLY, INC.",,0.0874,2
2020,EREJZHBM5MU1,SPIRAX-SARCO ENGINEERING PLC,,0.0871,1
2020,TPMWFAWVG1N8,"OZOP ENERGY SOLUTIONS, INC.",,0.0871,1
2020,HB74FFGNFK17,THE DYSON CORPORATION,,0.0848,3
2020,GWJVH3CYE2F1,MID STATE FIRE EQUIPMENT INC,,0.0844,1
2020,XFM4VGW1NBE4,"L.C.DOANE COMPANY,THE",,0.0819,4
2020,XJXYXCZL36Z4,THE CARLYLE GROUP L P,,0.0802,2
2020,M2MJR8KTEQU9,BARNHART CRANE AND RIGGING CO.,,0.0752,1
2020,GMBZL1B9YMW9,A W GIFFORD INC,,0.0739,1
2020,WY3RNC5GMY36,"TITANIUM INDUSTRIES, INC.",,0.0728,2
2020,FP3BYCCPHDN3,"LUMEN TECHNOLOGIES, INC.",,0.0719,1
2020,NGMSB6M2QKA4,"ASA ENVIRONMENTAL PRODUCTS, INC.",,0.0712,2
2020,U5DDDFM4LJS3,"PRIME TECHNOLOGY, LLC",,0.0712,2
2020,WW6HFEMKWPC5,FRIES SPINNING & STAMPINGS INC,,0.0708,2
2020,FLU4K8MGMZX7,"HITACHI, LTD.",,0.0656,2
2020,HJG5ZSLCMTJ9,MSA SAFETY INCORPORATED,,0.0644,2
2020,CR99X5Q2KQS1,"LBI, INC.",,0.0611,1
2020,NNNPMB5KA1V6,DENNEY PLASTICS MACHINING LLC,,0.0605,1
2020,RQQYADH1UBU8,AIR TOOL SALES & SERVICE CO INC,,0.0595,2
2020,H4NUSZNWG4K6,"SOUND MECHANICAL, INC.",,0.0503,2
2020,H1WGM2HUFNB3,NDI ENGINEERING COMPANY,,0.0500,1
2020,D7T3U3HPNR49,J. STEELE SERVICES LLC,,0.0496,1
2020,K8W2J2DS9FN1,"SYNOPSYS, INC.",,0.0490,1
2020,SKKACASET588,DYNALEC CORPORATION,,0.0488,1
2020,P3S2F1HKFDM4,VECTOR NORTH AMERICA INC.,,0.0471,1
2020,C2HBVLFX4AH7,"ARLAND TOOL & MFG, INC.",,0.0455,1
2020,GRTDYGFYWBS8,"FARO TECHNOLOGIES, INC.",,0.0450,1
2020,DVLSV4HZBX23,"EAST COAST METROLOGY, LLC",,0.0450,1
2020,LGL1LNBH8KM5,"GRISWOLD INDUSTRIES, CO.",,0.0444,1
2020,MU3CM1145E44,PROGENY SYSTEMS CORPORATION,,0.0436,1
2020,TMDVSPNEFR69,IVES EQUIPMENT CORPORATION,,0.0432,1
2020,XEYGFMKSLWW5,THE BUTLER WELDMENTS CORPORATION,,0.0417,1
2020,KM5NRZNTUDY8,ACTUANT CORPORATION,,0.0407,1
2020,QEP4TKLKQDV3,"U.S. PIONEER, L.L.C.",,0.0403,1
2020,V627Y8NS1JM1,"MILCOTS, LLC",,0.0368,1
2020,R2D6XY1EM6J8,"SENSARAS, LLC",,0.0366,1
2020,N9K8Y7U3RGA9,CATERPILLAR INC.,,0.0355,1
2020,Q9MRTNQZ3K94,DLT MERGERCO LLC,,0.0345,1
2020,WFM2KCAVDX59,REXNORD CORPORATION,,0.0341,1
2020,C3L9A8H3TWG5,"AERO NAV LABORATORIES, INC.",,0.0338,2
2020,ZG54KTLANAU7,ANVER CORPORATION,,0.0325,1
2020,H6DDCK12JBM7,"SIRIUS COMPUTER SOLUTIONS, INC.",,0.0310,1
2020,JLUZRMMLKQ47,"WODIN, INC.",,0.0299,1
2020,KAFVDV3C5BN1,"321GANG, INC.",,0.0296,1
2020,XEQ3L57D2J24,"JOHNSON CONTROLS NAVY SYSTEMS, LLC",,0.0286,1
2020,MC77SUMRLXY5,"MILWAUKEE VALVE COMPANY, INC.",,0.0267,1
2020,V8HLLRJLCQH6,"ALBANY VALVE & FITTING CO., INC.",,0.0252,1
2020,YVBHN7GKLQ44,"GLENAIR, INC.",,0.0212,3
2020,DDQCLD6FEJJ6,WILLIAMS INDUSTRIAL SERVICES GROUP INC.,,0.0209,4
2020,PXBUGNWVPJ46,"HELIX ACQUISITION HOLDINGS, INC.",,0.0145,3
2020,HTHFAYHMJWT4,"HEILIND ELECTRONICS, INC",,0.0135,8
2020,J3HWENQMNG69,"ARCADIA MANUFACTURING GROUP, INC.",,0.0112,1
2020,QB7EKDNK2E83,TIM BRIERE,,0.0077,2
2020,JKN2Q1EHKF63,LEONHARDT COMPANY INC,,0.0049,3
2020,JCY9NCTJF9J3,AIRSAN CORPORATION,,0.0026,1
2020,D3NDZT2XLW83,"MARINE AIR SUPPLY CO., INC.",,0.0020,1
2020,C1NAJQ34VWM5,CAMERON ENERGY SERVICES CORP.,,0.0015,3
2020,GAJ1F3WQCWY5,"SHERWIN-WILLIAMS COMPANY, THE",,0.0013,3
2020,WN3KS9Z5JLK9,"PRECISION MACHINE & GEAR, INC.",,0.0010,1
2020,J8PKNJEX2MS2,"LOCKWOOD BROTHERS, INC.",,-0.0375,1
2020,VQMRYA1EN3J9,"R KEOUGH CONSTRUCTION, CO.",,-0.5606,1
2021,NKVZLJL93QT6,NORTHROP GRUMMAN CORPORATION,,134.7675,12
2021,PF8PJNVEPTJ1,CURTISS-WRIGHT CORPORATION,,49.6737,51
2021,Y6X3BDLEPNJ6,"W INTERNATIONAL SC, LLC",,45.6363,13
2021,WN1PJNXJJ831,"TAYLOR FORGE ENGINEERED SYSTEMS, INC.",,25.6333,2
2021,W8PTMRME1496,LEONARDO SPA,,19.5787,21
2021,GJNEBDUDNTA1,EURO MACHINERY SPECIALISTS,,18.7844,3
2021,SQ2DSCE69F15,TELEDYNE TECHNOLOGIES INCORPORATED,,17.2691,7
2021,WMXDDH6HJNA5,"HUNTINGTON INGALLS INDUSTRIES, INC.",,15.5742,1
2021,N79NY6FRL2F3,CUSTOM ALLOY CORPORATION,,15.4509,12
2021,E84NNWLU6RK3,HAMILL MANUFACTURING COMPANY,,12.4397,4
2021,SHDVJS6DKEX1,LAG INTERNATIONAL S.A.,,11.9169,1
2021,DTZJAQF8NZA1,"L-3 COMMUNICATIONS HOLDINGS, INC.",,11.4939,3
2021,TJLYWEFN1YR8,BABCOCK INTERNATIONAL GROUP PLC,Yes,11.1413,7
2021,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",,9.9283,48
2021,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",,9.1463,25
2021,E8LNMDLEKM35,D.C. FABRICATORS INC.,,8.7279,2
2021,SLD5KEGGLLZ3,"JOHNSON CONTROLS NAVY SYSTEMS, LLC",,8.6974,7
2021,SJULQDJ8NZU7,"L3HARRIS TECHNOLOGIES, INC.",,7.6733,19
2021,F2LEAK3EK9R3,THE GRAHAM CORPORATION,,7.5254,3
2021,FYUJEKH32UF5,"L.M. GILL WELDING & MANUFACTURING, L.L.C.",,7.3705,9
2021,YD1GK53355R5,"PRECISION CUSTOM COMPONENTS, LLC",,7.1996,5
2021,SFBKRA9THBA3,ESCO TECHNOLOGIES INC.,,6.9876,20
2021,J3C4WKJZZKN5,"LANDSTAR SYSTEM, INC.",,6.1402,3
2021,Q35JL9GFCAK3,"MAROTTA CONTROLS, INC.",,5.3877,4
2021,SCWYXXK1EM13,ULTRA ELECTRONICS HOLDINGS PLC,,5.3472,4
2021,TZVRTYNM3MN3,"PEGASUS STEEL, LLC",,5.2657,13
2021,PNQKKYEK31E3,BAE SYSTEMS HOLDINGS INC.,,4.8858,3
2021,L4ZMKLM4MPL3,MOOG INC.,,4.6888,15
2021,U45EH8WMNF55,"CIRCOR INTERNATIONAL, INC.",,4.3511,16
2021,MENSE2ENG8J6,ARCLINE INVESTMENT MANAGEMENT LP,,4.1472,24
2021,RM4TFABVLPX4,"CP INDUSTRIES HOLDINGS, INC",,3.9420,2
2021,XLKTN1TLGB75,ELMA ELECTRONIC AG,,3.4709,6
2021,EGAVSJTA2D81,"RTX BBN TECHNOLOGIES, INC.",,3.3237,1
2021,DXM3GSLGH2Z5,"FAIRLEAD INTEGRATED, LLC",,3.2009,3
2021,C256E427Q518,"DELTAK MANUFACTURING, INC.",,3.1956,3
2021,C8TMP34LW2L6,EVEREST KANTO CYLINDER LIMITED,,3.1293,3
2021,FLDEFFBLR5P3,ESCO TECHNOLOGIES INC.,,2.9893,1
2021,LJRBXLTGXN57,"CEPEDA ASSOCIATES, INC.",,2.8727,18
2021,NEGFNA8YS723,"ALLARD NAZARIAN GROUP, INC.",,2.5301,6
2021,FK17Z7DJWLL1,APCO TECHNOLOGIES SA,Yes,2.4975,1
2021,UHXFGP3DCRK7,"HANSOME ENERGY SYSTEMS, INC.",,2.3266,1
2021,CMT4S6G76QB5,"BWX TECHNOLOGIES, INC.",,2.3019,7
2021,PTMFLMD2CUB4,"L3HARRIS TECHNOLOGIES, INC.",,2.2678,2
2021,XFMBL7A963X9,"OIL STATES INTERNATIONAL, INC.",,2.1714,3
2021,X6JCC78FMY25,BEAST CODE LLC,,2.0550,3
2021,V1MQFNQB56Z5,RIX INDUSTRIES,,2.0169,2
2021,XBHNYVTCDQH8,"UNIFIED2 GLOBAL PACKAGING GROUP, LLC",,2.0080,2
2021,NFADFBRR9XM6,"SOURCE CODE MIDCO, LLC",,1.9187,5
2021,M98JCJ2U7RD8,"CARLTON NATIONAL RESOURCES, INC.",,1.7681,7
2021,UTMCRDABQS33,"REINAUER TRANSPORTATION COMPANIES, LLC",,1.6771,3
2021,LPY6KXBKHMK8,"RHOADS INDUSTRIES, INC.",,1.6075,5
2021,FFXKK2MMEM97,"DYNAMIC PRECISION GROUP, INC.",,1.4853,5
2021,VLY1XBVNLJK8,RAG-STIFTUNG,,1.4510,6
2021,XQW8RJNNAXX8,"W INTERNATIONAL, LLC",,1.4142,1
2021,LL4CVJVLBGN1,QINETIQ GROUP PLC,,1.3516,3
2021,WLEATDDTMCT3,GRAYCLIFF PARTNERS LP,,1.3207,10
2021,WVW5FMYALEL6,"PLAINVILLE ELECTRICAL PRODUCTS COMPANY, THE",,1.3066,3
2021,L85DJJ1BJSQ6,"PRECISION DEFENSE SERVICES, INC.",,1.2991,1
2021,XBVZKN1HH445,"OCEANEERING INTERNATIONAL, INC.",,1.2838,5
2021,LCV2N9FVV739,NORTHROP GRUMMAN CORPORATION,,1.2812,1
2021,UNG7G6S4JRA6,"5TH AXIS, LLC",,1.2765,2
2021,KM5NRZNTUDY8,ENERPAC TOOL GROUP CORP.,,1.2620,2
2021,M1GWN16X9VN3,ADECCO GROUP AG,,1.2562,7
2021,HYNSUU4GPWA9,"GLOBAL EXECUTIVE SOLUTIONS, LLC",,1.2034,4
2021,LC7UN8MJYCJ7,RBC BEARINGS INCORPORATED,,1.1950,4
2021,WXRTZLL25AE5,"SEEMANN COMPOSITES, LLC",,1.1944,2
2021,MXTJBDD1L4T4,"TAYLOR DEVICES, INC.",,1.1592,2
2021,KDNEW5AC1X41,AGI UK ACQUISITION LIMITED,Yes,1.1121,2
2021,PUG1H9MFJD63,"AMERICAN TANK & FABRICATING CO, THE",,1.0785,5
2021,LBNEM5R1LNL8,CANERECTOR INC,Yes,1.0235,2
2021,W43NW8NZ7AJ8,GENERAL NUCLEAR CORP.,,1.0216,3
2021,NNWHSJ3XX7J5,"MIRION TECHNOLOGIES, INC.",,1.0206,2
2021,JRZ1WHXAKBM3,GENERAL ELECTRIC COMPANY,,1.0011,1
2021,E86EYMJR23D1,"MELLINGER ENGINEERING, INCORPORATED",,0.8244,4
2021,V627Y8NS1JM1,"MILCOTS, LLC",,0.8162,4
2021,U4MMR7DR2DR7,"JAL ENTERPRISES, INC.",,0.7834,2
2021,L8T4R3N7ACL6,COLFAX CORPORATION,,0.7743,1
2021,LG88NCWJ3A95,"YOUNG ENGINEERING & MANUFACTURING, INC.",,0.7574,1
2021,HTR5K76FMH84,"FEDERAL BRONZE CASTING INDUSTRIES, INC.",,0.7223,3
2021,JC42EBJ5NFJ1,RAYTHEON TECHNOLOGIES CORPORATION,,0.7158,1
2021,LYHWX7B8JNF5,HEXAGON AB,,0.6723,1
2021,MU3CM1145E44,PROGENY SYSTEMS CORPORATION,,0.6361,3
2021,F1UZPBD1VBH9,"LYME COMPUTER SYSTEMS, INC.",,0.5833,3
2021,FMC8BKMNMKF2,"FLUID CONDITIONING PRODUCTS, INC.",,0.5506,5
2021,G8VYMKM2VG59,"NORTH AMERICAN CONTROLS, INC.",,0.5316,1
2021,WF9TN8AWH8K5,HEICO CORPORATION,,0.5165,1
2021,H5YBZ3M7LKG3,"HAYES PUMP, INC.",,0.5137,2
2021,LNU9THQFHLR5,TRIFAX LLC,,0.5131,1
2021,UMMDFSB4ARJ7,TECHPRECISION CORPORATION,,0.4856,18
2021,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",,0.4583,6
2021,WAJ6RKYZTYL3,"C. & C. METALS ENGINEERING, INC.",,0.4540,10
2021,GU5YDKH7GPF1,CIRCOR PUMPS NORTH AMERICA LLC,,0.4407,1
2021,DK14KTLXA9M5,"KME AMERICA MARINE TUBE & FITTING, LLC",,0.4390,18
2021,NRFJMVNYQ6C3,"ZAPATA GROUP, INC.",,0.4235,1
2021,K6LKL4BYZGZ6,TRILOGIC SYSTEMS CORPORATION,,0.4193,5
2021,RDRYVJJX3NA5,"ELECTRO STANDARDS LABORATORY, INC.",,0.4155,1
2021,FFL2MLNT4FN1,GARDNER DENVER NASH LLC,,0.4123,1
2021,WNDYZX3ALFB1,"SOURCE CODE MIDCO, LLC",,0.4122,1
2021,N5KEKMFCWUR1,AMETEK INC.,,0.4118,1
2021,UKXMHUWSFLW7,"G.W. LISK COMPANY, INC.",,0.4072,1
2021,U73RYB2RKTW4,"RWH CONSULTING GROUP, INC.",,0.3927,2
2021,NTREK31GP8N3,KSARIA CORPORATION,,0.3885,5
2021,ZA7HPV7XXUE3,"MERRILL TECHNOLOGIES GROUP, INC.",,0.3779,4
2021,NXGLEN3CK1N6,"DATACON, INC.",,0.3717,6
2021,HQYTCMF5RGE4,SHERBURN ELECTRONICS INC.,,0.3650,8
2021,G3MFPVJHC8R1,"FRS HOLDINGS, INC.",,0.3544,3
2021,Z19UP1U6FMT1,INDUSTRIAL TRANSFER AND STORAGE INC.,,0.3420,3
2021,ZTPCCBA4M5N5,DOERFER ACQUISITION COMPANY,,0.3394,2
2021,LZP6L339NKZ9,MARINE POLYMERS INC,,0.3300,1
2021,C42JQSEUNF23,SOPHEON PLC,,0.3277,2
2021,P3S2F1HKFDM4,VECTOR STIFTUNG,,0.3125,2
2021,TJGHTGTTVEA1,"SAFARI MICRO GOVERNMENT SOLUTIONS, LLC",,0.3065,3
2021,E3YNKWRANZ18,"AQUA-CHEM, INC.",,0.3047,1
2021,FLU4K8MGMZX7,"HITACHI, LTD.",,0.3035,2
2021,DQ8FL1MAR4K5,"NAVAL AND MARITIME CONSORTIUM, INC.",,0.3000,1
2021,EB3GK67LJFR1,"SCHWEITZER ENGINEERING LABORATORIES, INC.",,0.2996,1
2021,CFXRGJSB9UB6,"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC.",,0.2992,1
2021,KQJTYTVTATY8,"NORTH ATLANTIC INDUSTRIES, INC.",,0.2975,2
2021,C18KXNHETC95,"KITCO FIBER OPTICS, INC.",,0.2844,3
2021,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",,0.2812,4
2021,SE6NBH1ZRQN5,VETERANS' GROUP LLC,,0.2747,1
2021,GL28JS5V3DL3,GOODWIN PLC,Yes,0.2712,1
2021,HMJWL8TT1N29,FAMILY VOJINOVIC INC,Yes,0.2703,1
2021,ZAE4Z2SYMST2,CGI INC,,0.2638,2
2021,QT9LCNSYE637,MATERION CORPORATION,,0.2602,1
2021,GTP8S87MBPF3,"GREENLAND ENTERPRISES, INC.",,0.2589,3
2021,F161APAUMLD7,"KOCH INDUSTRIES, INC.",,0.2544,2
2021,XP9YLL3TNCB9,"S & S FOREST PRODUCTS, LLC",,0.2505,6
2021,W7FFRAVN1DA9,"SECURESTRUX, LLC",,0.2427,1
2021,E2P8AAJA2LK5,"MICRO PRECISION, LLC",,0.2424,2
2021,CN4DJZSKM3Y3,"PENNSYLVANIA MACHINE WORKS, INC.",,0.2396,9
2021,KYURG7LRSC89,"CIRCOR INTERNATIONAL, INC.",,0.2372,1
2021,GFCUEMH2CGN1,RIVERHEAD BUILDING SUPPLY CORP.,,0.2334,4
2021,ZFQBUPK552C3,THE H R HILLERY COMPANY,,0.2228,4
2021,TH91MD9B9RL7,SSI MANUFACTURING TECHNOLOGIES CORP.,,0.2214,9
2021,GPEHQHPNYZ31,ALCO INVESTMENT COMPANY,,0.2154,1
2021,UAC2KLJM4XY1,TRANSDIGM GROUP INCORPORATED,,0.2147,2
2021,MKDGDE6K34N5,"D. W. CLARK, INC.",,0.2122,7
2021,KNEFNMWXBK39,JO-KELL INC.,,0.2101,3
2021,W3KUJLTCRLV1,AMMCON CORP.,,0.2076,8
2021,REXPSJ7NAHU8,DERBYSHIRE MACHINE & TOOL CO,,0.2051,5
2021,MKXMUFJJYLY5,WARD LEONARD CT LLC,,0.2020,2
2021,HJG5ZSLCMTJ9,MSA SAFETY INCORPORATED,,0.2010,1
2021,LNGAZMTYJPL3,THE ENTWISTLE TRUST,,0.1954,1
2021,U83NQK7LLLM6,"ONE ROCK CAPITAL PARTNERS, LLC",,0.1848,3
2021,FWF8QBPCGLG3,GENERAL TOOL COMPANY,,0.1831,1
2021,DK2SLQURMJF3,BABCOCK INTERNATIONAL GROUP PLC,Yes,0.1826,2
2021,EDNNTCM7SUS8,"INTERNATIONAL MARINE AND INDUSTRIAL APPLICATORS, LLC",,0.1813,2
2021,MAKYNVTMNZX1,TRAC REGULATORS INC,,0.1748,1
2021,YA7EN5YYJYS8,"APOLLO PROFESSIONAL SOLUTIONS, INC.",,0.1748,8
2021,DWMEGPGHBGY5,GENERAL DIGITAL CORPORATION,,0.1705,1
2021,MPCXJJQJAL83,TE CONNECTIVITY LTD.,,0.1597,2
2021,LFNVWPJYQKH4,COASTAL DESIGN LLC,,0.1575,5
2021,F7J2BU8VKSL8,"MCALLISTER TOWING AND TRANSPORTATION COMPANY, INC.",,0.1464,1
2021,MME9X24LUXP1,"ACROMAG, INCORPORATED",,0.1464,3
2021,MH4FDVBB4G88,WILLSCOT MOBILE MINI HOLDINGS CORP.,,0.1440,1
2021,HKB9G8NZ5P66,"TEAM INDUSTRIES, INC.",,0.1400,1
2021,YNHKC9SDFWB3,"INSIGHT ENTERPRISES, INC.",,0.1334,1
2021,XEYGFMKSLWW5,THE BUTLER WELDMENTS CORPORATION,,0.1287,1
2021,MGFUP827VKV2,"ROSS MACHINERY SALES, INC",,0.1262,1
2021,TSJLBQWEYD73,CUSTOM MAGNETICS OF CALIFORNIA INCORPORATED,,0.1258,1
2021,GCWKULHML2S3,WARTSILA OYJ ABP,,0.1205,3
2021,G5W8NZNYN1P6,BRISTOL HARBOR GROUP,,0.1200,1
2021,UES5F4AAZJK5,"DONALDSON COMPANY, INC.",,0.1195,2
2021,WEK3JBN7G6L7,ADMIRAL FILTER COMPANY LLC,,0.1179,1
2021,HK1VJ4NJ6QN7,LOVEJOY CURTIS LLC,,0.1155,3
2021,MN5LYLMWBGK8,"SIMULATION AND CONTROL TECHNOLOGIES, INC.",,0.1122,2
2021,VE8ASCGN1188,"S & S FOREST PRODUCTS, LLC",,0.1061,1
2021,TXHLDCPC95J3,"C. V. TOOL COMPANY, INC.",,0.1056,2
2021,QLTXH525A671,"RAPID PREP, LLC",,0.1012,4
2021,DN8HGRSV3LA6,OUTLAND TECHNOLOGY INC,,0.1000,3
2021,SCEEGJW7XZE5,KAMAN CORPORATION,,0.0901,2
2021,SKKACASET588,DYNALEC CORPORATION,,0.0892,3
2021,ULZEK7HDMS57,"DVCC, LLC",,0.0847,2
2021,K294P4QJHFU9,"MW JONES & COMPANY, INC.",,0.0825,2
2021,ENB9DTFH6MP8,ALTA EQUIPMENT GROUP INC.,,0.0819,1
2021,W1LDBNHD4EM7,"CAMERON TECHNOLOGIES US, INC.",,0.0807,2
2021,CG86N1ZC42B8,AMMCON CORP.,,0.0798,2
2021,HHXEGAZL8618,SKOVIRA MACHINE COMPANY,,0.0798,1
2021,JHPXZQA4R1X1,"BLACK ROCK TECHNOLOGY GROUP, LLC",,0.0793,2
2021,EREJZHBM5MU1,SPIRAX-SARCO ENGINEERING PLC,,0.0789,1
2021,C15UT9FDSUL1,ADACORE,,0.0785,1
2021,U864F3HRME53,GENERAL ELECTRIC COMPANY,,0.0765,1
2021,M2MJR8KTEQU9,BARNHART CRANE AND RIGGING CO.,,0.0752,1
2021,J9PPG7L67SD3,"MAYCO HOLDINGS, LLC",,0.0740,1
2021,RFLNANKKZYV5,SAS INSTITUTE INC.,,0.0740,1
2021,KPFHQNYN8R54,"PACKAGE ONE INDUSTRIES, LLC",,0.0718,1
2021,JFHLZNJLWAN5,"DYNAMIC PRECISION GROUP, INC.",,0.0713,1
