program,piid,work_type,vendor_uei,vendor_name,n_records,dollars
submarines,N0002416C2111,structural,EDNNTCM7SUS8,"INTERNATIONAL MARINE AND INDUSTRIAL APPLICATORS, LLC",4,0.218
submarines,N0002416C2111,structural,CR99X5Q2KQS1,"L.B.I., INC.",3,0.188
submarines,N0002416C2111,structural,LG88NCWJ3A95,"YOUNG ENGINEERING & MANUFACTURING, INC.",3,0.6
submarines,N0002416C2111,structural,C8TMP34LW2L6,EVEREST KANTO CYLINDER LIMITED,2,0.16
submarines,N0002416C2111,structural,YD1GK53355R5,"PRECISION CUSTOM COMPONENTS, LLC",2,0.507
submarines,N0002416C2111,structural,ZFQBUPK552C3,THE H R HILLERY COMPANY,2,0.04
submarines,N0002416C2111,structural,LYV8XEV314F6,UNIVERSAL MANUFACTURING CORP.,1,0.041
submarines,N0002416C2111,structural,U4MMR7DR2DR7,"JAL ENTERPRISES, INC.",1,0.031
submarines,N0002416C2111,structural,UMMDFSB4ARJ7,TECHPRECISION CORPORATION,1,0.118
submarines,N0002416C2111,machining,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",11,1.225
submarines,N0002416C2111,machining,WAJ6RKYZTYL3,C & C METALS ENGINEERING INC,6,0.058
submarines,N0002416C2111,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",1,0.059
submarines,N0002416C2111,machining,HKNRUKPH42N6,CLYDE BLOWERS LIMITED,1,0.092
submarines,N0002416C2111,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",1,0.035
submarines,N0002416C2111,machining,PM2FDF7CCNC2,"MARISCO, LTD.",1,0.234
submarines,N0002416C2111,hvac,L8T4R3N7ACL6,COLFAX CORPORATION,2,0.076
submarines,N0002416C2111,hvac,LJRBXLTGXN57,"CEPEDA ASSOCIATES, INC.",2,0.17
submarines,N0002416C2111,hvac,W8PTMRME1496,LEONARDO SPA,1,0.054
submarines,N0002416C2111,hvac,XEQ3L57D2J24,JOHNSON CONTROLS INTERNATIONAL PUBLIC LIMITED COMPANY,1,0.029
submarines,N0002416C2111,castings,N1PJDANWUJ61,SCOT FORGE COMPANY,4,0.311
submarines,N0002416C2111,castings,FLU4K8MGMZX7,"HITACHI, LTD.",1,-0.104
submarines,N0002413C2128,unbucketed,PVLTABUDXLR4,HARTFORD ELECTRIC SUPPLY COMPANY THE,11,0.705
submarines,N0002413C2128,unbucketed,FYUJEKH32UF5,"L.M. GILL WELDING & MANUFACTURING, L.L.C.",7,0.901
submarines,N0002413C2128,unbucketed,GN84UHWZJMR8,"DAYTON T. BROWN, INC.",6,0.072
submarines,N0002413C2128,unbucketed,W1LDBNHD4EM7,SCHLUMBERGER N.V.,6,1.394
submarines,N0002413C2128,unbucketed,XLKTN1TLGB75,ELMA ELECTRONIC AG,6,0.399
submarines,N0002413C2128,unbucketed,XXP4PLFFFGK9,"L3 TECHNOLOGIES, INC.",6,6.727
submarines,N0002413C2128,unbucketed,FLU4K8MGMZX7,"HITACHI, LTD.",5,0.34
submarines,N0002413C2128,unbucketed,JBMKQ8ZH6FN9,DOVER CORPORATION,5,12.845
submarines,N0002413C2128,unbucketed,UU26FKF1MML6,BERKSHIRE HATHAWAY INC.,5,0.102
submarines,N0002413C2128,unbucketed,YA7EN5YYJYS8,"APOLLO PROFESSIONAL SOLUTIONS, INC.",5,0.143
submarines,N0002413C2128,unbucketed,DR3FAZLZ8624,OLYMPIC PENINSULA PERSONNEL INC,4,0.089
submarines,N0002413C2128,unbucketed,KM5NRZNTUDY8,ACTUANT CORPORATION,4,1.098
submarines,N0002413C2128,unbucketed,PF8PJNVEPTJ1,CURTISS-WRIGHT CORPORATION,4,0.18
submarines,N0002413C2128,unbucketed,Q4T8FLKDSNQ3,TREK CONNECT INC.,4,0.164
submarines,N0002413C2128,unbucketed,YVBHN7GKLQ44,"GLENAIR, INC.",4,0.345
submarines,N0002413C2128,unbucketed,Z19UP1U6FMT1,INDUSTRIAL TRANSFER AND STORAGE INC.,4,6.114
submarines,N0002413C2128,unbucketed,JFSETNYJ81Y4,ELECTRONIC COMPONENTS INC.,3,0.203
submarines,N0002413C2128,unbucketed,KK9MJ7GHSJ96,"BRADKEN - ATLAS, LLC",3,1.404
submarines,N0002413C2128,unbucketed,NA1PAN9A9F15,LINCOLN ELECTRIC HOLDINGS INC.,3,0.17
submarines,N0002413C2128,unbucketed,R2D6XY1EM6J8,"SENSARAS, LLC",3,0.124
submarines,N0002413C2128,unbucketed,WJ1XMJMTSYL9,"PAROSCIENTIFIC, INC.",3,-0.037
submarines,N0002413C2128,unbucketed,WN3KS9Z5JLK9,"PRECISION MACHINE & GEAR, INC.",3,0.114
submarines,N0002413C2128,unbucketed,YSGPUVNKVME1,METROLOGIC GROUP,3,0.223
submarines,N0002413C2128,unbucketed,ZWNLUCV7JET5,TACOMA STEEL SUPPLY INCORPORATED,3,0.175
submarines,N0002413C2128,unbucketed,CERUMMHMPXZ9,"CONAM INSPECTION AND ENGINEERING SERVICES, INC.",2,0.104
submarines,N0002413C2128,unbucketed,CL4ZKLFK5DR3,L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,2,0.134
submarines,N0002413C2128,unbucketed,DWCVQF2KLNM9,PUGET SOUND PRECISION INC,2,0.007
submarines,N0002413C2128,unbucketed,E34XGKUXCEC1,"HAYNES INTERNATIONAL, INC.",2,0.03
submarines,N0002413C2128,unbucketed,FFEAH6Z5CK27,"STOTTLER HENKE ASSOCIATES, INC.",2,0.04
submarines,N0002413C2128,unbucketed,FFXKK2MMEM97,"DYNAMIC PRECISION GROUP, INC.",2,0.525
submarines,N0002413C2128,unbucketed,GJDDKRPHXAL5,A. M. CASTLE & CO.,2,0.135
submarines,N0002413C2128,unbucketed,GVWENMHJ4Y87,"ALLEGIS GROUP, INC.",2,0.086
submarines,N0002413C2128,unbucketed,HJG5ZSLCMTJ9,MSA SAFETY INCORPORATED,2,0.169
submarines,N0002413C2128,unbucketed,JMFNDVNJ67A3,CM-MATRIX CORPORATION,2,0.106
submarines,N0002413C2128,unbucketed,JU2ME5ZK8VL3,"MMC METROLOGY LAB, INC",2,0.064
submarines,N0002413C2128,unbucketed,K5WVCD4GUK41,JONATHAN ENGINEERED SOLUTIONS CORP.,2,0.067
submarines,N0002413C2128,unbucketed,KLH4CY7HF3S5,KONGSBERG GRUPPEN ASA,2,0.143
submarines,N0002413C2128,unbucketed,MHNEK1CGNJS9,INVESTMENT AB LATOUR,2,0.42
submarines,N0002413C2128,unbucketed,MME9X24LUXP1,"ACROMAG, INCORPORATED",2,0.081
submarines,N0002413C2128,unbucketed,PPLZG8J3N9D4,UNITED TECHNOLOGIES CORPORATION,2,0.088
submarines,N0002413C2128,unbucketed,SBJMSMKJ9M93,"FITCHBURG WELDING CO., INC.",2,0.132
submarines,N0002413C2128,unbucketed,SQRKBV7ET8S9,ALFA LAVAL AB,2,0.085
submarines,N0002413C2128,unbucketed,UKXMHUWSFLW7,"G.W. LISK COMPANY, INC.",2,0.29
submarines,N0002413C2128,unbucketed,VKBFB8MAZ357,TITANIUM FABRICATION CORPORATION,2,0.076
submarines,N0002413C2128,unbucketed,WEK3JBN7G6L7,ADMIRAL FILTER COMPANY LLC,2,0.29
submarines,N0002413C2128,unbucketed,WLHBRDWEW7T4,"ABACO SYSTEMS, INC.",2,0.087
submarines,N0002413C2128,unbucketed,WVERJSJEZ4U8,LABORATORY TESTING INC,2,0.058
submarines,N0002413C2128,unbucketed,C1B6X8AADFB1,"COMSACO, INC.",1,0.031
submarines,N0002413C2128,unbucketed,C3L9A8H3TWG5,"AERO NAV LABORATORIES, INC.",1,0.04
submarines,N0002413C2128,unbucketed,CFLHPEP9NMU4,HUBBS MACHINE & MANUFACTURING,1,0.029
submarines,N0002413C2128,unbucketed,CVVANE9FWYN6,WARBURG PINCUS LLC,1,0.029
submarines,N0002413C2128,unbucketed,DT53X3W22KJ1,"I & I SLING, INC.",1,0.025
submarines,N0002413C2128,unbucketed,DTZJAQF8NZA1,"L-3 COMMUNICATIONS HOLDINGS, INC.",1,0.34
submarines,N0002413C2128,unbucketed,DZ8RD2EBBMK5,GENUINE PARTS COMPANY,1,0.027
submarines,N0002413C2128,unbucketed,E2UWVCT7GDJ4,"IRVING PLACE CAPITAL, LLC",1,0.054
submarines,N0002413C2128,unbucketed,EBJCZNYDQDH8,PRYSMIAN SPA,1,0.379
submarines,N0002413C2128,unbucketed,F588F1QGXCP3,DELOITTE LLP,1,0.999
submarines,N0002413C2128,unbucketed,GNH1FJWKY3G3,"WEST PHILA. BRONZE CO., INC",1,0.087
submarines,N0002413C2128,unbucketed,GTP8S87MBPF3,"GREENLAND ENTERPRISES, INC.",1,0.461
submarines,N0002413C2128,unbucketed,H12BMH6V6495,"PIMA VALVE, LLC",1,0.303
submarines,N0002413C2128,unbucketed,H4K1A9NVAB68,CRYSTAL INSTRUMENTS CORPORATION,1,0.056
submarines,N0002413C2128,unbucketed,J3HWENQMNG69,"ARCADIA MANUFACTURING GROUP, INC.",1,0.033
submarines,N0002413C2128,unbucketed,J7RQVJ723JM3,MADISON COMPANY,1,0.216
submarines,N0002413C2128,unbucketed,JHKFCL4CT7L6,"FACILITIES ENGINEERING ASSOCIATES, P.C.",1,0.023
submarines,N0002413C2128,unbucketed,JHPXZQA4R1X1,"BLACK ROCK TECHNOLOGY GROUP, LLC",1,0.03
submarines,N0002413C2128,unbucketed,JUUJFULRELM5,HALL ASSOCIATES INC,1,0.054
submarines,N0002413C2128,unbucketed,KU2EMBAAACG9,"APPLIED DYNAMICS INTERNATIONAL, INC.",1,0.041
submarines,N0002413C2128,unbucketed,L2ULF82VDLU5,AZON DESIGN INTERNATIONAL,1,-0.012
submarines,N0002413C2128,unbucketed,LFYHET3BNVD5,"KEY BELLEVILLES, INC.",1,0.033
submarines,N0002413C2128,unbucketed,LR2HQKYJLDZ7,ESI ACQUISITION CORP.,1,0.127
submarines,N0002413C2128,unbucketed,LWF3CB1HFZF3,I S C O CORPORATION,1,0.038
submarines,N0002413C2128,unbucketed,LYHWX7B8JNF5,HEXAGON AB,1,0.098
submarines,N0002413C2128,unbucketed,M1DFCE4G2PM8,"DEXTER APACHE HOLDINGS, INC.",1,0.048
submarines,N0002413C2128,unbucketed,MB5EMNHVAW77,"TENNESSEE INVESTMENT CASTING COMPANY, INC.",1,0.026
submarines,N0002413C2128,unbucketed,MBJ8ANU347W7,EATON CORPORATION PUBLIC LIMITED COMPANY,1,0.383
submarines,N0002413C2128,unbucketed,MKRBJA6JXXS7,EMERSON ELECTRIC CO.,1,0.068
submarines,N0002413C2128,unbucketed,MPCXJJQJAL83,TE CONNECTIVITY LTD.,1,0.084
submarines,N0002413C2128,unbucketed,NKUARJG8E2E8,ROSCID TECHNOLOGIES,1,0.244
submarines,N0002413C2128,unbucketed,NPM2J7MSCF61,"PENNSYLVANIA STATE UNIVERSITY, THE",1,0.1
submarines,N0002413C2128,unbucketed,NSDCX6VCWGN5,"PEERLESS TOOL & MACHINE COMPANY, INC.",1,0.092
submarines,N0002413C2128,unbucketed,NY66W8KMH427,"WALZ & KRENZER, INC.",1,0.036
submarines,N0002413C2128,unbucketed,PM3QRNLPA8K5,"RILEY POWER GROUP, LLC",1,-2.0
submarines,N0002413C2128,unbucketed,PR8CL5BJMNK4,"HUNTINGTON PARTNERS, INC.",1,0.03
submarines,N0002413C2128,unbucketed,PX7XVJDX7TZ7,VICOR CORPORATION,1,0.113
submarines,N0002413C2128,unbucketed,Q584J81GDLH5,INTERSTATE STEEL SUPPLY COMPANY,1,0.003
submarines,N0002413C2128,unbucketed,QCDDKNMK52W8,ELECTRONIC SALES OF NEW ENGLAND,1,0.052
submarines,N0002413C2128,unbucketed,QQ1JKV251EL9,ACCUREX MEASUREMENT INC.,1,0.078
submarines,N0002413C2128,unbucketed,QVMBB4UCMEH4,"ELECTRO MECHANICAL SPECIALISTS, LLC",1,0.082
submarines,N0002413C2128,unbucketed,R1JPMJJM4268,"PAPE' GROUP, INC., THE",1,-0.003
submarines,N0002413C2128,unbucketed,R9EYKGK8NKA5,"NUFLO, INC.",1,4.224
submarines,N0002413C2128,unbucketed,S3NBXGNJ5433,"CORSERVA, INC.",1,0.037
submarines,N0002413C2128,unbucketed,T18FUPT9Y124,BRUNSON INSTRUMENT COMPANY INC,1,0.062
submarines,N0002413C2128,unbucketed,TLBNBFUXEMK5,"TSS, INC.",1,0.125
submarines,N0002413C2128,unbucketed,TNLQJ5ULW665,HYDAC TECHNOLOGY CORP,1,0.03
submarines,N0002413C2128,unbucketed,U7JWYPC9CQB5,"IDEAS TO MARKET, LP",1,0.392
submarines,N0002413C2128,unbucketed,UGQ9ZMC59WA6,"CABLEWORKS, INC.",1,0.145
submarines,N0002413C2128,unbucketed,UPMWNA8Y25L1,"GEODETIC SERVICES, INC",1,0.09
submarines,N0002413C2128,unbucketed,VANUPV7TJ933,YOKOGAWA ELECTRIC CORPORATION,1,0.031
submarines,N0002413C2128,unbucketed,VM23NJLXLCK9,"G. O. CARLSON, INC.",1,0.027
submarines,N0002413C2128,unbucketed,W138B61KN3Q7,PARKER-HANNIFIN CORPORATION,1,1.123
submarines,N0002413C2128,unbucketed,WNDYZX3ALFB1,"COMARK, LLC",1,0.04
submarines,N0002413C2128,unbucketed,X8C4N7SH2KB7,HV DIAGNOSTICS INC,1,0.035
submarines,N0002413C2128,unbucketed,X97ZECBY6573,LORD CORPORATION,1,0.026
submarines,N0002413C2128,unbucketed,XDBJX5QWAM86,"SAI SYSTEMS INTERNATIONAL, INC.",1,0.036
submarines,N0002413C2128,unbucketed,YQXBZHMXEVE5,THE MATHWORKS INC,1,0.072
submarines,N0002413C2128,unbucketed,Z3KHMUV8E999,"JAN ELECTRONIC SUPPLIES, INC.",1,0.053
submarines,N0002413C2128,piping,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",27,6.582
submarines,N0002413C2128,piping,L4ZMKLM4MPL3,MOOG INC.,14,2.268
submarines,N0002413C2128,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",14,3.163
submarines,N0002413C2128,piping,L8T4R3N7ACL6,COLFAX CORPORATION,13,1.733
submarines,N0002413C2128,piping,Y5R2L8HWAUA8,"NAVUS AUTOMATION, INC",10,0.961
submarines,N0002413C2128,piping,PF8PJNVEPTJ1,CURTISS-WRIGHT CORPORATION,9,3.481
submarines,N0002413C2128,piping,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",9,2.844
submarines,N0002413C2128,piping,CN4DJZSKM3Y3,"PENNSYLVANIA MACHINE WORKS, INC.",8,0.382
submarines,N0002413C2128,piping,DK14KTLXA9M5,"KME AMERICA MARINE TUBE & FITTING, LLC",8,0.255
submarines,N0002413C2128,piping,FMC8BKMNMKF2,"FLUID CONDITIONING PRODUCTS, INC.",7,0.609
submarines,N0002413C2128,piping,V1MQFNQB56Z5,RIX INDUSTRIES,6,0.946
submarines,N0002413C2128,piping,PJRYS7EFXQD9,"B.N.L. INDUSTRIES, INC.",5,0.254
submarines,N0002413C2128,piping,REXPSJ7NAHU8,DERBYSHIRE MACHINE & TOOL CO,5,0.31
submarines,N0002413C2128,piping,SFBKRA9THBA3,ESCO TECHNOLOGIES INC.,5,6.255
submarines,N0002413C2128,piping,VL3KQ5GEU6K1,"PALISADES HOLDINGS, INC.",5,0.422
submarines,N0002413C2128,piping,W3KUJLTCRLV1,AMMCON CORP.,5,0.336
submarines,N0002413C2128,piping,P33VWHC39MN5,"ADMIRAL VALVE, LLC",4,0.114
submarines,N0002413C2128,piping,Q35JL9GFCAK3,MAROTTA CONTROLS INC,4,2.471
submarines,N0002413C2128,piping,W138B61KN3Q7,PARKER-HANNIFIN CORPORATION,4,0.22
submarines,N0002413C2128,piping,WH4HRFKKT8U6,"ROMAC INDUSTRIES, INC.",4,0.28
submarines,N0002413C2128,piping,LC7UN8MJYCJ7,RBC BEARINGS INCORPORATED,3,5.177
submarines,N0002413C2128,piping,N79NY6FRL2F3,CUSTOM ALLOY CORPORATION,3,0.201
submarines,N0002413C2128,piping,FR7WWCCNBQZ6,D K MACHINE INC,2,0.14
submarines,N0002413C2128,piping,K9M4XM134HW6,PENTAIR PUBLIC LIMITED COMPANY,2,0.11
submarines,N0002413C2128,piping,ULZEK7HDMS57,"DVCC, LLC",2,0.062
submarines,N0002413C2128,piping,FFL2MLNT4FN1,GARDNER DENVER NASH LLC,1,0.286
submarines,N0002413C2128,piping,NPDPXRZGXXL3,"LYN-LAD GROUP, LTD.",1,0.03
submarines,N0002413C2128,structural,ZFQBUPK552C3,THE H R HILLERY COMPANY,8,0.507
submarines,N0002413C2128,structural,TZVRTYNM3MN3,PEGASUS STEEL LLC,7,0.79
submarines,N0002413C2128,structural,W67WSNENMZF7,ARCELORMITTAL SA,6,6.204
submarines,N0002413C2128,structural,XQW8RJNNAXX8,"W INTERNATIONAL, LLC",5,0.359
submarines,N0002413C2128,structural,UMMDFSB4ARJ7,TECHPRECISION CORPORATION,3,0.267
submarines,N0002413C2128,structural,YD1GK53355R5,"PRECISION CUSTOM COMPONENTS, LLC",3,0.187
submarines,N0002413C2128,structural,LG88NCWJ3A95,"YOUNG ENGINEERING & MANUFACTURING, INC.",2,0.142
submarines,N0002413C2128,structural,LYV8XEV314F6,UNIVERSAL MANUFACTURING CORP.,2,0.45
submarines,N0002413C2128,structural,E8LNMDLEKM35,D.C. FABRICATORS INC.,1,0.598
submarines,N0002413C2128,structural,EDNNTCM7SUS8,"INTERNATIONAL MARINE AND INDUSTRIAL APPLICATORS, LLC",1,0.198
submarines,N0002413C2128,structural,MJJNGNB5E3Q4,EKC INTERNATIONAL FZE,1,10.001
submarines,N0002413C2128,structural,PUG1H9MFJD63,"AMERICAN TANK & FABRICATING CO, THE",1,0.084
submarines,N0002413C2128,structural,XBVZKN1HH445,"OCEANEERING INTERNATIONAL, INC.",1,0.038
submarines,N0002413C2128,castings,HTR5K76FMH84,"FEDERAL BRONZE CASTING INDUSTRIES, INC.",12,0.532
submarines,N0002413C2128,castings,N1PJDANWUJ61,SCOT FORGE COMPANY,8,1.656
submarines,N0002413C2128,castings,FLU4K8MGMZX7,"HITACHI, LTD.",1,-0.291
submarines,N0002413C2128,castings,JK4WJKLD44G9,"METALTEK INTERNATIONAL, INC.",1,0.037
submarines,N0002413C2128,electrical,N9K8Y7U3RGA9,CATERPILLAR INC.,6,2.38
submarines,N0002413C2128,electrical,MPCXJJQJAL83,TE CONNECTIVITY LTD.,5,0.206
submarines,N0002413C2128,electrical,NKVZLJL93QT6,NORTHROP GRUMMAN CORPORATION,5,2.086
submarines,N0002413C2128,electrical,PVMFSLG6GFF7,MTS SYSTEMS CORPORATION,2,0.305
submarines,N0002413C2128,electrical,W8PTMRME1496,LEONARDO SPA,2,0.048
submarines,N0002413C2128,electrical,LCV2N9FVV739,NORTHROP GRUMMAN CORPORATION,1,1.281
submarines,N0002413C2128,electrical,SKKACASET588,DYNALEC CORPORATION,1,0.695
submarines,N0002413C2128,coatings,XFMBL7A963X9,"OIL STATES INTERNATIONAL, INC.",10,1.505
submarines,N0002413C2128,coatings,WXRTZLL25AE5,"SEEMANN COMPOSITES, LLC",6,3.986
submarines,N0002413C2128,coatings,PPLZG8J3N9D4,UNITED TECHNOLOGIES CORPORATION,3,0.436
submarines,N0002413C2128,coatings,FLDEFFBLR5P3,"GLOBE COMPOSITE SOLUTIONS, LLC",1,0.046
submarines,N0002413C2128,coatings,VJFKVNQBYVL5,GREENE RUBBER CO INC,1,0.117
submarines,N0002413C2128,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",5,0.227
submarines,N0002413C2128,machining,FWF8QBPCGLG3,GENERAL TOOL COMPANY,3,0.232
submarines,N0002413C2128,machining,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",3,0.259
submarines,N0002413C2128,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2,0.089
submarines,N0002413C2128,machining,GCWKULHML2S3,WÄRTSILÄ OYJ ABP,2,1.189
submarines,N0002413C2128,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",2,0.139
submarines,N0002413C2128,hvac,W8PTMRME1496,LEONARDO SPA,4,1.823
submarines,N0002413C2128,hvac,L8T4R3N7ACL6,COLFAX CORPORATION,2,2.121
submarines,N0002413C2128,hvac,LJRBXLTGXN57,"CEPEDA ASSOCIATES, INC.",2,0.234
submarines,N0002413C2128,hvac,SLD5KEGGLLZ3,"JOHNSON CONTROLS NAVY SYSTEMS, LLC",1,0.2
submarines,N0002413C2128,hvac,UHXFGP3DCRK7,HANSOME ENERGY SYSTEMS INC,1,0.371
submarines,N0002413C2128,hvac,XEQ3L57D2J24,JOHNSON CONTROLS INTERNATIONAL PUBLIC LIMITED COMPANY,1,0.046
submarines,N0002424C2110,piping,J9V9SJL4CW97,CURTISS-WRIGHT FLOW CONTROL CORPORATION,26,29.337
submarines,N0002424C2110,piping,WESDY4U81NP8,"TRIDENT MARITIME SYSTEMS - CAC, LLC",16,4.514
submarines,N0002424C2110,piping,JEP5GQGFPUL9,PORTLAND VALVE LLC,9,23.529
submarines,N0002424C2110,piping,CE3HF8PLAFD3,"MILWAUKEE VALVE COMPANY, LLC",8,4.214
submarines,N0002424C2110,piping,HG5LNJAG4LU8,"HUNT VALVE COMPANY, INC.",8,11.391
submarines,N0002424C2110,piping,XTYYPELG5MQ7,"PENNSYLVANIA MACHINE WORKS, LLC",8,0.424
submarines,N0002424C2110,piping,DK14KTLXA9M5,"KME AMERICA MARINE TUBE & FITTING, LLC",7,13.251
submarines,N0002424C2110,piping,GE4GA2B9JYF9,"MERRILL TECHNOLOGIES GROUP, LLC",6,0.791
submarines,N0002424C2110,piping,GU5YDKH7GPF1,CIRCOR NAVAL SOLUTIONS LLC,6,1.175
submarines,N0002424C2110,piping,D1L2HV3GLLY3,TIOGA PIPE INC,5,3.806
submarines,N0002424C2110,piping,RLXQHCXFT513,CUNICO CORPORATION,4,12.747
submarines,N0002424C2110,piping,WJ45NXW2TVD7,MOOG INC.,4,4.184
submarines,N0002424C2110,piping,SFBKRA9THBA3,ESCO TECHNOLOGIES INC.,3,4.469
submarines,N0002424C2110,piping,DJG7NEG7QRK5,"HUNT VALVE COMPANY, INC.",2,0.273
submarines,N0002424C2110,piping,REXPSJ7NAHU8,DERBYSHIRE MACHINE & TOOL CO,2,0.162
submarines,N0002424C2110,piping,WYDAKCJ5K219,CURTISS-WRIGHT ELECTRO-MECHANICAL CORPORATION,2,4.252
submarines,N0002424C2110,piping,E86EYMJR23D1,"MELLINGER ENGINEERING, INCORPORATED",1,0.62
submarines,N0002424C2110,piping,YPQMZDVKS1K8,FLOWSERVE CORPORATION,1,2.218
submarines,N0002424C2110,castings,N1PJDANWUJ61,SCOT FORGE COMPANY,54,25.904
submarines,N0002424C2110,castings,GR2CKSBB4MB5,LENAPE FORGED PRODUCTS CORP,5,2.037
submarines,N0002424C2110,castings,MKDGDE6K34N5,"D. W. CLARK, INC",4,1.142
submarines,N0002424C2110,castings,CDVZLNCU7Z44,LEHIGH HEAVY FORGE CORP,2,1.972
submarines,N0002424C2110,castings,FLU4K8MGMZX7,"HITACHI, LTD.",2,1.255
submarines,N0002424C2110,castings,CXK2Y51KDBW1,PRL INDUSTRIES INC,1,0.031
submarines,N0002424C2110,castings,HTR5K76FMH84,"FEDERAL BRONZE CASTING INDUSTRIES, INC.",1,0.135
submarines,N0002424C2110,castings,SVXNHLLWX953,ELLWOOD NATIONAL FORGE COMPANY,1,0.08
submarines,N0002424C2110,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",16,3.676
submarines,N0002424C2110,machining,WAJ6RKYZTYL3,C & C METALS ENGINEERING INC,10,1.38
submarines,N0002424C2110,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",6,0.573
submarines,N0002424C2110,machining,FWF8QBPCGLG3,GENERAL TOOL COMPANY,5,1.784
submarines,N0002424C2110,machining,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",5,1.634
submarines,N0002424C2110,machining,SN8JQ8XJ55N9,"LOVEJOY, LLC",3,0.401
submarines,N0002424C2110,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2,0.113
submarines,N0002424C2110,machining,F17YKE4BDQS4,"TM INDUSTRIES, LLC",1,0.09
submarines,N0002424C2110,machining,F76KN7T9YP64,WAUKESHA BEARINGS CORPORATION,1,13.511
submarines,N0002424C2110,machining,XBY5FEGMU441,THE TIMKEN COMPANY,1,0.321
submarines,N0002424C2110,unbucketed,D6GJGD1KMH25,"ANIXTER, INC",8,1.696
submarines,N0002424C2110,unbucketed,FYUJEKH32UF5,"L.M. GILL WELDING & MANUFACTURING, L.L.C.",8,0.627
submarines,N0002424C2110,unbucketed,QT9LCNSYE637,MATERION CORPORATION,3,1.022
submarines,N0002424C2110,unbucketed,CP1HCZ82DJL7,NC PRECISION LLC,2,0.11
submarines,N0002424C2110,unbucketed,G9PZGNJ37323,LINEAR MOTION LLC,2,0.22
submarines,N0002424C2110,unbucketed,TXHLDCPC95J3,"C. V. TOOL COMPANY, INC.",2,0.057
submarines,N0002424C2110,unbucketed,C1NAJQ34VWM5,CAMERON ENERGY SERVICES CORP.,1,0.056
submarines,N0002424C2110,unbucketed,DNY9WHR3SKK6,CLARK-RELIANCE LLC,1,0.092
submarines,N0002424C2110,unbucketed,EA52ZMBH4YG7,BEK INC,1,0.09
submarines,N0002424C2110,unbucketed,FJAVFFKN2LE3,"WATTEREDGE, LLC",1,0.225
submarines,N0002424C2110,unbucketed,HB74FFGNFK17,THE DYSON CORPORATION,1,0.131
submarines,N0002424C2110,unbucketed,JU2ME5ZK8VL3,"MMC METROLOGY LAB, INC",1,0.035
submarines,N0002424C2110,unbucketed,JU5GNH1H5FV6,DY4 INC,1,0.489
submarines,N0002424C2110,unbucketed,LN8JD2HB57K5,"PATRIOT ELECTRONICS, INC.",1,0.03
submarines,N0002424C2110,unbucketed,MAKYNVTMNZX1,TRAC REGULATORS INC,1,0.091
submarines,N0002424C2110,unbucketed,NFDVRDBAFR87,"B.W. ELLIOTT MANUFACTURING CO., LLC",1,0.132
submarines,N0002424C2110,unbucketed,PUFMZLZJ2BY2,MATTHEW WARREN INC,1,0.086
submarines,N0002424C2110,unbucketed,RG3VUTDYFNF8,FLUIDYNE CORP,1,0.052
submarines,N0002424C2110,unbucketed,SCEEGJW7XZE5,KAMAN CORPORATION,1,0.064
submarines,N0002424C2110,unbucketed,U5DDDFM4LJS3,"PRIME TECHNOLOGY, LLC",1,0.081
submarines,N0002424C2110,unbucketed,V6FJCB53JDK7,"RURAL ROUTE 2, LLC",1,0.04
submarines,N0002424C2110,unbucketed,Y9KMLM1AFU63,ROTRON INCORPORATED,1,0.613
submarines,N0002424C2110,unbucketed,YVBHN7GKLQ44,"GLENAIR, INC.",1,0.034
submarines,N0002424C2110,unbucketed,Z7NHE6ADMH29,NIANTIC SEAL INC,1,0.077
submarines,N0002424C2110,coatings,G9HKMXL5L973,"OIL STATES INDUSTRIES, INC.",21,14.191
submarines,N0002424C2110,coatings,VJFKVNQBYVL5,GREENE RUBBER CO INC,3,0.136
submarines,N0002424C2110,coatings,WXRTZLL25AE5,"SEEMANN COMPOSITES, LLC",1,0.126
submarines,N0002424C2110,structural,YD1GK53355R5,"PRECISION CUSTOM COMPONENTS, LLC",6,51.84
submarines,N0002424C2110,structural,E8LNMDLEKM35,D.C. FABRICATORS INC.,5,24.766
submarines,N0002424C2110,structural,CU6NGN3UKFA6,OCEANEERING INTERNATIONAL INC,1,0.333
