line_item_id,source_book_fy,exhibit,section,is_subtotal,cost_element,observed_fy,column_role,amount_type,unit_cost_k,qty_each,total_cost_m,dollars_basis,page,source_id,extract_run_id,raw_context,row_hash
8211R01001,2026,P-5,Non Recurring Cost,Y,Subtotal: Support - Training Cost,2026,request_total,request,,,7.361,then_year,317,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Support - Training |  | Cost,3c915529f00b4526
8211R01001,2026,P-5,Non Recurring Cost,Y,Gross/Weapon System Cost,,prior_years,prior_year,143758.0,2.0,287.516,then_year,317,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,fab602bb268e5b6a
8211R01001,2026,P-5,Non Recurring Cost,Y,Gross/Weapon System Cost,2024,actual,actual,74724.5,2.0,149.449,then_year,317,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,9bdda5d819c40d97
8211R01001,2026,P-5,Non Recurring Cost,Y,Gross/Weapon System Cost,2025,enacted,enacted,88634.0,1.0,88.634,then_year,317,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,6e08a9ce919c41d4
8211R01001,2026,P-5,Non Recurring Cost,Y,Gross/Weapon System Cost,2026,request_base,request,,,33.949,then_year,317,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,b42fd4e467050fdf
8211R01001,2026,P-5,Non Recurring Cost,Y,Gross/Weapon System Cost,2026,request_oco,request,,,0.0,then_year,317,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,b20737d25d3965f2
8211R01001,2026,P-5,Non Recurring Cost,Y,Gross/Weapon System Cost,2026,request_total,request,,,33.949,then_year,317,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,6f1b22dee353a16c
9552ML5355,2026,P-5,Recurring Cost,,Float/Rail Prior Years,,prior_years,prior_year,190951.0,1.0,190.951,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Float/Rail Prior Years,5edd59cf48f42af4
9552ML5355,2026,P-5,Recurring Cost,,Float/Rail Prior Years,2024,actual,actual,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Float/Rail Prior Years,10372f41c5d1cc05
9552ML5355,2026,P-5,Recurring Cost,,Float/Rail Prior Years,2025,enacted,enacted,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Float/Rail Prior Years,a12e90709d25f5f6
9552ML5355,2026,P-5,Recurring Cost,,Float/Rail Prior Years,2026,request_base,request,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Float/Rail Prior Years,ebbc243f1f26d90b
9552ML5355,2026,P-5,Recurring Cost,,Float/Rail Prior Years,2026,request_oco,request,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Float/Rail Prior Years,2eebcf6baacdbf19
9552ML5355,2026,P-5,Recurring Cost,,Float/Rail Prior Years,2026,request_total,request,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Float/Rail Prior Years,96fe02fde064541d
9552ML5355,2026,P-5,Recurring Cost,,Army Rail Hardware,,prior_years,prior_year,1833.0,1.0,1.833,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Army Rail Hardware,73e855b3d545de35
9552ML5355,2026,P-5,Recurring Cost,,Army Rail Hardware,2024,actual,actual,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Army Rail Hardware,24ec3b666a19e6f1
9552ML5355,2026,P-5,Recurring Cost,,Army Rail Hardware,2025,enacted,enacted,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Army Rail Hardware,4920ffb0a2c9504a
9552ML5355,2026,P-5,Recurring Cost,,Army Rail Hardware,2026,request_base,request,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Army Rail Hardware,c8fcc2c9c2e1ee57
9552ML5355,2026,P-5,Recurring Cost,,Army Rail Hardware,2026,request_oco,request,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Army Rail Hardware,b31d527fa8be8e04
9552ML5355,2026,P-5,Recurring Cost,,Army Rail Hardware,2026,request_total,request,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Army Rail Hardware,44b974d06271b981
9552ML5355,2026,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,,prior_years,prior_year,,,192.784,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,c37d45ebdd069d04
9552ML5355,2026,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2024,actual,actual,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,77aa776480ec0a56
9552ML5355,2026,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2025,enacted,enacted,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,fbd5113a480c3210
9552ML5355,2026,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2026,request_base,request,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,e28a01e0b171768f
9552ML5355,2026,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2026,request_oco,request,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,022249114a274d3e
9552ML5355,2026,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2026,request_total,request,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,d0005e9061f1143e
9552ML5355,2026,P-5,Recurring Cost,Y,Subtotal: Flyaway Cost,,prior_years,prior_year,,,192.784,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,4ece51507df1adb3
9552ML5355,2026,P-5,Recurring Cost,Y,Subtotal: Flyaway Cost,2024,actual,actual,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,4e8b6bca9ad13bc4
9552ML5355,2026,P-5,Recurring Cost,Y,Subtotal: Flyaway Cost,2025,enacted,enacted,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,33a579d5b74337a9
9552ML5355,2026,P-5,Recurring Cost,Y,Subtotal: Flyaway Cost,2026,request_base,request,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,db69b390d6fae528
9552ML5355,2026,P-5,Recurring Cost,Y,Subtotal: Flyaway Cost,2026,request_oco,request,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,735f920b5bc1fdd1
9552ML5355,2026,P-5,Recurring Cost,Y,Subtotal: Flyaway Cost,2026,request_total,request,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,d911dfc230cdf96f
9552ML5355,2026,P-5,Recurring Cost,,Railroad Locomotives and railway cars,,prior_years,prior_year,19.483,520.0,10.131,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Railroad Locomotives |  | and railway cars,42073fbc8990b54d
9552ML5355,2026,P-5,Recurring Cost,,Railroad Locomotives and railway cars,2024,actual,actual,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Railroad Locomotives |  | and railway cars,02e164ef23b61f64
9552ML5355,2026,P-5,Recurring Cost,,Railroad Locomotives and railway cars,2025,enacted,enacted,2226.222,9.0,20.036,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Railroad Locomotives |  | and railway cars,8381aa70d95e7b78
9552ML5355,2026,P-5,Recurring Cost,,Railroad Locomotives and railway cars,2026,request_base,request,3036.167,6.0,18.217,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Railroad Locomotives |  | and railway cars,35c95651e49fed1e
9552ML5355,2026,P-5,Recurring Cost,,Railroad Locomotives and railway cars,2026,request_oco,request,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Railroad Locomotives |  | and railway cars,2766f1436f32fbe0
9552ML5355,2026,P-5,Recurring Cost,,Railroad Locomotives and railway cars,2026,request_total,request,3036.167,6.0,18.217,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Railroad Locomotives |  | and railway cars,1d86911786f87e77
9552ML5355,2026,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,,prior_years,prior_year,,,10.131,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,c37d45ebdd069d04
9552ML5355,2026,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2024,actual,actual,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,77aa776480ec0a56
9552ML5355,2026,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2025,enacted,enacted,,,20.036,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,fbd5113a480c3210
9552ML5355,2026,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2026,request_base,request,,,18.217,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,e28a01e0b171768f
9552ML5355,2026,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2026,request_oco,request,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,022249114a274d3e
9552ML5355,2026,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2026,request_total,request,,,18.217,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,d0005e9061f1143e
9552ML5355,2026,P-5,Recurring Cost,Y,Subtotal: Vehicles Cost,,prior_years,prior_year,,,10.131,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Vehicles Cost,50b5f18287d7c17d
9552ML5355,2026,P-5,Recurring Cost,Y,Subtotal: Vehicles Cost,2024,actual,actual,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Vehicles Cost,caf2666a30375a98
9552ML5355,2026,P-5,Recurring Cost,Y,Subtotal: Vehicles Cost,2025,enacted,enacted,,,20.036,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Vehicles Cost,7ee350d57b441176
9552ML5355,2026,P-5,Recurring Cost,Y,Subtotal: Vehicles Cost,2026,request_base,request,,,18.217,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Vehicles Cost,ac7f6884f1d53927
9552ML5355,2026,P-5,Recurring Cost,Y,Subtotal: Vehicles Cost,2026,request_oco,request,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Vehicles Cost,1372d9b682d186ac
9552ML5355,2026,P-5,Recurring Cost,Y,Subtotal: Vehicles Cost,2026,request_total,request,,,18.217,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Vehicles Cost,07f16af3926e9d9b
9552ML5355,2026,P-5,Recurring Cost,Y,Gross/Weapon System Cost,,prior_years,prior_year,,,202.915,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,efcf8a06d478c1d9
9552ML5355,2026,P-5,Recurring Cost,Y,Gross/Weapon System Cost,2024,actual,actual,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,734467bfbf1442ca
9552ML5355,2026,P-5,Recurring Cost,Y,Gross/Weapon System Cost,2025,enacted,enacted,,,20.036,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,2b935ab22fb18706
9552ML5355,2026,P-5,Recurring Cost,Y,Gross/Weapon System Cost,2026,request_base,request,,,18.217,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,e80368950b0ef324
9552ML5355,2026,P-5,Recurring Cost,Y,Gross/Weapon System Cost,2026,request_oco,request,,,0.0,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,ce7927b7d50e37a6
9552ML5355,2026,P-5,Recurring Cost,Y,Gross/Weapon System Cost,2026,request_total,request,,,18.217,then_year,322,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,3ca72736e5642b6b
3569M11101,2027,P-5,Recurring Cost,,SLEP Vessels (LCU-2000),,prior_years,prior_year,17844.083,12.0,214.129,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (LCU-2000),9c47593b96dd7454
3569M11101,2027,P-5,Recurring Cost,,SLEP Vessels (LCU-2000),2025,actual,actual,18851.0,2.0,37.702,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (LCU-2000),6b87225aa25b0ba8
3569M11101,2027,P-5,Recurring Cost,,SLEP Vessels (LCU-2000),2026,enacted,enacted,18193.5,2.0,36.387,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (LCU-2000),060ebbdddd3d19ee
3569M11101,2027,P-5,Recurring Cost,,SLEP Vessels (LCU-2000),2027,request_base,request,21241.0,1.0,21.241,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (LCU-2000),34222f43d245f4e4
3569M11101,2027,P-5,Recurring Cost,,SLEP Vessels (LCU-2000),2027,request_oco,request,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (LCU-2000),4e6a33c6b7740c73
3569M11101,2027,P-5,Recurring Cost,,SLEP Vessels (LCU-2000),2027,request_total,request,21241.0,1.0,21.241,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (LCU-2000),36ffda39200b7597
3569M11101,2027,P-5,Recurring Cost,,SLEP Vessels (MCS),,prior_years,prior_year,1480.5,2.0,2.961,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (MCS),84119d92bd377271
3569M11101,2027,P-5,Recurring Cost,,SLEP Vessels (MCS),2025,actual,actual,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (MCS),2d29f28c33b92f88
3569M11101,2027,P-5,Recurring Cost,,SLEP Vessels (MCS),2026,enacted,enacted,2822.5,2.0,5.645,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (MCS),bffe83783691ad06
3569M11101,2027,P-5,Recurring Cost,,SLEP Vessels (MCS),2027,request_base,request,3271.0,4.0,13.084,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (MCS),ec70b245569773ad
3569M11101,2027,P-5,Recurring Cost,,SLEP Vessels (MCS),2027,request_oco,request,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (MCS),a88af11d501e1f8d
3569M11101,2027,P-5,Recurring Cost,,SLEP Vessels (MCS),2027,request_total,request,3271.0,4.0,13.084,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (MCS),1564228309cb14e6
3569M11101,2027,P-5,Recurring Cost,,MIBS Vessels,,prior_years,prior_year,,,2.503,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,MIBS Vessels,4e9883a4083363c0
3569M11101,2027,P-5,Recurring Cost,,MIBS Vessels,2025,actual,actual,,,12.269,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,MIBS Vessels,78e1bcfeaa0f4365
3569M11101,2027,P-5,Recurring Cost,,MIBS Vessels,2026,enacted,enacted,,,8.49,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,MIBS Vessels,e2d8fa6748c8590d
3569M11101,2027,P-5,Recurring Cost,,MIBS Vessels,2027,request_base,request,,,22.659,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,MIBS Vessels,d933a7eb51871a42
3569M11101,2027,P-5,Recurring Cost,,MIBS Vessels,2027,request_oco,request,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,MIBS Vessels,bee97c9557455aa5
3569M11101,2027,P-5,Recurring Cost,,MIBS Vessels,2027,request_total,request,,,22.659,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,MIBS Vessels,82d356c05d668369
3569M11101,2027,P-5,Recurring Cost,,Harbormaster command and control center (HCCC),,prior_years,prior_year,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,Harbormaster | command and control | center (HCCC),23a4214807d4a5d6
3569M11101,2027,P-5,Recurring Cost,,Harbormaster command and control center (HCCC),2025,actual,actual,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,Harbormaster | command and control | center (HCCC),e0a178d0ce609021
3569M11101,2027,P-5,Recurring Cost,,Harbormaster command and control center (HCCC),2026,enacted,enacted,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,Harbormaster | command and control | center (HCCC),6c2442b0af5b8dc1
3569M11101,2027,P-5,Recurring Cost,,Harbormaster command and control center (HCCC),2027,request_base,request,,,12.478,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,Harbormaster | command and control | center (HCCC),1b734a7086c195f4
3569M11101,2027,P-5,Recurring Cost,,Harbormaster command and control center (HCCC),2027,request_oco,request,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,Harbormaster | command and control | center (HCCC),d7c0e171917cd32b
3569M11101,2027,P-5,Recurring Cost,,Harbormaster command and control center (HCCC),2027,request_total,request,,,12.478,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,Harbormaster | command and control | center (HCCC),51749526e25dcfa7
3569M11101,2027,P-5,Recurring Cost,,LCU Technical Manuals and Spares,,prior_years,prior_year,,,12.25,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,LCU Technical |  | Manuals and Spares,516d1288e2cbbabf
3569M11101,2027,P-5,Recurring Cost,,LCU Technical Manuals and Spares,2025,actual,actual,,,0.001,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,LCU Technical |  | Manuals and Spares,6c415d9a7c2fad08
3569M11101,2027,P-5,Recurring Cost,,LCU Technical Manuals and Spares,2026,enacted,enacted,,,0.72,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,LCU Technical |  | Manuals and Spares,84ac1f7242b91a4f
3569M11101,2027,P-5,Recurring Cost,,LCU Technical Manuals and Spares,2027,request_base,request,,,1.3,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,LCU Technical |  | Manuals and Spares,cc4196e04cc454d9
3569M11101,2027,P-5,Recurring Cost,,LCU Technical Manuals and Spares,2027,request_oco,request,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,LCU Technical |  | Manuals and Spares,e62b79f671e37aef
3569M11101,2027,P-5,Recurring Cost,,LCU Technical Manuals and Spares,2027,request_total,request,,,1.3,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,LCU Technical |  | Manuals and Spares,7b297c4d10700f97
3569M11101,2027,P-5,Recurring Cost,,Program Management/Matrix Support,,prior_years,prior_year,,,25.159,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,Program | Management/Matrix | Support,db05078edf77968c
3569M11101,2027,P-5,Recurring Cost,,Program Management/Matrix Support,2025,actual,actual,,,3.587,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,Program | Management/Matrix | Support,b1fd9ae35ff1496d
3569M11101,2027,P-5,Recurring Cost,,Program Management/Matrix Support,2026,enacted,enacted,,,3.9,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,Program | Management/Matrix | Support,8b66267608ddac24
3569M11101,2027,P-5,Recurring Cost,,Program Management/Matrix Support,2027,request_base,request,,,4.955,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,Program | Management/Matrix | Support,c2608c4c935462c7
3569M11101,2027,P-5,Recurring Cost,,Program Management/Matrix Support,2027,request_oco,request,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,Program | Management/Matrix | Support,8f65fa3303840d4d
3569M11101,2027,P-5,Recurring Cost,,Program Management/Matrix Support,2027,request_total,request,,,4.955,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,Program | Management/Matrix | Support,df5f953a73034532
3569M11101,2027,P-5,Recurring Cost,,LCU SLEP Contractor Logistics Support (CLS),,prior_years,prior_year,,,13.362,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,LCU SLEP Contractor | Logistics Support | (CLS),e8638872551773d6
3569M11101,2027,P-5,Recurring Cost,,LCU SLEP Contractor Logistics Support (CLS),2025,actual,actual,,,1.9,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,LCU SLEP Contractor | Logistics Support | (CLS),43ca279c94c73c85
3569M11101,2027,P-5,Recurring Cost,,LCU SLEP Contractor Logistics Support (CLS),2026,enacted,enacted,,,2.2,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,LCU SLEP Contractor | Logistics Support | (CLS),73799d0a8175f6e5
3569M11101,2027,P-5,Recurring Cost,,LCU SLEP Contractor Logistics Support (CLS),2027,request_base,request,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,LCU SLEP Contractor | Logistics Support | (CLS),4e3ff2c03ff9cbc9
3569M11101,2027,P-5,Recurring Cost,,LCU SLEP Contractor Logistics Support (CLS),2027,request_oco,request,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,LCU SLEP Contractor | Logistics Support | (CLS),6805795ac40b1a34
3569M11101,2027,P-5,Recurring Cost,,LCU SLEP Contractor Logistics Support (CLS),2027,request_total,request,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,LCU SLEP Contractor | Logistics Support | (CLS),8a6883137c9a46f0
3569M11101,2027,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,,prior_years,prior_year,,,270.364,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,76e9a1d487ccc2ec
3569M11101,2027,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2025,actual,actual,,,55.459,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,c05b3212ffe9890c
3569M11101,2027,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2026,enacted,enacted,,,57.342,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,58e6218de69a6d73
3569M11101,2027,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2027,request_base,request,,,75.717,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,423fa2140e2e69b8
3569M11101,2027,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2027,request_oco,request,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,7efa78cb30b0d76e
3569M11101,2027,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2027,request_total,request,,,75.717,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,b575fe091d082715
3569M11101,2027,P-5,Non Recurring Cost,,MCS Logistics,,prior_years,prior_year,,,7.02,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,MCS Logistics,3f76e1537cce6a93
3569M11101,2027,P-5,Non Recurring Cost,,MCS Logistics,2025,actual,actual,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,MCS Logistics,9063e44266458f17
3569M11101,2027,P-5,Non Recurring Cost,,MCS Logistics,2026,enacted,enacted,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,MCS Logistics,a3ae51ce7826d31c
3569M11101,2027,P-5,Non Recurring Cost,,MCS Logistics,2027,request_base,request,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,MCS Logistics,42cec30c8b7a9151
3569M11101,2027,P-5,Non Recurring Cost,,MCS Logistics,2027,request_oco,request,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,MCS Logistics,79463f7d8c3b8533
3569M11101,2027,P-5,Non Recurring Cost,,MCS Logistics,2027,request_total,request,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,MCS Logistics,b798c2e843dc2bfa
3569M11101,2027,P-5,Non Recurring Cost,,MIBS Logistics (LCU-2000),,prior_years,prior_year,,,3.15,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,MIBS Logistics |  | (LCU-2000),26f91a6f383ab7de
3569M11101,2027,P-5,Non Recurring Cost,,MIBS Logistics (LCU-2000),2025,actual,actual,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,MIBS Logistics |  | (LCU-2000),2e96f721bc427554
3569M11101,2027,P-5,Non Recurring Cost,,MIBS Logistics (LCU-2000),2026,enacted,enacted,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,MIBS Logistics |  | (LCU-2000),66af5fd34f926b31
3569M11101,2027,P-5,Non Recurring Cost,,MIBS Logistics (LCU-2000),2027,request_base,request,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,MIBS Logistics |  | (LCU-2000),6188e878bdd8a607
3569M11101,2027,P-5,Non Recurring Cost,,MIBS Logistics (LCU-2000),2027,request_oco,request,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,MIBS Logistics |  | (LCU-2000),54a687f2550c0b75
3569M11101,2027,P-5,Non Recurring Cost,,MIBS Logistics (LCU-2000),2027,request_total,request,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,MIBS Logistics |  | (LCU-2000),aa3917ba13e12d3e
3569M11101,2027,P-5,Non Recurring Cost,,MIBS Engineering (LCU-2000),,prior_years,prior_year,,,4.3,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,MIBS Engineering |  | (LCU-2000),f7aaafb1fe8b1078
3569M11101,2027,P-5,Non Recurring Cost,,MIBS Engineering (LCU-2000),2025,actual,actual,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,MIBS Engineering |  | (LCU-2000),ff8a59321ecd97d8
3569M11101,2027,P-5,Non Recurring Cost,,MIBS Engineering (LCU-2000),2026,enacted,enacted,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,MIBS Engineering |  | (LCU-2000),abfa292c67960469
3569M11101,2027,P-5,Non Recurring Cost,,MIBS Engineering (LCU-2000),2027,request_base,request,,,0.0,then_year,333,BUD-OPA34-FY2027,army-budget-extract-2026-06-20,MIBS Engineering |  | (LCU-2000),04fb3d16e7740b46
