Program,Federal FY,Subawardee UEI,Distinct Subaward Numbers,Subawardee Vendor Name,Parent Key,Capability Domain (D),Primary Output (P),Net Subaward $M,Positive Supplier $M,Reports,Prior-Year Active,Earlier-Year Active,Activity Status,Active FYs
Columbia,2020,MMCKJNNMSG23,3,,,,,,,,,,,
Columbia,2021,MMCKJNNMSG23,3,,,,,,,,,,,
Columbia,2022,MMCKJNNMSG23,8,,,,,,,,,,,
Columbia,2023,MMCKJNNMSG23,19,,,,,,,,,,,
Columbia,2024,MMCKJNNMSG23,21,,,,,,,,,,,
Columbia,2025,MMCKJNNMSG23,4,,,,,,,,,,,
Columbia,2021,MME9X24LUXP1,2,,,,,,,,,,,
Columbia,2024,MME9X24LUXP1,1,,,,,,,,,,,
Columbia,2021,MN5LYLMWBGK8,1,,,,,,,,,,,
Columbia,2018,MQHCDMP17GK7,1,,,,,,,,,,,
Columbia,2019,MRGNDX62YHQ3,1,,,,,,,,,,,
Columbia,2021,MRGNDX62YHQ3,2,,,,,,,,,,,
Columbia,2021,MSFLXVQVJMG4,10,,,,,,,,,,,
Columbia,2022,MSFLXVQVJMG4,7,,,,,,,,,,,
Columbia,2023,MSFLXVQVJMG4,12,,,,,,,,,,,
Columbia,2024,MSFLXVQVJMG4,2,,,,,,,,,,,
Columbia,2025,MSFLXVQVJMG4,2,,,,,,,,,,,
Columbia,2016,MSYWUDGYPKF5,1,,,,,,,,,,,
Columbia,2019,MSYWUDGYPKF5,1,,,,,,,,,,,
Columbia,2021,MSYWUDGYPKF5,3,,,,,,,,,,,
Columbia,2022,MSYWUDGYPKF5,2,,,,,,,,,,,
Columbia,2023,MSYWUDGYPKF5,2,,,,,,,,,,,
Columbia,2024,MSYWUDGYPKF5,2,,,,,,,,,,,
Columbia,2025,MSYWUDGYPKF5,2,,,,,,,,,,,
Columbia,2018,MTNSMCNJCNE1,2,,,,,,,,,,,
Columbia,2019,MTNSMCNJCNE1,1,,,,,,,,,,,
Columbia,2018,MU3CM1145E44,1,,,,,,,,,,,
Columbia,2022,MU3CM1145E44,2,,,,,,,,,,,
Columbia,2018,MUD4KL77FK98,1,,,,,,,,,,,
Columbia,2019,MUD4KL77FK98,1,,,,,,,,,,,
Columbia,2020,MUD4KL77FK98,1,,,,,,,,,,,
Columbia,2025,MUD4KL77FK98,1,,,,,,,,,,,
Columbia,2018,MUW4M1JLNY19,1,,,,,,,,,,,
Columbia,2023,MVJ8B69F5CL6,1,,,,,,,,,,,
Columbia,2024,MVJ8B69F5CL6,3,,,,,,,,,,,
Columbia,2025,MVJ8B69F5CL6,2,,,,,,,,,,,
Columbia,2019,MWJTQK36KMG3,2,,,,,,,,,,,
Columbia,2023,MXALQCAPGHJ8,1,,,,,,,,,,,
Columbia,2023,MXDKLLXB3EK7,2,,,,,,,,,,,
Columbia,2018,MXTJBDD1L4T4,5,,,,,,,,,,,
Columbia,2022,MXTJBDD1L4T4,1,,,,,,,,,,,
Columbia,2023,MXTJBDD1L4T4,2,,,,,,,,,,,
Columbia,2019,MYKLJHTX3MM7,1,,,,,,,,,,,
Columbia,2023,MYNQR7KVKSA6,1,,,,,,,,,,,
Columbia,2018,N16ET1YJ6QZ3,1,,,,,,,,,,,
Columbia,2019,N16ET1YJ6QZ3,2,,,,,,,,,,,
Columbia,2022,N16ET1YJ6QZ3,1,,,,,,,,,,,
Columbia,2023,N16ET1YJ6QZ3,5,,,,,,,,,,,
Columbia,2024,N16ET1YJ6QZ3,2,,,,,,,,,,,
Columbia,2021,N1C5QLNPJLS4,1,,,,,,,,,,,
Columbia,2022,N1C5QLNPJLS4,1,,,,,,,,,,,
Columbia,2023,N1C5QLNPJLS4,1,,,,,,,,,,,
Columbia,2024,N1C5QLNPJLS4,3,,,,,,,,,,,
Columbia,2018,N1PJDANWUJ61,43,,,,,,,,,,,
Columbia,2019,N1PJDANWUJ61,27,,,,,,,,,,,
Columbia,2020,N1PJDANWUJ61,5,,,,,,,,,,,
Columbia,2021,N1PJDANWUJ61,11,,,,,,,,,,,
Columbia,2022,N1PJDANWUJ61,25,,,,,,,,,,,
Columbia,2023,N1PJDANWUJ61,34,,,,,,,,,,,
Columbia,2024,N1PJDANWUJ61,36,,,,,,,,,,,
Columbia,2025,N1PJDANWUJ61,4,,,,,,,,,,,
Columbia,2022,N5BYYW3MMFP7,1,,,,,,,,,,,
Columbia,2023,N5BYYW3MMFP7,2,,,,,,,,,,,
Columbia,2024,N5BYYW3MMFP7,4,,,,,,,,,,,
Columbia,2025,N5BYYW3MMFP7,2,,,,,,,,,,,
Columbia,2018,N5KMLMXEPFM5,2,,,,,,,,,,,
Columbia,2021,N5KMLMXEPFM5,1,,,,,,,,,,,
Columbia,2023,N5KMLMXEPFM5,4,,,,,,,,,,,
Columbia,2024,N5KMLMXEPFM5,3,,,,,,,,,,,
Columbia,2024,N5RJW5NX32Y1,1,,,,,,,,,,,
Columbia,2025,N5RJW5NX32Y1,1,,,,,,,,,,,
Columbia,2019,N6BAAYHLH8G7,1,,,,,,,,,,,
Columbia,2023,N6JZARL64EW5,1,,,,,,,,,,,
Columbia,2019,N6P1AGPMV456,1,,,,,,,,,,,
Columbia,2020,N6P1AGPMV456,2,,,,,,,,,,,
Columbia,2018,N79NY6FRL2F3,2,,,,,,,,,,,
Columbia,2019,N79NY6FRL2F3,10,,,,,,,,,,,
Columbia,2020,N79NY6FRL2F3,2,,,,,,,,,,,
Columbia,2021,N79NY6FRL2F3,3,,,,,,,,,,,
Columbia,2022,N79NY6FRL2F3,24,,,,,,,,,,,
Columbia,2023,N79NY6FRL2F3,14,,,,,,,,,,,
Columbia,2025,N79NY6FRL2F3,2,,,,,,,,,,,
Columbia,2019,N97CM6A1C2M7,1,,,,,,,,,,,
Columbia,2024,NAA7LGTT6WA4,1,,,,,,,,,,,
Columbia,2022,NBMDBMMXJLR5,1,,,,,,,,,,,
Columbia,2021,NEGFNA8YS723,6,,,,,,,,,,,
Columbia,2022,NEGFNA8YS723,4,,,,,,,,,,,
Columbia,2024,NEGFNA8YS723,1,,,,,,,,,,,
Columbia,2018,NFCDTTZM5JL3,2,,,,,,,,,,,
Columbia,2019,NFCDTTZM5JL3,1,,,,,,,,,,,
Columbia,2019,NG7TY7BYU9R7,2,,,,,,,,,,,
Columbia,2022,NG7TY7BYU9R7,1,,,,,,,,,,,
Columbia,2023,NG7TY7BYU9R7,3,,,,,,,,,,,
Columbia,2024,NG7TY7BYU9R7,14,,,,,,,,,,,
Columbia,2025,NG7TY7BYU9R7,3,,,,,,,,,,,
Columbia,2018,NGMSB6M2QKA4,1,,,,,,,,,,,
Columbia,2023,NGMSB6M2QKA4,1,,,,,,,,,,,
Columbia,2024,NGMSB6M2QKA4,4,,,,,,,,,,,
Columbia,2025,NGMSB6M2QKA4,2,,,,,,,,,,,
Columbia,2022,NKNLZEBJBM67,2,,,,,,,,,,,
Columbia,2024,NKNLZEBJBM67,2,,,,,,,,,,,
Columbia,2019,NKUARJG8E2E8,2,,,,,,,,,,,
Columbia,2024,NKUARJG8E2E8,1,,,,,,,,,,,
Columbia,2017,NMHFLDYJJ4C5,1,,,,,,,,,,,
Columbia,2018,NMHFLDYJJ4C5,1,,,,,,,,,,,
Columbia,2021,NMHFLDYJJ4C5,3,,,,,,,,,,,
Columbia,2018,NN7PCHZFNZP8,4,,,,,,,,,,,
Columbia,2021,NN7PCHZFNZP8,1,,,,,,,,,,,
Columbia,2022,NN7PCHZFNZP8,3,,,,,,,,,,,
Columbia,2023,NN7PCHZFNZP8,3,,,,,,,,,,,
Columbia,2024,NN7PCHZFNZP8,6,,,,,,,,,,,
Columbia,2025,NN7PCHZFNZP8,2,,,,,,,,,,,
Columbia,2023,NNNPMB5KA1V6,1,,,,,,,,,,,
Columbia,2024,NNNPMB5KA1V6,1,,,,,,,,,,,
Columbia,2018,NNRGV1N3Y1G5,4,,,,,,,,,,,
Columbia,2021,NNRGV1N3Y1G5,1,,,,,,,,,,,
Columbia,2018,NRCCMBKQ6FD7,2,,,,,,,,,,,
Columbia,2021,NRFJMVNYQ6C3,1,,,,,,,,,,,
Columbia,2021,NSEVFLRKSUV1,1,,,,,,,,,,,
Columbia,2022,NSEVFLRKSUV1,1,,,,,,,,,,,
Columbia,2022,NSWQJBEZZD83,1,,,,,,,,,,,
Columbia,2023,NSWQJBEZZD83,2,,,,,,,,,,,
Columbia,2024,NSWQJBEZZD83,1,,,,,,,,,,,
Columbia,2024,NTGALU6XECJ5,1,,,,,,,,,,,
Columbia,2023,NTREK31GP8N3,2,,,,,,,,,,,
Columbia,2025,NTREK31GP8N3,1,,,,,,,,,,,
Columbia,2019,NVPEBL51CSF8,6,,,,,,,,,,,
Columbia,2020,NVPEBL51CSF8,1,,,,,,,,,,,
Columbia,2022,NVPEBL51CSF8,6,,,,,,,,,,,
Columbia,2023,NVPEBL51CSF8,6,,,,,,,,,,,
Columbia,2024,NVPEBL51CSF8,15,,,,,,,,,,,
Columbia,2025,NVPEBL51CSF8,4,,,,,,,,,,,
Columbia,2017,NXGLEN3CK1N6,1,,,,,,,,,,,
Columbia,2019,NXGLEN3CK1N6,1,,,,,,,,,,,
Columbia,2021,NXGLEN3CK1N6,1,,,,,,,,,,,
Columbia,2023,NXGLEN3CK1N6,1,,,,,,,,,,,
Columbia,2018,NYGUEDY27AM8,2,,,,,,,,,,,
Columbia,2019,NYGUEDY27AM8,14,,,,,,,,,,,
Columbia,2020,NYGUEDY27AM8,1,,,,,,,,,,,
Columbia,2021,NYGUEDY27AM8,1,,,,,,,,,,,
Columbia,2022,NYGUEDY27AM8,19,,,,,,,,,,,
Columbia,2023,NYGUEDY27AM8,8,,,,,,,,,,,
Columbia,2024,NYGUEDY27AM8,11,,,,,,,,,,,
Columbia,2025,NYGUEDY27AM8,1,,,,,,,,,,,
Columbia,2024,NZNKGYLA9NT3,1,,,,,,,,,,,
Columbia,2021,P2L5J5XEYCN3,1,,,,,,,,,,,
Columbia,2022,P2L5J5XEYCN3,1,,,,,,,,,,,
Columbia,2018,P33VWHC39MN5,1,,,,,,,,,,,
Columbia,2019,P33VWHC39MN5,3,,,,,,,,,,,
Columbia,2021,P33VWHC39MN5,1,,,,,,,,,,,
Columbia,2022,P33VWHC39MN5,1,,,,,,,,,,,
Columbia,2023,P33VWHC39MN5,1,,,,,,,,,,,
Columbia,2024,P33VWHC39MN5,4,,,,,,,,,,,
Columbia,2018,PAH8M4BJACA5,4,,,,,,,,,,,
Columbia,2019,PAH8M4BJACA5,5,,,,,,,,,,,
Columbia,2020,PAH8M4BJACA5,5,,,,,,,,,,,
Columbia,2021,PAH8M4BJACA5,1,,,,,,,,,,,
Columbia,2022,PAH8M4BJACA5,2,,,,,,,,,,,
Columbia,2023,PAH8M4BJACA5,11,,,,,,,,,,,
Columbia,2024,PAH8M4BJACA5,9,,,,,,,,,,,
Columbia,2025,PAH8M4BJACA5,3,,,,,,,,,,,
Columbia,2023,PDBCMAYNN1V8,1,,,,,,,,,,,
Columbia,2024,PDBCMAYNN1V8,2,,,,,,,,,,,
Columbia,2025,PDJ4B4PSZK52,1,,,,,,,,,,,
Columbia,2018,PGWNKJF89FV5,2,,,,,,,,,,,
Columbia,2019,PGWNKJF89FV5,1,,,,,,,,,,,
Columbia,2020,PGWNKJF89FV5,2,,,,,,,,,,,
Columbia,2021,PGWNKJF89FV5,3,,,,,,,,,,,
Columbia,2022,PGWNKJF89FV5,4,,,,,,,,,,,
Columbia,2023,PGWNKJF89FV5,4,,,,,,,,,,,
Columbia,2019,PHZDZ8SJ5CM1,1,,,,,,,,,,,
Columbia,2018,PJRYS7EFXQD9,2,,,,,,,,,,,
Columbia,2019,PJRYS7EFXQD9,10,,,,,,,,,,,
Columbia,2021,PJRYS7EFXQD9,2,,,,,,,,,,,
Columbia,2022,PJRYS7EFXQD9,7,,,,,,,,,,,
Columbia,2023,PJRYS7EFXQD9,4,,,,,,,,,,,
Columbia,2024,PJRYS7EFXQD9,6,,,,,,,,,,,
Columbia,2025,PJRYS7EFXQD9,7,,,,,,,,,,,
Columbia,2019,PM3QRNLPA8K5,1,,,,,,,,,,,
Columbia,2024,PNHTDAAYRXL3,1,,,,,,,,,,,
Columbia,2023,PRNKGJL4NQH1,1,,,,,,,,,,,
Columbia,2024,PRNKGJL4NQH1,1,,,,,,,,,,,
Columbia,2019,PS39EKC82UU5,2,,,,,,,,,,,
Columbia,2019,PTMFLMD2CUB4,4,,,,,,,,,,,
Columbia,2021,PTMFLMD2CUB4,2,,,,,,,,,,,
Columbia,2022,PTMFLMD2CUB4,1,,,,,,,,,,,
Columbia,2023,PTMFLMD2CUB4,4,,,,,,,,,,,
Columbia,2024,PTMFLMD2CUB4,1,,,,,,,,,,,
Columbia,2024,PUFMZLZJ2BY2,2,,,,,,,,,,,
Columbia,2025,PUFMZLZJ2BY2,1,,,,,,,,,,,
Columbia,2019,PUG1H9MFJD63,1,,,,,,,,,,,
Columbia,2021,PUG1H9MFJD63,1,,,,,,,,,,,
Columbia,2022,PUG1H9MFJD63,2,,,,,,,,,,,
Columbia,2023,PUG1H9MFJD63,4,,,,,,,,,,,
Columbia,2024,PUG1H9MFJD63,7,,,,,,,,,,,
Columbia,2025,PUG1H9MFJD63,2,,,,,,,,,,,
Columbia,2018,PVLTABUDXLR4,1,,,,,,,,,,,
Columbia,2019,PVLTABUDXLR4,5,,,,,,,,,,,
Columbia,2019,PWK4GDMMEAQ8,1,,,,,,,,,,,
Columbia,2022,PWK4GDMMEAQ8,2,,,,,,,,,,,
Columbia,2023,PWK4GDMMEAQ8,7,,,,,,,,,,,
Columbia,2024,PWK4GDMMEAQ8,1,,,,,,,,,,,
Columbia,2017,PX5GZY3JUU27,1,,,,,,,,,,,
Columbia,2023,PXB2X38X4V11,1,,,,,,,,,,,
Columbia,2022,PZK1KSXFFNX9,1,,,,,,,,,,,
Columbia,2017,Q35JL9GFCAK3,2,,,,,,,,,,,
Columbia,2018,Q35JL9GFCAK3,2,,,,,,,,,,,
Columbia,2019,Q35JL9GFCAK3,13,,,,,,,,,,,
Columbia,2020,Q35JL9GFCAK3,1,,,,,,,,,,,
Columbia,2021,Q35JL9GFCAK3,2,,,,,,,,,,,
Columbia,2022,Q35JL9GFCAK3,5,,,,,,,,,,,
Columbia,2023,Q35JL9GFCAK3,14,,,,,,,,,,,
Columbia,2024,Q35JL9GFCAK3,7,,,,,,,,,,,
Columbia,2025,Q35JL9GFCAK3,3,,,,,,,,,,,
Columbia,2023,Q54KG4JYEWE4,1,,,,,,,,,,,
Columbia,2019,QB7EKDNK2E83,3,,,,,,,,,,,
Columbia,2020,QB7EKDNK2E83,1,,,,,,,,,,,
Columbia,2023,QB7EKDNK2E83,4,,,,,,,,,,,
Columbia,2024,QB7EKDNK2E83,4,,,,,,,,,,,
Columbia,2020,QC8RNVNLMA97,1,,,,,,,,,,,
Columbia,2020,QCFDU4MA1444,1,,,,,,,,,,,
Columbia,2022,QCFDU4MA1444,3,,,,,,,,,,,
Columbia,2023,QCFDU4MA1444,3,,,,,,,,,,,
Columbia,2024,QCFDU4MA1444,3,,,,,,,,,,,
Columbia,2022,QEP4TKLKQDV3,1,,,,,,,,,,,
Columbia,2023,QEP4TKLKQDV3,2,,,,,,,,,,,
Columbia,2022,QF82VVEDYFC3,2,,,,,,,,,,,
Columbia,2024,QF82VVEDYFC3,1,,,,,,,,,,,
Columbia,2025,QF82VVEDYFC3,1,,,,,,,,,,,
Columbia,2018,QGB4RDYJNJT9,1,,,,,,,,,,,
Columbia,2022,QLNMVC12KWY3,1,,,,,,,,,,,
Columbia,2018,QLTXH525A671,1,,,,,,,,,,,
Columbia,2023,QLTXH525A671,2,,,,,,,,,,,
Columbia,2024,QLTXH525A671,1,,,,,,,,,,,
Columbia,2018,QNEXJLA47BM4,1,,,,,,,,,,,
Columbia,2019,QNEXJLA47BM4,3,,,,,,,,,,,
Columbia,2022,QNEXJLA47BM4,3,,,,,,,,,,,
Columbia,2023,QNEXJLA47BM4,12,,,,,,,,,,,
Columbia,2024,QNEXJLA47BM4,6,,,,,,,,,,,
Columbia,2024,QPB2M919LQM5,3,,,,,,,,,,,
Columbia,2023,QPFMBXNMQM85,1,,,,,,,,,,,
Columbia,2021,QSMPQ9WU65L5,1,,,,,,,,,,,
Columbia,2023,QT8MN8A81NB7,1,,,,,,,,,,,
Columbia,2023,QVJEVJHK3G31,1,,,,,,,,,,,
Columbia,2024,QVJEVJHK3G31,1,,,,,,,,,,,
Columbia,2019,QVMBB4UCMEH4,1,,,,,,,,,,,
Columbia,2021,QVMBB4UCMEH4,2,,,,,,,,,,,
Columbia,2018,R2D6XY1EM6J8,1,,,,,,,,,,,
Columbia,2017,R7JLC1Y2PLJ1,1,,,,,,,,,,,
Columbia,2018,R7JLC1Y2PLJ1,2,,,,,,,,,,,
Columbia,2022,R7JLC1Y2PLJ1,1,,,,,,,,,,,
Columbia,2023,R7JLC1Y2PLJ1,1,,,,,,,,,,,
Columbia,2019,R82KDN15JP13,2,,,,,,,,,,,
Columbia,2023,RANZTST3FQU3,2,,,,,,,,,,,
Columbia,2018,RDG4F8MZVDU1,1,,,,,,,,,,,
Columbia,2021,RDG4F8MZVDU1,1,,,,,,,,,,,
Columbia,2024,RDG4F8MZVDU1,1,,,,,,,,,,,
Columbia,2018,RDRYVJJX3NA5,1,,,,,,,,,,,
Columbia,2019,RDRYVJJX3NA5,2,,,,,,,,,,,
Columbia,2021,RDRYVJJX3NA5,1,,,,,,,,,,,
Columbia,2022,RDRYVJJX3NA5,1,,,,,,,,,,,
Columbia,2018,REXPSJ7NAHU8,1,,,,,,,,,,,
Columbia,2019,REXPSJ7NAHU8,6,,,,,,,,,,,
Columbia,2020,REXPSJ7NAHU8,2,,,,,,,,,,,
Columbia,2021,REXPSJ7NAHU8,2,,,,,,,,,,,
Columbia,2022,REXPSJ7NAHU8,10,,,,,,,,,,,
Columbia,2023,REXPSJ7NAHU8,1,,,,,,,,,,,
Columbia,2024,REXPSJ7NAHU8,3,,,,,,,,,,,
Columbia,2025,REXPSJ7NAHU8,1,,,,,,,,,,,
Columbia,2022,RG3VUTDYFNF8,1,,,,,,,,,,,
Columbia,2022,RG6LJJM6JBS3,2,,,,,,,,,,,
Columbia,2023,RG6LJJM6JBS3,9,,,,,,,,,,,
Columbia,2024,RG6LJJM6JBS3,3,,,,,,,,,,,
Columbia,2024,RG8HFHKSV215,2,,,,,,,,,,,
Columbia,2018,RJGEKQDTZKT8,3,,,,,,,,,,,
Columbia,2022,RJGEKQDTZKT8,1,,,,,,,,,,,
Columbia,2023,RJGEKQDTZKT8,2,,,,,,,,,,,
Columbia,2024,RJGEKQDTZKT8,1,,,,,,,,,,,
Columbia,2018,RK6GKSXPC8W7,1,,,,,,,,,,,
Columbia,2019,RLXQHCXFT513,1,,,,,,,,,,,
Columbia,2022,RLXQHCXFT513,7,,,,,,,,,,,
Columbia,2024,RLXQHCXFT513,1,,,,,,,,,,,
Columbia,2025,RLXQHCXFT513,3,,,,,,,,,,,
Columbia,2017,RLYHS582JDW8,1,,,,,,,,,,,
Columbia,2018,RLYHS582JDW8,1,,,,,,,,,,,
Columbia,2019,RLYHS582JDW8,2,,,,,,,,,,,
Columbia,2020,RLYHS582JDW8,3,,,,,,,,,,,
Columbia,2021,RLYHS582JDW8,2,,,,,,,,,,,
Columbia,2022,RLYHS582JDW8,2,,,,,,,,,,,
Columbia,2023,RLYHS582JDW8,3,,,,,,,,,,,
Columbia,2024,RLYHS582JDW8,4,,,,,,,,,,,
Columbia,2020,RNWJCAQL4ZD7,2,,,,,,,,,,,
Columbia,2023,RSKAJD8SNDL3,1,,,,,,,,,,,
Columbia,2024,RSKAJD8SNDL3,1,,,,,,,,,,,
Columbia,2019,RYRLL49HWN65,3,,,,,,,,,,,
Columbia,2022,RYRLL49HWN65,1,,,,,,,,,,,
Columbia,2023,RYRLL49HWN65,7,,,,,,,,,,,
Columbia,2024,RYRLL49HWN65,5,,,,,,,,,,,
Columbia,2019,RYVANEDADBK3,1,,,,,,,,,,,
Columbia,2023,RYVANEDADBK3,1,,,,,,,,,,,
Columbia,2024,RYVANEDADBK3,3,,,,,,,,,,,
Columbia,2018,S3NBXGNJ5433,2,,,,,,,,,,,
Columbia,2023,S9FENR91JGV9,3,,,,,,,,,,,
Columbia,2025,S9FENR91JGV9,1,,,,,,,,,,,
Columbia,2018,SBJMSMKJ9M93,1,,,,,,,,,,,
Columbia,2022,SCCVYEEKLHL3,1,,,,,,,,,,,
Columbia,2023,SCCVYEEKLHL3,1,,,,,,,,,,,
Columbia,2018,SDK4H5KCAHD7,1,,,,,,,,,,,
Columbia,2021,SJDXENRDPKE8,1,,,,,,,,,,,
Columbia,2018,SK3YCN3CHJD7,1,,,,,,,,,,,
Columbia,2017,SKKACASET588,1,,,,,,,,,,,
Columbia,2018,SKKACASET588,2,,,,,,,,,,,
Columbia,2020,SKKACASET588,1,,,,,,,,,,,
Columbia,2021,SKKACASET588,2,,,,,,,,,,,
Columbia,2022,SKKACASET588,1,,,,,,,,,,,
Columbia,2024,SKKACASET588,2,,,,,,,,,,,
Columbia,2019,SLD5KEGGLLZ3,1,,,,,,,,,,,
Columbia,2021,SLD5KEGGLLZ3,1,,,,,,,,,,,
Columbia,2022,SLD5KEGGLLZ3,2,,,,,,,,,,,
Columbia,2023,SLD5KEGGLLZ3,3,,,,,,,,,,,
Columbia,2024,SLD5KEGGLLZ3,1,,,,,,,,,,,
Columbia,2024,SMZQB2YVYM66,1,,,,,,,,,,,
Columbia,2023,SN8JQ8XJ55N9,3,,,,,,,,,,,
Columbia,2018,SX6BF52K2WB1,3,,,,,,,,,,,
Columbia,2019,SX6BF52K2WB1,1,,,,,,,,,,,
Columbia,2020,SX6BF52K2WB1,2,,,,,,,,,,,
Columbia,2021,SX6BF52K2WB1,4,,,,,,,,,,,
Columbia,2022,SX6BF52K2WB1,4,,,,,,,,,,,
Columbia,2023,SX6BF52K2WB1,4,,,,,,,,,,,
Columbia,2024,SX6BF52K2WB1,4,,,,,,,,,,,
Columbia,2025,SX6BF52K2WB1,1,,,,,,,,,,,
Columbia,2019,T2VFE1NGR3G5,2,,,,,,,,,,,
Columbia,2021,T2VFE1NGR3G5,2,,,,,,,,,,,
Columbia,2023,T2VFE1NGR3G5,3,,,,,,,,,,,
Columbia,2024,T2VFE1NGR3G5,1,,,,,,,,,,,
Columbia,2023,T3DYDNW4KVC7,4,,,,,,,,,,,
Columbia,2024,T4MGJ9BU63J6,1,,,,,,,,,,,
Columbia,2022,T5C6JNLVSC17,1,,,,,,,,,,,
Columbia,2023,T5C6JNLVSC17,2,,,,,,,,,,,
Columbia,2024,T5C6JNLVSC17,1,,,,,,,,,,,
Columbia,2025,T5C6JNLVSC17,1,,,,,,,,,,,
Columbia,2024,T6HMTJ6CTRF5,1,,,,,,,,,,,
Columbia,2019,TAB4FBLR5UM1,1,,,,,,,,,,,
Columbia,2018,TGUHUW52MLE3,1,,,,,,,,,,,
Columbia,2025,TGUHUW52MLE3,1,,,,,,,,,,,
Columbia,2018,TH91MD9B9RL7,1,,,,,,,,,,,
Columbia,2024,TH91MD9B9RL7,1,,,,,,,,,,,
Columbia,2018,TJGHTGTTVEA1,1,,,,,,,,,,,
Columbia,2019,TJGHTGTTVEA1,1,,,,,,,,,,,
Columbia,2020,TJGHTGTTVEA1,1,,,,,,,,,,,
Columbia,2021,TJGHTGTTVEA1,1,,,,,,,,,,,
Columbia,2022,TJGHTGTTVEA1,2,,,,,,,,,,,
Columbia,2023,TJGHTGTTVEA1,1,,,,,,,,,,,
Columbia,2024,TJGHTGTTVEA1,1,,,,,,,,,,,
Columbia,2022,TMDVSPNEFR69,1,,,,,,,,,,,
Columbia,2024,TMDVSPNEFR69,1,,,,,,,,,,,
Columbia,2021,TSJLBQWEYD73,1,,,,,,,,,,,
Columbia,2023,TSJLBQWEYD73,1,,,,,,,,,,,
Columbia,2020,TXHLDCPC95J3,1,,,,,,,,,,,
Columbia,2021,TXHLDCPC95J3,1,,,,,,,,,,,
Columbia,2022,TXHLDCPC95J3,1,,,,,,,,,,,
Columbia,2023,TXHLDCPC95J3,1,,,,,,,,,,,
Columbia,2024,TXHLDCPC95J3,2,,,,,,,,,,,
Columbia,2025,TXHLDCPC95J3,1,,,,,,,,,,,
Columbia,2017,TY25RCEB5FF3,1,,,,,,,,,,,
Columbia,2018,TY25RCEB5FF3,6,,,,,,,,,,,
Columbia,2019,TY25RCEB5FF3,6,,,,,,,,,,,
Columbia,2020,TY25RCEB5FF3,2,,,,,,,,,,,
Columbia,2021,TY25RCEB5FF3,2,,,,,,,,,,,
Columbia,2022,TY25RCEB5FF3,1,,,,,,,,,,,
Columbia,2023,TY25RCEB5FF3,10,,,,,,,,,,,
Columbia,2024,TY25RCEB5FF3,3,,,,,,,,,,,
Columbia,2025,TY25RCEB5FF3,1,,,,,,,,,,,
Columbia,2018,TZVRTYNM3MN3,1,,,,,,,,,,,
Columbia,2019,TZVRTYNM3MN3,7,,,,,,,,,,,
Columbia,2021,TZVRTYNM3MN3,2,,,,,,,,,,,
Columbia,2022,TZVRTYNM3MN3,4,,,,,,,,,,,
Columbia,2023,TZVRTYNM3MN3,3,,,,,,,,,,,
Columbia,2024,TZVRTYNM3MN3,7,,,,,,,,,,,
Columbia,2025,TZVRTYNM3MN3,1,,,,,,,,,,,
Columbia,2025,U23DM4ULNLS3,1,,,,,,,,,,,
Columbia,2022,U43WP4FHDJY3,1,,,,,,,,,,,
Columbia,2023,U43WP4FHDJY3,1,,,,,,,,,,,
Columbia,2024,U43WP4FHDJY3,2,,,,,,,,,,,
Columbia,2022,U4MMR7DR2DR7,1,,,,,,,,,,,
Columbia,2024,U4MMR7DR2DR7,2,,,,,,,,,,,
Columbia,2018,U4TBEJN3QV83,2,,,,,,,,,,,
Columbia,2022,U4TBEJN3QV83,1,,,,,,,,,,,
Columbia,2018,U517SU1EZGK9,2,,,,,,,,,,,
Columbia,2020,U517SU1EZGK9,1,,,,,,,,,,,
Columbia,2021,U73RYB2RKTW4,2,,,,,,,,,,,
Columbia,2022,U73RYB2RKTW4,2,,,,,,,,,,,
Columbia,2023,U73RYB2RKTW4,4,,,,,,,,,,,
Columbia,2024,U73RYB2RKTW4,3,,,,,,,,,,,
Columbia,2021,U864F3HRME53,1,,,,,,,,,,,
Columbia,2022,U864F3HRME53,1,,,,,,,,,,,
Columbia,2023,U864F3HRME53,1,,,,,,,,,,,
Columbia,2018,UAWKMCFNMNT1,2,,,,,,,,,,,
Columbia,2022,UE9QJD4KK1L6,1,,,,,,,,,,,
Columbia,2023,UE9QJD4KK1L6,3,,,,,,,,,,,
Columbia,2021,UES5F4AAZJK5,1,,,,,,,,,,,
Columbia,2023,UGQ9ZMC59WA6,1,,,,,,,,,,,
Columbia,2025,UGQ9ZMC59WA6,1,,,,,,,,,,,
Columbia,2022,UHXFGP3DCRK7,2,,,,,,,,,,,
Columbia,2023,UHXFGP3DCRK7,1,,,,,,,,,,,
Columbia,2024,UHXFGP3DCRK7,1,,,,,,,,,,,
Columbia,2018,UKXMHUWSFLW7,1,,,,,,,,,,,
Columbia,2021,UKXMHUWSFLW7,1,,,,,,,,,,,
Columbia,2022,UKXMHUWSFLW7,1,,,,,,,,,,,
Columbia,2023,UMQ8KHJJUBN6,7,,,,,,,,,,,
Columbia,2024,UMQ8KHJJUBN6,2,,,,,,,,,,,
Columbia,2018,UN3TBWQUCQN4,1,,,,,,,,,,,
Columbia,2024,UN3TBWQUCQN4,1,,,,,,,,,,,
Columbia,2018,UNG7G6S4JRA6,1,,,,,,,,,,,
Columbia,2019,UNG7G6S4JRA6,1,,,,,,,,,,,
Columbia,2020,UNG7G6S4JRA6,1,,,,,,,,,,,
