piid,builder,sub_report_id,sub_date,fy,amount_usd,vendor_uei,parent_uei,vendor_name,raw_description,code,swbs_group,hull,component_text,n_component_words
N0002413C2307,HII-Ingalls,20701851,2017-12-15,2018,685595.0,H1PAVTLJBJ88,XEQ3L57D2J24,TYCO FIRE PRODUCTS LP,03174-01 HALON FIRE EXT SYSTEM,03174-01,,,HALON FIRE EXT SYSTEM,4
N0002413C2307,HII-Ingalls,20701850,2015-04-30,2015,663842.13,H1PAVTLJBJ88,XEQ3L57D2J24,TYCO FIRE PRODUCTS LP,03174-01 HALON FIRE EXT SYSTEM,03174-01,,,HALON FIRE EXT SYSTEM,4
N0002413C2307,HII-Ingalls,20701849,2014-07-18,2014,652381.0,H1PAVTLJBJ88,XEQ3L57D2J24,TYCO FIRE PRODUCTS LP,03174-01 HALON FIRE EXT SYSTEM,03174-01,,,HALON FIRE EXT SYSTEM,4
N0002413C2307,HII-Ingalls,20701848,2013-07-25,2013,642966.0,H1PAVTLJBJ88,XEQ3L57D2J24,TYCO FIRE PRODUCTS LP,03174-01 HALON FIRE EXT SYSTEM,03174-01,,,HALON FIRE EXT SYSTEM,4
N0002413C2307,HII-Ingalls,20701847,2018-03-07,2018,344705.9,H1PAVTLJBJ88,XEQ3L57D2J24,TYCO FIRE PRODUCTS LP,03197-01 SA AFFF FIRE EXT SYST,03197-01,,,AFFF FIRE EXT SYST,4
N0002413C2307,HII-Ingalls,20701846,2018-03-07,2018,344705.9,H1PAVTLJBJ88,XEQ3L57D2J24,TYCO FIRE PRODUCTS LP,03197-01 SA AFFF FIRE EXT SYST,03197-01,,,AFFF FIRE EXT SYST,4
N0002413C2307,HII-Ingalls,20701845,2016-04-21,2016,336207.04,H1PAVTLJBJ88,XEQ3L57D2J24,TYCO FIRE PRODUCTS LP,03197-01 SA AFFF FIRE EXT SYST,03197-01,,,AFFF FIRE EXT SYST,4
N0002413C2307,HII-Ingalls,20701844,2015-04-15,2015,332903.0,H1PAVTLJBJ88,XEQ3L57D2J24,TYCO FIRE PRODUCTS LP,03197-01 SA AFFF FIRE EXT SYST,03197-01,,,AFFF FIRE EXT SYST,4
N0002413C2307,HII-Ingalls,20701843,2014-05-28,2014,327471.0,H1PAVTLJBJ88,XEQ3L57D2J24,TYCO FIRE PRODUCTS LP,03197-01 SA AFFF FIRE EXT SYST,03197-01,,,AFFF FIRE EXT SYST,4
N0002413C2307,HII-Ingalls,20701842,2013-07-26,2013,319047.0,H1PAVTLJBJ88,XEQ3L57D2J24,TYCO FIRE PRODUCTS LP,03197-01 SA AFFF FIRE EXT SYST,03197-01,,,AFFF FIRE EXT SYST,4
N0002413C2307,HII-Ingalls,20701841,2018-01-29,2018,87126.75,H1PAVTLJBJ88,XEQ3L57D2J24,TYCO FIRE PRODUCTS LP,REBUY / PAYBACK S012s,,,,PAYBACK,1
N0002413C2307,HII-Ingalls,20701840,2020-03-05,2020,64134.37,H1PAVTLJBJ88,XEQ3L57D2J24,TYCO FIRE PRODUCTS LP,REBUY S012 T-365825 DDG121,,,DDG121,,0
N0002413C2307,HII-Ingalls,20701839,2018-10-19,2019,46461.75,H1PAVTLJBJ88,XEQ3L57D2J24,TYCO FIRE PRODUCTS LP,REBUY  R-365807 / 806 DDG121,,,DDG121,,0
N0002413C2307,HII-Ingalls,20701838,2019-05-08,2019,40881.7,H1PAVTLJBJ88,XEQ3L57D2J24,TYCO FIRE PRODUCTS LP,REBUY S012 R-369456 DDG117,,,DDG117,,0
N0002413C2307,HII-Ingalls,20701837,2021-06-25,2021,119376.0,VD5WUGZUCJ44,,"Triple Son Wholesale Timber, Inc.",Dry Docking for 5322 DRY-DOC,,,,Dry Docking DRY-DOC,3
N0002413C2307,HII-Ingalls,20701836,2019-03-11,2019,66060.0,VD5WUGZUCJ44,,"Triple Son Wholesale Timber, Inc.",DDG 125-  Blocking,,,DDG 125,Blocking,1
N0002413C2307,HII-Ingalls,20701835,2017-05-23,2017,108984.0,YMKJUADMJN79,JYTYZUGUN6V3,"TRI-TEC MANUFACTURING, LLC",07012-02,07012-02,,,,0
N0002413C2307,HII-Ingalls,20701834,2016-08-22,2016,108644.0,YMKJUADMJN79,JYTYZUGUN6V3,"TRI-TEC MANUFACTURING, LLC",07012-02 (DDG123),07012-02,,DDG123,,0
N0002413C2307,HII-Ingalls,20701833,2015-09-14,2015,102434.0,YMKJUADMJN79,JYTYZUGUN6V3,"TRI-TEC MANUFACTURING, LLC",07012-02,07012-02,,,,0
N0002413C2307,HII-Ingalls,20701832,2014-08-19,2014,99468.0,YMKJUADMJN79,JYTYZUGUN6V3,"TRI-TEC MANUFACTURING, LLC",07012-02,07012-02,,,,0
N0002413C2307,HII-Ingalls,20701831,2013-12-17,2014,96516.0,YMKJUADMJN79,JYTYZUGUN6V3,"TRI-TEC MANUFACTURING, LLC",07012-02,07012-02,,,,0
N0002413C2307,HII-Ingalls,20701830,2020-03-06,2020,49956.0,YMKJUADMJN79,JYTYZUGUN6V3,"TRI-TEC MANUFACTURING, LLC",RBY NCR 345362 R-373536 DDG123,,,DDG123,RBY,1
N0002413C2307,HII-Ingalls,20701829,2021-08-11,2021,42141.0,YMKJUADMJN79,JYTYZUGUN6V3,"TRI-TEC MANUFACTURING, LLC",TMR REBUY S012 389240,,,,,0
N0002413C2307,HII-Ingalls,20701828,2019-03-04,2019,36452.45,YMKJUADMJN79,JYTYZUGUN6V3,"TRI-TEC MANUFACTURING, LLC",RBY NCR 306637 DDG125,,,DDG125,RBY,1
N0002413C2307,HII-Ingalls,20701827,2018-06-05,2018,28788.0,YMKJUADMJN79,JYTYZUGUN6V3,"TRI-TEC MANUFACTURING, LLC",REBUY S012 R-323979 DDG123,,,DDG123,,0
N0002413C2307,HII-Ingalls,20701826,2023-06-19,2023,61392.27,YMKJUADMJN79,,TRI-TEC MANUFACTURING LLC,DDG123 (WARRANTY),,,DDG123,,0
N0002413C2307,HII-Ingalls,20701825,2023-05-08,2023,34721.73,YMKJUADMJN79,,TRI-TEC MANUFACTURING LLC,TMR REBUY 8138,,,,,0
N0002413C2307,HII-Ingalls,20701824,2024-06-06,2024,52157.0,QMXJLLJZ5QY4,SDD9PKYQAXZ7,TORK SYSTEMS INC,07094-01 STRAINER,07094-01,,,STRAINER,1
N0002413C2307,HII-Ingalls,20701823,2024-06-06,2024,52157.0,QMXJLLJZ5QY4,SDD9PKYQAXZ7,TORK SYSTEMS INC,07094-01 STRAINER,07094-01,,,STRAINER,1
N0002413C2307,HII-Ingalls,20701822,2018-03-23,2018,53775.28,S1TGQ9L36486,S1TGQ9L36486,"TOOL-SMITH COMPANY, INCORPORATED",05195-01,05195-01,,,,0
N0002413C2307,HII-Ingalls,20701821,2018-03-23,2018,53775.28,S1TGQ9L36486,S1TGQ9L36486,"TOOL-SMITH COMPANY, INCORPORATED",05195-01,05195-01,,,,0
N0002413C2307,HII-Ingalls,20701820,2021-03-09,2021,37760.0,S1TGQ9L36486,S1TGQ9L36486,"TOOL-SMITH COMPANY, INCORPORATED",05195-01,05195-01,,,,0
N0002413C2307,HII-Ingalls,20701819,2020-09-25,2020,36793.08,S1TGQ9L36486,S1TGQ9L36486,"TOOL-SMITH COMPANY, INCORPORATED",05195-01,05195-01,,,,0
N0002413C2307,HII-Ingalls,20701818,2014-01-22,2014,146328.92,G9N1X873CYJ6,H4FZBFXLJ636,TIMKEN US LLC,05013-01 RUDDER BEARINGS,05013-01,,,RUDDER BEARINGS,2
N0002413C2307,HII-Ingalls,20701817,2016-09-16,2016,145653.1,G9N1X873CYJ6,H4FZBFXLJ636,TIMKEN US LLC,05013-01 RUDDER BEARINGS,05013-01,,,RUDDER BEARINGS,2
N0002413C2307,HII-Ingalls,20701816,2015-12-03,2016,145653.1,G9N1X873CYJ6,H4FZBFXLJ636,TIMKEN US LLC,05013-01 RUDDER BEARINGS,05013-01,,,RUDDER BEARINGS,2
N0002413C2307,HII-Ingalls,20701815,2014-12-17,2015,145653.1,G9N1X873CYJ6,H4FZBFXLJ636,TIMKEN US LLC,05013-01 RUDDER BEARINGS,05013-01,,,RUDDER BEARINGS,2
N0002413C2307,HII-Ingalls,20701814,2024-02-20,2024,137704.0,FZPYZ11SFNA6,,TIMKEN GEARS & SERVICES INC.,DDG 123 Stein Seal and Brake Assy,,,DDG 123,Stein Seal Brake Assy,4
N0002413C2307,HII-Ingalls,20701813,2018-04-18,2018,47509.0,FZPYZ11SFNA6,H4FZBFXLJ636,TIMKEN GEARS & SERVICES INC.,LDD 5319-035,,,,,0
N0002413C2307,HII-Ingalls,20701812,2015-12-17,2016,116689.0,JFEWJZWTH4W4,JFEWJZWTH4W4,The Tool House Inc,05503-01,05503-01,,,,0
N0002413C2307,HII-Ingalls,20701811,2015-12-17,2016,116689.0,JFEWJZWTH4W4,JFEWJZWTH4W4,The Tool House Inc,05503-01,05503-01,,,,0
N0002413C2307,HII-Ingalls,20701810,2014-03-24,2014,112712.5,JFEWJZWTH4W4,JFEWJZWTH4W4,The Tool House Inc,05503-01,05503-01,,,,0
N0002413C2307,HII-Ingalls,20701809,2016-06-14,2016,86098.17,XGUEGCF761T9,XGUEGCF761T9,THE LOUISIANA ASSOCIATION FOR THE BLIND,05016-01,05016-01,,,,0
N0002413C2307,HII-Ingalls,20701808,2016-04-25,2016,79999.99,XGUEGCF761T9,XGUEGCF761T9,THE LOUISIANA ASSOCIATION FOR THE BLIND,05016-01(DDG117),05016-01,,DDG117,,0
N0002413C2307,HII-Ingalls,20701807,2021-06-08,2021,55421.21,XGUEGCF761T9,XGUEGCF761T9,THE LOUISIANA ASSOCIATION FOR THE BLIND,05016-01 KIT ASSY NON-SKID,05016-01,,,KIT ASSY NON-SKID,3
N0002413C2307,HII-Ingalls,20701806,2019-05-22,2019,52834.78,XGUEGCF761T9,XGUEGCF761T9,THE LOUISIANA ASSOCIATION FOR THE BLIND,05016-01 KIT ASSY NON-SKID,05016-01,,,KIT ASSY NON-SKID,3
N0002413C2307,HII-Ingalls,20701805,2018-04-11,2018,50240.74,XGUEGCF761T9,XGUEGCF761T9,THE LOUISIANA ASSOCIATION FOR THE BLIND,05016-01 KIT ASSY NON-SKID,05016-01,,,KIT ASSY NON-SKID,3
N0002413C2307,HII-Ingalls,20701804,2023-07-28,2023,36483.9,SSD8KRDXKG46,,"THE HILLER COMPANIES, LLC",03174-04 HFP FIRE EXT SYSTEM,03174-04,,,HFP FIRE EXT SYSTEM,4
N0002413C2307,HII-Ingalls,20701803,2014-03-13,2014,341110.0,D2J1SSHB5EB7,X99SLLWX4NV1,THE HELLAN STRAINER CO,07094-02 STRAINER,07094-02,,,STRAINER,1
N0002413C2307,HII-Ingalls,20701802,2015-02-20,2015,323738.0,D2J1SSHB5EB7,X99SLLWX4NV1,THE HELLAN STRAINER CO,07094-02 STRAINER,07094-02,,,STRAINER,1
N0002413C2307,HII-Ingalls,20701801,2015-08-28,2015,314025.86,D2J1SSHB5EB7,X99SLLWX4NV1,THE HELLAN STRAINER CO,07094-02 STRAINER,07094-02,,,STRAINER,1
N0002413C2307,HII-Ingalls,20701800,2016-07-20,2016,267617.0,D2J1SSHB5EB7,X99SLLWX4NV1,THE HELLAN STRAINER CO,07094-02  STRAINER,07094-02,,,STRAINER,1
N0002413C2307,HII-Ingalls,20701799,2018-07-02,2018,256412.71,D2J1SSHB5EB7,X99SLLWX4NV1,THE HELLAN STRAINER CO,07094-02 STRAINER,07094-02,,,STRAINER,1
N0002413C2307,HII-Ingalls,20701798,2015-07-16,2015,46424.0,D2J1SSHB5EB7,X99SLLWX4NV1,THE HELLAN STRAINER CO,03095-01 HOSE ASSY,03095-01,,,HOSE ASSY,2
N0002413C2307,HII-Ingalls,20701797,2014-10-22,2015,46424.0,D2J1SSHB5EB7,X99SLLWX4NV1,THE HELLAN STRAINER CO,03095-01 REEL HOSE,03095-01,,,REEL HOSE,2
N0002413C2307,HII-Ingalls,20701796,2023-03-21,2023,46400.0,D2J1SSHB5EB7,X99SLLWX4NV1,THE HELLAN STRAINER CO,07094-02 STRAINER,07094-02,,,STRAINER,1
N0002413C2307,HII-Ingalls,20701795,2015-07-09,2015,27885.0,D2J1SSHB5EB7,X99SLLWX4NV1,THE HELLAN STRAINER CO,07094-01 STRAINER,07094-01,,,STRAINER,1
N0002413C2307,HII-Ingalls,20701794,2018-10-15,2019,27870.0,D2J1SSHB5EB7,X99SLLWX4NV1,THE HELLAN STRAINER CO,07094-01 STRAINER,07094-01,,,STRAINER,1
N0002413C2307,HII-Ingalls,20701793,2014-12-10,2015,27840.0,D2J1SSHB5EB7,X99SLLWX4NV1,THE HELLAN STRAINER CO,007094-01 STRAINER,,,,STRAINER,1
N0002413C2307,HII-Ingalls,20701792,2016-06-01,2016,27030.0,D2J1SSHB5EB7,X99SLLWX4NV1,THE HELLAN STRAINER CO,07094-01 STRAINER WYE,07094-01,,,STRAINER WYE,2
N0002413C2307,HII-Ingalls,20701791,2017-03-29,2017,25956.0,CQQUMMDARBG3,M647MA6E64V1,THE DEWEY ELECTRONICS CORPORATION,05241-01 (DDG-125),05241-01,,,,0
N0002413C2307,HII-Ingalls,20701790,2016-01-19,2016,25200.46,CQQUMMDARBG3,M647MA6E64V1,THE DEWEY ELECTRONICS CORPORATION,05241-01 (DDG-121),05241-01,,,,0
N0002413C2307,HII-Ingalls,20701789,2016-06-29,2016,25200.0,CQQUMMDARBG3,M647MA6E64V1,THE DEWEY ELECTRONICS CORPORATION,05241-01 (DDG-123),05241-01,,,,0
N0002413C2307,HII-Ingalls,20701788,2016-04-25,2016,38675.2,ZTAFBECM35Z6,CQUHU3PC44L3,TECNICO CORPORATION,01130-02,01130-02,,,,0
N0002413C2307,HII-Ingalls,20701787,2017-03-10,2017,123300.0,QH1NZM6TK6C9,,"TEATR MUZYKI I POEZII P/R E.KAMBUROVOI, GBU",05503-01,05503-01,,,,0
N0002413C2307,HII-Ingalls,20701786,2018-09-14,2018,123300.0,QH1NZM6TK6C9,,"TEATR MUZYKI I POEZII P/R E.KAMBUROVOI, GBU",05503-01,05503-01,,,,0
N0002413C2307,HII-Ingalls,20701785,2018-02-06,2018,64957.04,QH1NZM6TK6C9,,"TEATR MUZYKI I POEZII P/R E.KAMBUROVOI, GBU",REBUY S012 R-352631 LPD27,,,,LPD,1
N0002413C2307,HII-Ingalls,20701784,2017-12-08,2018,37564.94,LXUMZZ3LETN5,LYDUF2SMFNA3,"TEAM INDUSTRIAL SERVICES, INC.","LDD 5320-001, VSR 12128",,,,VSR,1
N0002413C2307,HII-Ingalls,20701783,2022-08-11,2022,37243.65,FUNJJEK23XN5,,"TCH DISTRIBUTORS, LLC",SRI DDG125 FMR 833 COSAL TAPE,,,DDG125,TAPE,1
N0002413C2307,HII-Ingalls,20701782,2022-09-08,2022,29306.0,FUNJJEK23XN5,,"TCH DISTRIBUTORS, LLC",OSI DDG125 FMR 833 COSAL,,,DDG125,OSI,1
N0002413C2307,HII-Ingalls,20701781,2022-07-12,2022,26950.0,FUNJJEK23XN5,,"TCH DISTRIBUTORS, LLC",OSI DDG125 FMR 833 COSAL,,,DDG125,OSI,1
N0002413C2307,HII-Ingalls,20701780,2017-03-28,2017,118542.0,JK16ZQ9FRJ51,,TAVERNIER DIDIER,04100-01 AESS & ASSFC (DDG125),04100-01,,DDG125,AESS ASSFC,2
N0002413C2307,HII-Ingalls,20701779,2016-06-29,2016,115932.0,JK16ZQ9FRJ51,,TAVERNIER DIDIER,04100-01 AESS & ASSFC (DDG123),04100-01,,DDG123,AESS ASSFC,2
N0002413C2307,HII-Ingalls,20701778,2016-04-19,2016,114218.0,JK16ZQ9FRJ51,,TAVERNIER DIDIER,04100-01 AESS & ASSFC  DDG121,04100-01,,DDG121,AESS ASSFC,2
N0002413C2307,HII-Ingalls,20701777,2015-06-08,2015,112608.0,JK16ZQ9FRJ51,,TAVERNIER DIDIER,04100-01 AESS & ASSFC,04100-01,,,AESS ASSFC,2
N0002413C2307,HII-Ingalls,20701776,2015-01-20,2015,112608.0,JK16ZQ9FRJ51,,TAVERNIER DIDIER,D-04100-01 AESS & ASSFC,04100-01,,,AESS ASSFC,2
N0002413C2307,HII-Ingalls,20701775,2020-06-17,2020,25462.0,JK16ZQ9FRJ51,,TAVERNIER DIDIER,RPR S012 R-364691 NCR 373531,,,,RPR,1
N0002413C2307,HII-Ingalls,20701774,2017-05-02,2017,64558.0,DQLZFV6PFCB9,,"TATE ANDALE, INC.",MANIFOLD VALVE,,,,MANIFOLD VALVE,2
N0002413C2307,HII-Ingalls,20701773,2016-08-05,2016,62696.0,DQLZFV6PFCB9,,"TATE ANDALE, INC.",MANIFOLD VALVE,,,,MANIFOLD VALVE,2
N0002413C2307,HII-Ingalls,20701772,2015-07-17,2015,62696.0,DQLZFV6PFCB9,,"TATE ANDALE, INC.",MANIFOLD VALVE,,,,MANIFOLD VALVE,2
N0002413C2307,HII-Ingalls,20701771,2015-03-27,2015,62696.0,DQLZFV6PFCB9,,"TATE ANDALE, INC.","MANIFOLD, VALVE",,,,MANIFOLD VALVE,2
N0002413C2307,HII-Ingalls,20701770,2014-05-14,2014,62696.0,DQLZFV6PFCB9,,"TATE ANDALE, INC.","MANIFOLD, VALVE",,,,MANIFOLD VALVE,2
N0002413C2307,HII-Ingalls,20701769,2014-07-29,2014,26451.0,DQLZFV6PFCB9,,"TATE ANDALE, INC.","07105-01  VALVE, VENT",07105-01,,,VALVE VENT,2
N0002413C2307,HII-Ingalls,20701768,2020-04-24,2020,71256.0,EEJPJ342F3P1,,"TABET MANUFACTURING COMPANY, INC.",SWITCH ASSY (DDG125) COA4,,,DDG125,SWITCH ASSY COA,3
N0002413C2307,HII-Ingalls,20701767,2020-01-31,2020,64872.0,EEJPJ342F3P1,,"TABET MANUFACTURING COMPANY, INC.",SWITCH ASSY (DDG123) COA4,,,DDG123,SWITCH ASSY COA,3
N0002413C2307,HII-Ingalls,20701766,2020-01-31,2020,64872.0,EEJPJ342F3P1,,"TABET MANUFACTURING COMPANY, INC.",SWITCH ASSY (DDG121) COA4,,,DDG121,SWITCH ASSY COA,3
N0002413C2307,HII-Ingalls,20701765,2018-04-30,2018,136536.72,CJ8CQLEM2RW3,HTHZV61C5DV8,"SYSCO USA II, LLC",GROCERIES DDG117 SEA TRIALS,,,DDG117,GROCERIES SEA TRIALS,3
N0002413C2307,HII-Ingalls,20701764,2021-04-14,2021,109137.81,CJ8CQLEM2RW3,HTHZV61C5DV8,"SYSCO USA II, LLC",GROCERIES DDG121 SEA TRIALS,,,DDG121,GROCERIES SEA TRIALS,3
N0002413C2307,HII-Ingalls,20701763,2019-08-22,2019,89219.35,CJ8CQLEM2RW3,HTHZV61C5DV8,"SYSCO USA II, LLC",GROCERIES DDG119 SEA TRIALS,,,DDG119,GROCERIES SEA TRIALS,3
N0002413C2307,HII-Ingalls,20701762,2021-12-15,2022,1115270.0,ZA1KMNAJMVT3,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,01043-02 DECK COVERING,01043-02,,,DECK COVERING,2
N0002413C2307,HII-Ingalls,20701761,2018-12-20,2019,1032700.0,ZA1KMNAJMVT3,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,01043-02 DECK COVERING,01043-02,,,DECK COVERING,2
N0002413C2307,HII-Ingalls,20701760,2018-12-11,2019,984840.0,ZA1KMNAJMVT3,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,01043-02 DECK COVERING,01043-02,,,DECK COVERING,2
N0002413C2307,HII-Ingalls,20701759,2017-02-03,2017,585240.0,ZA1KMNAJMVT3,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,DDG 119 DECK COVERING,,,DDG 119,DECK COVERING,2
N0002413C2307,HII-Ingalls,20701758,2017-02-03,2017,574500.0,ZA1KMNAJMVT3,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,DDG 117 DECK COVERING,,,DDG 117,DECK COVERING,2
N0002413C2307,HII-Ingalls,20701757,2023-02-16,2023,224067.75,ZA1KMNAJMVT3,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,01043-02 DECK COVERING,01043-02,,,DECK COVERING,2
N0002413C2307,HII-Ingalls,20701756,2018-04-25,2018,219740.0,ZA1KMNAJMVT3,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,01043-02 DECK COVERING,01043-02,,,DECK COVERING,2
N0002413C2307,HII-Ingalls,20701755,2018-04-18,2018,219740.0,ZA1KMNAJMVT3,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,DDG 117 NON SKID,,,DDG 117,NON SKID,2
N0002413C2307,HII-Ingalls,20701754,2021-06-08,2021,218739.5,ZA1KMNAJMVT3,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,01043-02 DECK COVERING,01043-02,,,DECK COVERING,2
N0002413C2307,HII-Ingalls,20701753,2022-10-11,2023,203830.0,ZA1KMNAJMVT3,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,01043-02 DECK COVERING,01043-02,,,DECK COVERING,2
N0002413C2307,HII-Ingalls,20701752,2018-10-17,2019,184065.5,ZA1KMNAJMVT3,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,DDG 117 NON SKID,,,DDG 117,NON SKID,2
N0002413C2307,HII-Ingalls,20701751,2022-12-01,2023,173263.0,ZA1KMNAJMVT3,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,01043-02 DECK COVERING,01043-02,,,DECK COVERING,2
N0002413C2307,HII-Ingalls,20701750,2022-09-06,2022,156656.0,ZA1KMNAJMVT3,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,01043-02 DECK COVERING,01043-02,,,DECK COVERING,2
N0002413C2307,HII-Ingalls,20701749,2022-12-13,2023,101142.0,ZA1KMNAJMVT3,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,01043-02 DECK COVERING,01043-02,,,DECK COVERING,2
N0002413C2307,HII-Ingalls,20701748,2020-04-29,2020,99667.0,ZA1KMNAJMVT3,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,DDG 119 DECK COVERING,,,DDG 119,DECK COVERING,2
N0002413C2307,HII-Ingalls,20701747,2022-03-18,2022,85306.0,ZA1KMNAJMVT3,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,01043-02 DECK COVERING,01043-02,,,DECK COVERING,2
N0002413C2307,HII-Ingalls,20701746,2018-11-20,2019,79227.0,ZA1KMNAJMVT3,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,DDG 117 DECK COVERING,,,DDG 117,DECK COVERING,2
N0002413C2307,HII-Ingalls,20701745,2018-11-20,2019,79227.0,ZA1KMNAJMVT3,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,DDG 117 DECK COVERING,,,DDG 117,DECK COVERING,2
N0002413C2307,HII-Ingalls,20701744,2017-06-21,2017,74876.0,ZA1KMNAJMVT3,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,DDG 119 DECK COVERING,,,DDG 119,DECK COVERING,2
N0002413C2307,HII-Ingalls,20701743,2017-06-21,2017,74876.0,ZA1KMNAJMVT3,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,DDG 117 DECK COVERING,,,DDG 117,DECK COVERING,2
N0002413C2307,HII-Ingalls,20701742,2019-10-18,2020,59371.5,ZA1KMNAJMVT3,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,01043-02 DECK COVERING,01043-02,,,DECK COVERING,2
N0002413C2307,HII-Ingalls,20701741,2023-08-02,2023,50382.5,ZA1KMNAJMVT3,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,01043-02 DECK COVERING,01043-02,,,DECK COVERING,2
N0002413C2307,HII-Ingalls,20701740,2019-06-11,2019,43811.5,ZA1KMNAJMVT3,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,DDG 117 DECK COVERING,,,DDG 117,DECK COVERING,2
N0002413C2307,HII-Ingalls,20701739,2021-03-26,2021,32700.0,ZA1KMNAJMVT3,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,WG119-0817 (SURFACE TECH),,,,,0
N0002413C2307,HII-Ingalls,20701738,2023-12-21,2024,32093.0,ZA1KMNAJMVT3,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,01043-02 DECK COVERING,01043-02,,,DECK COVERING,2
N0002413C2307,HII-Ingalls,20701737,2015-07-29,2015,38920.14,FNQSY3S2MCM9,RU42J22YFWW5,"STS OPERATING, INC.",07131-02 (DDG121),07131-02,,DDG121,,0
N0002413C2307,HII-Ingalls,20701736,2017-04-05,2017,28496.92,FNQSY3S2MCM9,RU42J22YFWW5,"STS OPERATING, INC.",07131-02 (DDG125),07131-02,,DDG125,,0
N0002413C2307,HII-Ingalls,20701735,2014-10-17,2015,25849.56,FNQSY3S2MCM9,RU42J22YFWW5,"STS OPERATING, INC.",07131-02 (DDG119),07131-02,,DDG119,,0
N0002413C2307,HII-Ingalls,20701734,2016-11-22,2017,52614.4,RYYRAAAGPXB5,,"STOCKERT, LAURA",05262-01(DDG117),05262-01,,DDG117,,0
N0002413C2307,HII-Ingalls,20701733,2017-11-22,2018,57124.35,HNJDANSKDZK9,,"SPECTRONICS, INC.",SRI DDG117 FMR 355 COSAL TAPE,,,DDG117,TAPE,1
N0002413C2307,HII-Ingalls,20701732,2020-12-14,2021,45991.0,HNJDANSKDZK9,,"SPECTRONICS, INC.",SRI DDG123 FMR 711 COSAL TAPE,,,DDG123,TAPE,1
N0002413C2307,HII-Ingalls,20701731,2019-10-16,2020,41200.0,HNJDANSKDZK9,,"SPECTRONICS, INC.",08512-01 (DDG125),08512-01,,DDG125,,0
N0002413C2307,HII-Ingalls,20701730,2020-12-16,2021,39440.55,HNJDANSKDZK9,,"SPECTRONICS, INC.",OSI DDG123 FMR 711 COSAL TAPE,,,DDG123,OSI TAPE,2
N0002413C2307,HII-Ingalls,20701729,2020-03-23,2020,37875.0,HNJDANSKDZK9,,"SPECTRONICS, INC.",SRI DDG119 FMR 674 COSAL TAPE,,,DDG119,TAPE,1
N0002413C2307,HII-Ingalls,20701728,2017-11-03,2018,35122.18,HNJDANSKDZK9,,"SPECTRONICS, INC.",OSI DDG117 FMR 355 COSAL TAPE,,,DDG117,OSI TAPE,2
N0002413C2307,HII-Ingalls,20701727,2017-11-03,2018,35122.18,HNJDANSKDZK9,,"SPECTRONICS, INC.",OSI DDG117 FMR 355 COSAL TAPE,,,DDG117,OSI TAPE,2
N0002413C2307,HII-Ingalls,20701726,2015-12-18,2016,5434324.35,CFXRGJSB9UB6,DTZJAQF8NZA1,"SPD ELECTRICAL SYSTEMS, INC",04089-01 IPNC,04089-01,,,IPNC,1
N0002413C2307,HII-Ingalls,20701725,2016-04-08,2016,5197486.59,CFXRGJSB9UB6,DTZJAQF8NZA1,"SPD ELECTRICAL SYSTEMS, INC",04089-01 IPNC,04089-01,,,IPNC,1
N0002413C2307,HII-Ingalls,20701724,2017-09-26,2017,3740382.4,CFXRGJSB9UB6,XXP4PLFFFGK9,"SPD ELECTRICAL SYSTEMS, INC",04089-01 IPNC,04089-01,,,IPNC,1
N0002413C2307,HII-Ingalls,20701723,2017-11-10,2018,300000.0,CFXRGJSB9UB6,XXP4PLFFFGK9,"SPD ELECTRICAL SYSTEMS, INC",04089-01 IPNC,04089-01,,,IPNC,1
