generated_internal_id,piid,tier,award_amount,recipient,matched_axes
CONT_AWD_N0002424C4423_9700_-NONE-_-NONE-,N0002424C4423,broad_maritime,214812559.2,BAE SYSTEMS MARITIME SOLUTIONS SAN DIEGO INC.,naics:336611
CONT_AWD_N0002419C2100_9700_-NONE-_-NONE-,N0002419C2100,broad_maritime,211233219.14,HUNTINGTON INGALLS INC,naics:336611; psc:1905
CONT_AWD_N0002420C4468_9700_-NONE-_-NONE-,N0002420C4468,broad_maritime,208583186.44,BAE SYSTEMS JACKSONVILLE SHIP REPAIR LLC,naics:336611
CONT_AWD_N0002406C2215_9700_-NONE-_-NONE-,N0002406C2215,broad_maritime,208516956.07,"BOLLINGER MISSISSIPPI SHIPBUILDING, LLC",naics:336611
CONT_AWD_N0002426C4405_9700_-NONE-_-NONE-,N0002426C4405,broad_maritime,204160189.0,BAE SYSTEMS MARITIME SOLUTIONS NORFOLK INC.,naics:336611
CONT_AWD_N4002506C9000_9700_-NONE-_-NONE-,N4002506C9000,broad_maritime,203184010.23,"EARL INDUSTRIES, L.L.C.",naics:336611
CONT_AWD_N0002403C2216_9700_-NONE-_-NONE-,N0002403C2216,broad_maritime,202675701.0,"BECHTEL PLANT MACHINERY, INC.",naics:336611
CONT_AWD_N0002414C4321_9700_-NONE-_-NONE-,N0002414C4321,broad_maritime,199981111.11,METRO MACHINE CORP,naics:336611
CONT_AWD_N0002418C4439_9700_-NONE-_-NONE-,N0002418C4439,broad_maritime,199252791.4,NATIONAL STEEL AND SHIPBUILDING COMPANY,naics:336611
CONT_AWD_N0002419C2216_9700_-NONE-_-NONE-,N0002419C2216,broad_maritime,197843009.81,"THOMA-SEA MARINE CONSTRUCTORS, L.L.C.",naics:336611
CONT_AWD_N0002425C4404_9700_-NONE-_-NONE-,N0002425C4404,broad_maritime,196635710.85,NATIONAL STEEL AND SHIPBUILDING COMPANY,naics:336611
CONT_AWD_N0002421C2103_9700_-NONE-_-NONE-,N0002421C2103,broad_maritime,193848480.0,ELECTRIC BOAT CORPORATION,psc:1905
CONT_AWD_N0002404C4152_9700_-NONE-_-NONE-,N0002404C4152,broad_maritime,192968539.5,"PUGET SOUND COMMERCE CENTER, INC.",naics:336611
CONT_AWD_N0002401C4010_9700_-NONE-_-NONE-,N0002401C4010,broad_maritime,189908354.0,NEWPORT NEWS SHIPBUILDING INC,naics:336611
CONT_AWD_N0002419C4313_9700_-NONE-_-NONE-,N0002419C4313,broad_maritime,189824171.51,HUNTINGTON INGALLS INCORPORATED,naics:336611; psc:1905
CONT_AWD_N0002400C8514_9700_-NONE-_-NONE-,N0002400C8514,broad_maritime,187576073.08,"VIGOR SHIPYARDS, LLC",naics:336611
CONT_AWD_N0002424C2313_9700_-NONE-_-NONE-,N0002424C2313,broad_maritime,185701009.0,BATH IRON WORKS CORPORATION,naics:336611; psc:1905
CONT_AWD_N0038319F0VP0_9700_N0038319DVP01_9700,N0038319F0VP0,broad_maritime,184871335.5,RAYTHEON COMPANY,naics:336611
CONT_AWD_N0002413C4311_9700_-NONE-_-NONE-,N0002413C4311,broad_maritime,184117510.0,ELECTRIC BOAT CORPORATION,naics:336611; psc:1905
CONT_AWD_N0002424C4406_9700_-NONE-_-NONE-,N0002424C4406,broad_maritime,181530568.0,"MARINE HYDRAULICS INTERNATIONAL, LLC",naics:336611
CONT_AWD_N0002418C4440_9700_-NONE-_-NONE-,N0002418C4440,broad_maritime,180017079.0,BAE SYSTEMS MARITIME SOLUTIONS NORFOLK INC.,naics:336611
CONT_AWD_N0002408C4405_9700_-NONE-_-NONE-,N0002408C4405,broad_maritime,178061050.0,BAE SYSTEMS MARITIME SOLUTIONS SAN DIEGO INC.,naics:336611
CONT_AWD_N4523A25F0302_9700_N0002419D4310_9700,N4523A25F0302,broad_maritime,176410307.0,METRO MACHINE CORP,naics:336611
CONT_AWD_N0002420C4203_9700_-NONE-_-NONE-,N0002420C4203,broad_maritime,175923373.2,HUNTINGTON INGALLS INCORPORATED,naics:336611; psc:1905
CONT_AWD_N0002421C2201_9700_-NONE-_-NONE-,N0002421C2201,small_craft,173877214.66,SAFE BOATS INTERNATIONAL LLC,naics:336612; psc:1940
CONT_AWD_N0002425C4415_9700_-NONE-_-NONE-,N0002425C4415,broad_maritime,173305174.28,BAE SYSTEMS MARITIME SOLUTIONS SAN DIEGO INC.,naics:336611
CONT_AWD_N0002418C4429_9700_-NONE-_-NONE-,N0002418C4429,broad_maritime,171526839.39,METRO MACHINE CORP.,naics:336611
CONT_AWD_N4523A22C0552_9700_-NONE-_-NONE-,N4523A22C0552,broad_maritime,170151382.95,VIGOR MARINE LLC,naics:336611
CONT_AWD_N0002421C2104_9700_-NONE-_-NONE-,N0002421C2104,broad_maritime,169262736.0,HUNTINGTON INGALLS INC,psc:1905
CONT_AWD_N0002423C4412_9700_-NONE-_-NONE-,N0002423C4412,broad_maritime,167992428.17,BAE SYSTEMS MARITIME SOLUTIONS NORFOLK INC.,naics:336611
CONT_AWD_N0002419C2208_9700_-NONE-_-NONE-,N0002419C2208,other_small,166503477.25,"BOLLINGER MISSISSIPPI SHIPBUILDING, LLC",naics:336611; psc:1990
CONT_AWD_N0038325FNE02_9700_N0038325DNE01_9700,N0038325FNE02,broad_maritime,164916354.0,RAYTHEON COMPANY,naics:336611
CONT_AWD_N0002421C4417_9700_-NONE-_-NONE-,N0002421C4417,broad_maritime,160692608.0,METRO MACHINE CORP.,naics:336611
CONT_AWD_N0002422C2463_9700_-NONE-_-NONE-,N0002422C2463,broad_maritime,160053893.9,"AUSTAL USA, LLC",naics:336611; psc:1905
CONT_AWD_N0002414C4313_9700_-NONE-_-NONE-,N0002414C4313,broad_maritime,158746715.97,BATH IRON WORKS CORPORATION,naics:336611
CONT_AWD_N0002423C4413_9700_-NONE-_-NONE-,N0002423C4413,broad_maritime,156636940.12,METRO MACHINE CORP.,naics:336611
CONT_AWD_N4523A20C0550_9700_-NONE-_-NONE-,N4523A20C0550,broad_maritime,155072785.93,VIGOR MARINE LLC,naics:336611
CONT_AWD_N0002417C4426_9700_-NONE-_-NONE-,N0002417C4426,broad_maritime,154791782.84,NATIONAL STEEL AND SHIPBUILDING COMPANY,naics:336611
CONT_AWD_N0002410C2201_9700_-NONE-_-NONE-,N0002410C2201,other_small,153640506.72,DAKOTA CREEK INDUSTRIES INC,naics:336611; psc:1925
CONT_AWD_N0002412C4301_9700_-NONE-_-NONE-,N0002412C4301,broad_maritime,153566174.0,ELECTRIC BOAT CORPORATION,naics:336611; psc:1905
CONT_AWD_N4523A21F0305_9700_N0002419D4310_9700,N4523A21F0305,broad_maritime,153281135.46,METRO MACHINE CORP,naics:336611
CONT_AWD_N0002418C2401_9700_-NONE-_-NONE-,N0002418C2401,broad_maritime,152461575.06,"SWIFTSHIPS, LLC",naics:336611; psc:1905
CONT_AWD_N6238715C2502_9700_-NONE-_-NONE-,N6238715C2502,small_craft,152000000.0,HORNBECK OFFSHORE SERVICES LLC,naics:336611; psc:1940
CONT_AWD_N0002424C2134_9700_-NONE-_-NONE-,N0002424C2134,broad_maritime,151999000.0,"AUSTAL USA, LLC",naics:336611; psc:1905
CONT_AWD_N0002422C2243_9700_-NONE-_-NONE-,N0002422C2243,broad_maritime,140795734.0,"AUSTAL USA, LLC",naics:336611
CONT_AWD_N0038325F0NE1_9700_N0038325DNE01_9700,N0038325F0NE1,broad_maritime,139350476.0,RAYTHEON COMPANY,naics:336611
CONT_AWD_N0002419C4450_9700_-NONE-_-NONE-,N0002419C4450,broad_maritime,138977531.63,"MARINE HYDRAULICS INTERNATIONAL, LLC",naics:336611
CONT_AWD_N0002423C4300_9700_-NONE-_-NONE-,N0002423C4300,broad_maritime,138257000.0,ELECTRIC BOAT CORPORATION,naics:336611; psc:1905
CONT_AWD_N0002412C4405_9700_-NONE-_-NONE-,N0002412C4405,broad_maritime,137672712.02,BAE SYSTEMS HAWAII SHIPYARDS INC.,naics:336611
CONT_AWD_N0002419C4448_9700_-NONE-_-NONE-,N0002419C4448,broad_maritime,137376440.9,BAE SYSTEMS MARITIME SOLUTIONS NORFOLK INC.,naics:336611
CONT_AWD_N0002417C4409_9700_-NONE-_-NONE-,N0002417C4409,broad_maritime,136323502.99,BAE SYSTEMS MARITIME SOLUTIONS NORFOLK INC.,naics:336611
CONT_AWD_N0002426C4403_9700_-NONE-_-NONE-,N0002426C4403,broad_maritime,134982404.0,BAE SYSTEMS MARITIME SOLUTIONS NORFOLK INC.,naics:336611
CONT_AWD_N0002425C2127_9700_-NONE-_-NONE-,N0002425C2127,broad_maritime,134710841.0,HUNTINGTON INGALLS INC,naics:336611; psc:1905
CONT_AWD_N0002425C4412_9700_-NONE-_-NONE-,N0002425C4412,broad_maritime,134276261.4,BAE SYSTEMS MARITIME SOLUTIONS NORFOLK INC.,naics:336611
CONT_AWD_N0002420C4400_9700_-NONE-_-NONE-,N0002420C4400,broad_maritime,130758173.04,BAE SYSTEMS MARITIME SOLUTIONS SAN DIEGO INC.,naics:336611
CONT_AWD_N0002412C2312_9700_-NONE-_-NONE-,N0002412C2312,broad_maritime,129777963.0,HUNTINGTON INGALLS INCORPORATED,psc:1905
CONT_AWD_N0002425C4400_9700_-NONE-_-NONE-,N0002425C4400,broad_maritime,128155842.0,METRO MACHINE CORP.,naics:336611
CONT_AWD_N0002421C2451_9700_-NONE-_-NONE-,N0002421C2451,broad_maritime,127651954.57,BAE SYSTEMS MARITIME SOLUTIONS NORFOLK INC.,naics:336611; psc:1905
CONT_AWD_N0002407C2302_9700_-NONE-_-NONE-,N0002407C2302,broad_maritime,127090061.0,HUNTINGTON INGALLS INCORPORATED,naics:336611
CONT_AWD_N0002421C4405_9700_-NONE-_-NONE-,N0002421C4405,broad_maritime,127064960.41,NATIONAL STEEL AND SHIPBUILDING COMPANY,naics:336611
CONT_AWD_N0002423C4486_9700_-NONE-_-NONE-,N0002423C4486,broad_maritime,127007449.35,BAE SYSTEMS JACKSONVILLE SHIP REPAIR LLC,naics:336611
CONT_AWD_N0002420C2320_9700_-NONE-_-NONE-,N0002420C2320,broad_maritime,126023010.0,BAE SYSTEMS JACKSONVILLE SHIP REPAIR LLC,naics:336611; psc:1905
CONT_AWD_N0002420C4315_9700_-NONE-_-NONE-,N0002420C4315,broad_maritime,125545030.14,OCEANEERING INTERNATIONAL INC,naics:336611
CONT_AWD_N0002421C2443_9700_-NONE-_-NONE-,N0002421C2443,broad_maritime,124649127.62,HUNTINGTON INGALLS INCORPORATED,naics:336611
CONT_AWD_N0002425C4427_9700_-NONE-_-NONE-,N0002425C4427,broad_maritime,124613922.01,METRO MACHINE CORP.,naics:336611
CONT_AWD_N0002415C2414_9700_-NONE-_-NONE-,N0002415C2414,broad_maritime,124369004.68,RAYTHEON COMPANY,naics:336611
CONT_AWD_N0002420C4460_9700_-NONE-_-NONE-,N0002420C4460,broad_maritime,123152963.0,METRO MACHINE CORP.,naics:336611
CONT_AWD_N0002418C2312_9700_-NONE-_-NONE-,N0002418C2312,broad_maritime,122862573.0,HUNTINGTON INGALLS INCORPORATED,naics:336611; psc:1905
CONT_AWD_N5005424FP009_9700_N0002423D4100_9700,N5005424FP009,broad_maritime,122847174.0,METRO MACHINE CORP.,naics:336611; psc:1905
CONT_AWD_N0002411C4401_9700_-NONE-_-NONE-,N0002411C4401,broad_maritime,121544918.58,"PUGET SOUND COMMERCE CENTER, INC.",naics:336611
CONT_AWD_N0002422C4422_9700_-NONE-_-NONE-,N0002422C4422,broad_maritime,119671479.19,BAE SYSTEMS MARITIME SOLUTIONS NORFOLK INC.,naics:336611
CONT_AWD_N0002417C2104_9700_-NONE-_-NONE-,N0002417C2104,broad_maritime,119155924.0,ELECTRIC BOAT CORPORATION,psc:1905
CONT_AWD_N0002421C4478_9700_-NONE-_-NONE-,N0002421C4478,broad_maritime,118674776.54,NATIONAL STEEL AND SHIPBUILDING COMPANY,naics:336611
CONT_AWD_N0002412C2100_9700_-NONE-_-NONE-,N0002412C2100,broad_maritime,116920919.0,ELECTRIC BOAT CORPORATION,psc:1905
CONT_AWD_N0002425C4421_9700_-NONE-_-NONE-,N0002425C4421,broad_maritime,116716148.63,BAE SYSTEMS JACKSONVILLE SHIP REPAIR LLC,naics:336611
CONT_AWD_N0002422C6305_9700_-NONE-_-NONE-,N0002422C6305,small_craft,116471180.83,"BOLLINGER SHIPYARDS LOCKPORT, L.L.C.",naics:336611; psc:1940
CONT_AWD_N0002413C6403_9700_-NONE-_-NONE-,N0002413C6403,broad_maritime,116068399.17,OCEANEERING INTERNATIONAL INC,naics:336611
CONT_AWD_N0002419C4410_9700_-NONE-_-NONE-,N0002419C4410,broad_maritime,115209912.6,"CONTINENTAL MARITIME OF SAN DIEGO, LLC",naics:336611
CONT_AWD_N0002422C4485_9700_-NONE-_-NONE-,N0002422C4485,broad_maritime,114651057.1,BAE SYSTEMS MARITIME SOLUTIONS SAN DIEGO INC.,naics:336611
CONT_AWD_N0002418C4428_9700_-NONE-_-NONE-,N0002418C4428,broad_maritime,114585839.0,BAE SYSTEMS MARITIME SOLUTIONS NORFOLK INC.,naics:336611
CONT_AWD_N0002418C6413_9700_-NONE-_-NONE-,N0002418C6413,broad_maritime,114370521.7,OCEANEERING INTERNATIONAL INC,naics:336611
CONT_AWD_N0002425C4419_9700_-NONE-_-NONE-,N0002425C4419,broad_maritime,114214569.08,"CONTINENTAL MARITIME OF SAN DIEGO, LLC",naics:336611
CONT_AWD_N4215819C0001_9700_-NONE-_-NONE-,N4215819C0001,broad_maritime,113571684.07,HUNTINGTON INGALLS INC,naics:336611
CONT_AWD_N0002423C6308_9700_-NONE-_-NONE-,N0002423C6308,small_craft,113258553.29,"HII UNMANNED SYSTEMS, INC",psc:1940
CONT_AWD_N0002419C4101_9700_-NONE-_-NONE-,N0002419C4101,broad_maritime,113131233.76,NORTHROP GRUMMAN SYSTEMS CORPORATION,psc:2090
CONT_AWD_N0002424C4201_9700_-NONE-_-NONE-,N0002424C4201,broad_maritime,112357504.23,"QED SYSTEMS, INC.",naics:336611
CONT_AWD_N0002422C4436_9700_-NONE-_-NONE-,N0002422C4436,broad_maritime,110771779.0,"MARINE HYDRAULICS INTERNATIONAL, LLC",naics:336611
CONT_AWD_N0002421C4442_9700_-NONE-_-NONE-,N0002421C4442,broad_maritime,109707428.0,BAE SYSTEMS MARITIME SOLUTIONS SAN DIEGO INC.,naics:336611
CONT_AWD_N0002421F4219_9700_N0002411D4229_9700,N0002421F4219,broad_maritime,109615197.74,VSE CORPORATION,naics:336611
CONT_AWD_N0002422C4491_9700_-NONE-_-NONE-,N0002422C4491,broad_maritime,109004327.82,BAE SYSTEMS MARITIME SOLUTIONS NORFOLK INC.,naics:336611
CONT_AWD_N0002420C4467_9700_-NONE-_-NONE-,N0002420C4467,broad_maritime,107799444.0,METRO MACHINE CORP.,naics:336611
CONT_AWD_N5005426FC005_9700_N0002422D4400_9700,N5005426FC005,broad_maritime,106262531.0,BAE SYSTEMS MARITIME SOLUTIONS NORFOLK INC.,naics:336611
CONT_AWD_N0002416C2302_9700_-NONE-_-NONE-,N0002416C2302,broad_maritime,105677135.0,BAE SYSTEMS JACKSONVILLE SHIP REPAIR LLC,naics:336611; psc:1905
CONT_AWD_N0002423C4307_9700_-NONE-_-NONE-,N0002423C4307,broad_maritime,105274700.0,ELECTRIC BOAT CORPORATION,naics:336611; psc:1905
CONT_AWD_N0002414C4217_9700_-NONE-_-NONE-,N0002414C4217,broad_maritime,105257835.9,"SWIFTSHIPS SHIPBUILDERS, L.L.C.",naics:336611
CONT_AWD_N0002418C4438_9700_-NONE-_-NONE-,N0002418C4438,broad_maritime,104757437.0,BAE SYSTEMS MARITIME SOLUTIONS NORFOLK INC.,naics:336611
CONT_AWD_N0002425C4430_9700_-NONE-_-NONE-,N0002425C4430,broad_maritime,104716370.48,BAE SYSTEMS MARITIME SOLUTIONS NORFOLK INC.,naics:336611
CONT_AWD_N0002420C4454_9700_-NONE-_-NONE-,N0002420C4454,broad_maritime,103682157.53,NATIONAL STEEL AND SHIPBUILDING COMPANY,naics:336611
CONT_AWD_N5005419FL022_9700_N0002416D4413_9700,N5005419FL022,broad_maritime,103484456.44,METRO MACHINE CORP.,naics:336611
CONT_AWD_N0002412C4400_9700_-NONE-_-NONE-,N0002412C4400,broad_maritime,102305350.97,"PACIFIC SHIP REPAIR & FABRICATION, INC.",naics:336611
CONT_AWD_N0002424C4414_9700_-NONE-_-NONE-,N0002424C4414,broad_maritime,101983952.6,BAE SYSTEMS MARITIME SOLUTIONS NORFOLK INC.,naics:336611
CONT_AWD_N0002401C4115_9700_-NONE-_-NONE-,N0002401C4115,broad_maritime,101975463.27,"PUGET SOUND COMMERCE CENTER, INC.",naics:336611
CONT_AWD_N6339423C0004_9700_-NONE-_-NONE-,N6339423C0004,broad_maritime,101279975.2,"PRISM MARITIME, INC.",naics:336611
CONT_AWD_N0002423C4404_9700_-NONE-_-NONE-,N0002423C4404,broad_maritime,101248319.62,NATIONAL STEEL AND SHIPBUILDING COMPANY,naics:336611
CONT_AWD_N0002424C4407_9700_-NONE-_-NONE-,N0002424C4407,broad_maritime,101126600.49,VIGOR MARINE LLC,naics:336611
CONT_AWD_N0002425C4431_9700_-NONE-_-NONE-,N0002425C4431,broad_maritime,99968482.0,"MARINE HYDRAULICS INTERNATIONAL, LLC",naics:336611
CONT_AWD_N0002418C4451_9700_-NONE-_-NONE-,N0002418C4451,broad_maritime,99440603.0,BATH IRON WORKS CORPORATION,naics:336611; psc:1905
CONT_AWD_N0002422C2505_9700_-NONE-_-NONE-,N0002422C2505,other_small,98697871.86,NATIONAL STEEL AND SHIPBUILDING COMPANY,naics:336611; psc:1925
CONT_AWD_N0002421C4440_9700_-NONE-_-NONE-,N0002421C4440,broad_maritime,97723419.0,BAE SYSTEMS MARITIME SOLUTIONS NORFOLK INC.,naics:336611
CONT_AWD_N0002407C2309_9700_-NONE-_-NONE-,N0002407C2309,broad_maritime,97658444.0,HUNTINGTON INGALLS INCORPORATED,naics:336611
CONT_AWD_N0002410C2239_9700_-NONE-_-NONE-,N0002410C2239,other_small,97587904.73,"BOLLINGER MISSISSIPPI SHIPBUILDING, LLC",naics:336611; psc:1990
CONT_AWD_N0025324F5514_9700_N0025323D5000_9700,N0025324F5514,broad_maritime,95419285.61,"AMENTUM SERVICES, INC.",naics:336611
CONT_AWD_N0002422C2313_9700_-NONE-_-NONE-,N0002422C2313,broad_maritime,95323335.0,GIBBS & COX INC,psc:1905
CONT_AWD_N0002409C4417_9700_-NONE-_-NONE-,N0002409C4417,broad_maritime,93906801.0,ELECTRIC BOAT CORPORATION,naics:336611
CONT_AWD_N4002718F0113_9700_N4002717D1009_9700,N4002718F0113,broad_maritime,92719170.69,METRO MACHINE CORP,naics:336611
CONT_AWD_N0002414C4200_9700_-NONE-_-NONE-,N0002414C4200,broad_maritime,92559239.29,DRS NAVAL POWER SYSTEMS INC,psc:2090
CONT_AWD_N0002420C4464_9700_-NONE-_-NONE-,N0002420C4464,broad_maritime,92542104.04,VIGOR MARINE LLC,naics:336611
CONT_AWD_N0002419C4459_9700_-NONE-_-NONE-,N0002419C4459,broad_maritime,91559505.79,BAE SYSTEMS MARITIME SOLUTIONS SAN DIEGO INC.,naics:336611
CONT_AWD_N0002425C4422_9700_-NONE-_-NONE-,N0002425C4422,broad_maritime,91524755.34,NATIONAL STEEL AND SHIPBUILDING COMPANY,naics:336611
CONT_AWD_N0002410C4306_9700_-NONE-_-NONE-,N0002410C4306,broad_maritime,90677095.0,METRO MACHINE CORP.,naics:336611
CONT_AWD_N5523614C0014_9700_-NONE-_-NONE-,N5523614C0014,broad_maritime,89604694.95,"EPSILON SYSTEMS SOLUTIONS, INC.",naics:336611
CONT_AWD_N3220526C0006_9700_-NONE-_-NONE-,N3220526C0006,broad_maritime,89003482.07,VIGOR MARINE LLC,naics:336611
CONT_AWD_N0002423C4407_9700_-NONE-_-NONE-,N0002423C4407,broad_maritime,88611652.79,NATIONAL STEEL AND SHIPBUILDING COMPANY,naics:336611
CONT_AWD_N5005414C1403_9700_-NONE-_-NONE-,N5005414C1403,broad_maritime,88443582.38,MHI/TECNICO JV,naics:336611
CONT_AWD_N0002425C4409_9700_-NONE-_-NONE-,N0002425C4409,broad_maritime,87455154.25,VIGOR MARINE LLC,naics:336611
CONT_AWD_N0002424C4417_9700_-NONE-_-NONE-,N0002424C4417,broad_maritime,86692703.61,BAE SYSTEMS JACKSONVILLE SHIP REPAIR LLC,naics:336611
CONT_AWD_N5005423C0002_9700_-NONE-_-NONE-,N5005423C0002,broad_maritime,86555307.0,METRO MACHINE CORP.,naics:336611
CONT_AWD_N0002421C4106_9700_-NONE-_-NONE-,N0002421C4106,broad_maritime,85214571.25,BAE SYSTEMS LAND & ARMAMENTS L.P.,naics:336611
CONT_AWD_N4523A19F0300_9700_N4523A17D0005_9700,N4523A19F0300,broad_maritime,84559754.36,"IMIA, LLC",naics:336611
CONT_AWD_N0002419C4455_9700_-NONE-_-NONE-,N0002419C4455,broad_maritime,84164853.0,BAE SYSTEMS MARITIME SOLUTIONS SAN DIEGO INC.,naics:336611
CONT_AWD_N0002419C4407_9700_-NONE-_-NONE-,N0002419C4407,broad_maritime,83566997.44,BAE SYSTEMS MARITIME SOLUTIONS SAN DIEGO INC.,naics:336611
CONT_AWD_N4002718F0035_9700_N4002717D1007_9700,N4002718F0035,broad_maritime,83434513.59,BAE SYSTEMS JACKSONVILLE SHIP REPAIR LLC,naics:336611
CONT_AWD_N0002421C4408_9700_-NONE-_-NONE-,N0002421C4408,broad_maritime,83387172.0,"MARINE HYDRAULICS INTERNATIONAL, LLC",naics:336611
CONT_AWD_N0002425C4229_9700_-NONE-_-NONE-,N0002425C4229,broad_maritime,82870363.0,HUNTINGTON INGALLS INCORPORATED,naics:336611; psc:1905
CONT_AWD_N3225321F0003_9700_N0002420D4442_9700,N3225321F0003,broad_maritime,82793785.6,VIGOR MARINE LLC,naics:336611
CONT_AWD_N0002418C2205_9700_-NONE-_-NONE-,N0002418C2205,other_small,81848334.82,DAKOTA CREEK INDUSTRIES INC,naics:336611; psc:1925
CONT_AWD_4T62_9700_N6279303G0001_9700,4T62,broad_maritime,81586377.5,HUNTINGTON INGALLS INC,naics:336611
CONT_AWD_N5523620C0003_9700_-NONE-_-NONE-,N5523620C0003,broad_maritime,81574993.83,"EPSILON SYSTEMS SOLUTIONS, INC.",naics:336611
CONT_AWD_N0002424C2312_9700_-NONE-_-NONE-,N0002424C2312,broad_maritime,80623912.0,HUNTINGTON INGALLS INCORPORATED,naics:336611; psc:1905
CONT_AWD_0020_9700_N0002412G4329_9700,0020,broad_maritime,80468049.29,LOCKHEED MARTIN CORPORATION,naics:336611; psc:1905
CONT_AWD_N6279321F7800_9700_N0002419D4306_9700,N6279321F7800,broad_maritime,80229483.0,HUNTINGTON INGALLS INC,naics:336611; psc:1905
CONT_AWD_N0002415C2121_9700_-NONE-_-NONE-,N0002415C2121,broad_maritime,79889509.12,HUNTINGTON INGALLS INC,naics:336611; psc:1905
CONT_AWD_N5523621F8167_9700_N0002418D4326_9700,N5523621F8167,broad_maritime,79519649.71,VIGOR MARINE LLC,naics:336611
CONT_AWD_N0002418C4400_9700_-NONE-_-NONE-,N0002418C4400,broad_maritime,79012219.76,NATIONAL STEEL AND SHIPBUILDING COMPANY,naics:336611
CONT_AWD_N0002421F4222_9700_N0002411D4229_9700,N0002421F4222,broad_maritime,78603920.0,VSE CORPORATION,naics:336611
CONT_AWD_N0002416C2309_9700_-NONE-_-NONE-,N0002416C2309,broad_maritime,77552431.45,BAE SYSTEMS MARITIME SOLUTIONS SAN DIEGO INC.,naics:336611; psc:1905
CONT_AWD_N0002418F4221_9700_N0002411D4229_9700,N0002418F4221,broad_maritime,77506554.0,VSE CORPORATION,naics:336611
CONT_AWD_N0002409C2252_9700_-NONE-_-NONE-,N0002409C2252,small_craft,77276506.74,UNITED STATES MARINE INC,naics:336611; psc:1940
CONT_AWD_N0002420C4401_9700_-NONE-_-NONE-,N0002420C4401,broad_maritime,77165881.02,NATIONAL STEEL AND SHIPBUILDING COMPANY,naics:336611
CONT_AWD_N0002425C4429_9700_-NONE-_-NONE-,N0002425C4429,broad_maritime,76075035.2,"CONTINENTAL MARITIME OF SAN DIEGO, LLC",naics:336611
CONT_AWD_N0002425C4406_9700_-NONE-_-NONE-,N0002425C4406,broad_maritime,74959212.85,BAE SYSTEMS MARITIME SOLUTIONS SAN DIEGO INC.,naics:336611
CONT_AWD_N3220520C6500_9700_-NONE-_-NONE-,N3220520C6500,broad_maritime,74409036.08,VIGOR MARINE LLC,naics:336611
CONT_AWD_N3225324F0028_9700_N0002420D4448_9700,N3225324F0028,broad_maritime,74400878.2,"PACIFIC SHIPYARDS INTERNATIONAL, LLC",naics:336611
CONT_AWD_0229_9700_N0002411D4229_9700,0229,broad_maritime,73498875.35,VSE CORPORATION,naics:336611
CONT_AWD_N3220526C1223_9700_-NONE-_-NONE-,N3220526C1223,broad_maritime,73424356.37,VIGOR MARINE LLC,naics:336611
CONT_AWD_N0002422C2319_9700_-NONE-_-NONE-,N0002422C2319,broad_maritime,73353796.77,HUNTINGTON INGALLS INCORPORATED,naics:336611; psc:1905
CONT_AWD_0006_9700_N0002411D4229_9700,0006,broad_maritime,73017269.0,VSE CORPORATION,naics:336611
CONT_AWD_N5523621F8244_9700_N0002418D4326_9700,N5523621F8244,broad_maritime,72984050.05,VIGOR MARINE LLC,naics:336611
CONT_AWD_N5005421FC017_9700_N0002416D4407_9700,N5005421FC017,broad_maritime,72228086.0,"MARINE HYDRAULICS INTERNATIONAL, LLC",naics:336611
CONT_AWD_N0002421C2427_9700_-NONE-_-NONE-,N0002421C2427,broad_maritime,72148829.6,"WALASHEK INDUSTRIAL & MARINE, INC.",naics:336611; psc:1905
CONT_AWD_N0002418C6262_9700_-NONE-_-NONE-,N0002418C6262,broad_maritime,71957711.0,"GENERAL DYNAMICS MISSION SYSTEMS, INC.",psc:1905
CONT_AWD_N0002418C4312_9700_-NONE-_-NONE-,N0002418C4312,broad_maritime,71820498.1,"QED SYSTEMS, INC.",naics:336611; psc:1905
CONT_AWD_N5523622C0001_9700_-NONE-_-NONE-,N5523622C0001,broad_maritime,71285977.3,NATIONAL STEEL AND SHIPBUILDING COMPANY,naics:336611
CONT_AWD_4T14_9700_N0002410G4305_9700,4T14,broad_maritime,70576398.0,HUNTINGTON INGALLS INC,naics:336611
CONT_AWD_N0002417C4414_9700_-NONE-_-NONE-,N0002417C4414,broad_maritime,68424573.0,BAE SYSTEMS MARITIME SOLUTIONS SAN DIEGO INC.,naics:336611
CONT_AWD_N0002407C2236_9700_-NONE-_-NONE-,N0002407C2236,small_craft,68288516.36,"C & G BOAT WORKS, INC.",naics:336612; psc:1925
CONT_AWD_N0002417F4138_9700_N0002416D4411_9700,N0002417F4138,broad_maritime,68228479.0,BAE SYSTEMS MARITIME SOLUTIONS NORFOLK INC.,naics:336611
CONT_AWD_N4523A18F0300_9700_N4523A17D0005_9700,N4523A18F0300,broad_maritime,68034655.0,"IMIA, LLC",naics:336611
CONT_AWD_N5005418FC032_9700_N0002416D4406_9700,N5005418FC032,broad_maritime,67786128.0,BAE SYSTEMS MARITIME SOLUTIONS NORFOLK INC.,naics:336611
CONT_AWD_N0002416C4400_9700_-NONE-_-NONE-,N0002416C4400,broad_maritime,66915596.16,BAE SYSTEMS MARITIME SOLUTIONS SAN DIEGO INC.,naics:336611
CONT_AWD_H9240520F0022_9700_H9222211D0080_9700,H9240520F0022,small_craft,66875826.02,VIGOR WORKS LLC,naics:336612; psc:1940
