generated_internal_id,award_id,recipient_name,award_amount,contract_award_type,award_type_group,awarding_agency,awarding_sub_agency,funding_agency,funding_sub_agency,naics,psc,start_date,end_date,in_scope,matched_axes,matched_queries,description
CONT_AWD_N0010416PEA49_9700_-NONE-_-NONE-,N0010416PEA49,PEERLESS MFG CO,17340.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2040', 'description': 'MARINE HARDWARE AND HULL ITEMS'}",2016-03-23,2016-09-29,yes,naics:336612,naics:336612,"LOUVER, MS"
CONT_AWD_N0010420PDD04_9700_-NONE-_-NONE-,N0010420PDD04,JERED LLC,17317.85,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2010', 'description': 'SHIP AND BOAT PROPULSION COMPONENTS'}",2020-07-06,2020-11-16,yes,naics:336612,naics:336612,ABOVE DECK CONT STA
CONT_AWD_N0010421PCE88_9700_-NONE-_-NONE-,N0010421PCE88,CURTISS-WRIGHT ELECTRO-MECHANICAL CORP,17316.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '6105', 'description': 'MOTORS, ELECTRICAL'}",2021-08-26,2022-01-18,yes,naics:336612,naics:336612,MOTOR
CONT_AWD_N0040622P0373_9700_-NONE-_-NONE-,N0040622P0373,RAILWAY SPECIALTIES CORP,17140.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2040', 'description': 'MARINE HARDWARE AND HULL ITEMS'}",2022-04-13,2023-01-30,yes,naics:336612,naics:336612,"QAWT HATCH-1 EACH.  SPRING BALANCED HATCH, REFERENCE NAVSEA DWG#803-5184174 REV-A.  NEED TO MODIFY CLEAR OPENING.  MATERIAL STEEL.  DRAIN PIPE HINGE SIDE (2EA WITH STRAINER)GASKET:  A-A-59588.  CLASS-3B GRADE-30"
CONT_AWD_N0010423PEF53_9700_-NONE-_-NONE-,N0010423PEF53,"DBR INDUSTRIES, INC.",17131.77,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '5330', 'description': 'PACKING AND GASKET MATERIALS'}",2023-07-18,2024-01-16,yes,naics:336612,naics:336612,GASKET
CONT_AWD_0044_9700_N6278910G0001_9700,0044,ELECTRIC BOAT CORPORATION,17128.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2011-11-09,2011-12-12,yes,psc:1905,psc:1905,N-SSN 720-DEHUMID&LPAC-UCA
CONT_AWD_N0002420F2211_9700_N0002415D2211_9700,N0002420F2211,GRAVOIS ALUMINUM BOATS LLC,17125.24,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2020-02-19,2021-02-05,yes,naics:336612; psc:1940,naics:336612; psc:1940,STORAGE AND RECOMMISSION OF 7M RIBS
CONT_AWD_N0040618P1799_9700_-NONE-_-NONE-,N0040618P1799,RAILWAY SPECIALTIES CORP,17100.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2040', 'description': 'MARINE HARDWARE AND HULL ITEMS'}",2018-09-27,2019-01-23,yes,naics:336612,naics:336612,"DOOR, WATERTIGHT"
CONT_AWD_0008_9700_N6278913G0001_9700,0008,ELECTRIC BOAT CORPORATION,17071.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2013-01-30,2013-04-01,yes,psc:1905,psc:1905,"N6278913G0001, , AA, 6200046457"
CONT_AWD_N0010424PEE35_9700_-NONE-_-NONE-,N0010424PEE35,DUTCH VALLEY SUPPLY CO.,17024.4,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '5930', 'description': 'SWITCHES'}",2024-08-27,2025-11-21,yes,naics:336612,naics:336612,"SWITCH,PUSH"
CONT_AWD_N0010426PSA61_9700_-NONE-_-NONE-,N0010426PSA61,RAILWAY SPECIALTIES CORP,17000.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2040', 'description': 'MARINE HARDWARE AND HULL ITEMS'}",2025-11-26,2026-02-18,yes,naics:336612,naics:336612,"DOOR,I/D,AIR TIGHT"
CONT_AWD_0078_9700_N3220513D2001_9700,0078,"AUSTAL USA, LLC",16957.95,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '811219', 'description': 'OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE'}","{'code': '1990', 'description': 'MISCELLANEOUS VESSELS'}",2017-01-21,2017-05-05,yes,psc:1990,psc:1990,USNS TRENTON HYD CYLINDER
CONT_AWD_N0040622P0178_9700_-NONE-_-NONE-,N0040622P0178,JUNIPER ELBOW CO. INC.,16950.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2040', 'description': 'MARINE HARDWARE AND HULL ITEMS'}",2022-02-03,2023-04-14,yes,naics:336612,naics:336612,"RAISED WT HATCH-RAISED WATERTIGHT INDIVIDUALLY DOGGED HATCH WITH WATERTIGHT QUICK ACTING SCUTTLE, ASSY-102 OF REF A, HATCH CLEAR OPENING SIZE: 30"" X 48."
CONT_AWD_N0040615P1970_9700_-NONE-_-NONE-,N0040615P1970,RAILWAY SPECIALTIES CORP,16900.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2040', 'description': 'MARINE HARDWARE AND HULL ITEMS'}",2015-04-06,2015-08-28,yes,naics:336612,naics:336612,"HATCH, WATERTIGHT"
CONT_AWD_N6660415P0863_9700_-NONE-_-NONE-,N6660415P0863,ROBONATION INC.,16900.0,PO,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '813211', 'description': 'GRANTMAKING FOUNDATIONS'}","{'code': '1990', 'description': 'MISCELLANEOUS VESSELS'}",2015-04-10,2015-04-14,yes,psc:1990,psc:1990,SEAPERCH ROV KIT-INCLUDES SHIPPING COST
CONT_AWD_M2710025P0001_9700_-NONE-_-NONE-,M2710025P0001,MISCELLANEOUS FOREIGN AWARDEES,16839.64,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2590', 'description': 'MISCELLANEOUS VEHICULAR COMPONENTS'}",2024-09-30,2024-10-30,yes,naics:336612,naics:336612,WATER SEPARATOR FILTER
CONT_AWD_N0010424PUC26_9700_-NONE-_-NONE-,N0010424PUC26,"MCNALLY INDUSTRIES, LLC",16834.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '4820', 'description': 'VALVES, NONPOWERED'}",2024-04-08,2024-09-05,yes,naics:336612,naics:336612,VALVE ASSEMBLY
CONT_AWD_N0010425PXB92_9700_-NONE-_-NONE-,N0010425PXB92,"L3HARRIS TECHNOLOGIES, INC.",16733.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '5998', 'description': 'ELECTRICAL AND ELECTRONIC ASSEMBLIES, BOARDS, CARDS, AND ASSOCIATED HARDWARE'}",2025-05-13,2026-03-31,yes,naics:336612,naics:336612,"PWB ASSY,CONTROL"
CONT_AWD_N0010416PFD04_9700_-NONE-_-NONE-,N0010416PFD04,GUILL TOOL & ENGINEERING CO INC,16716.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2040', 'description': 'MARINE HARDWARE AND HULL ITEMS'}",2016-03-16,2016-12-12,yes,naics:336612,naics:336612,THRU CONNECTOR
CONT_AWD_N0010419FK404_9700_N0010416DX004_9700,N0010419FK404,WING INFLATABLES INC,16702.2,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2019-04-16,2019-05-16,yes,naics:336612,naics:336612,"PARTS KIT,FLOOR"
CONT_AWD_N0010426PSA67_9700_-NONE-_-NONE-,N0010426PSA67,RAILWAY SPECIALTIES CORP,16700.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2040', 'description': 'MARINE HARDWARE AND HULL ITEMS'}",2026-01-16,2026-04-24,yes,naics:336612,naics:336612,"HATCH,24""X30"",FLUSH"
CONT_AWD_LH64_9700_N6238715D2104_9700,LH64,"MCALLISTER TOWING AND TRANSPORTATION COMPANY, INC.",16692.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '488330', 'description': 'NAVIGATIONAL SERVICES TO SHIPPING'}","{'code': '1990', 'description': 'MISCELLANEOUS VESSELS'}",2017-05-30,2017-05-30,yes,psc:1990,psc:1990,"LH64. TUG SERVICES TO UNDOCK USS KEARSARGE FROM PIER 88 MANHATTAN, NY DURING FLEET WEEK NY 2017."
CONT_AWD_LH63_9700_N6238715D2104_9700,LH63,"MCALLISTER TOWING AND TRANSPORTATION COMPANY, INC.",16692.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '488330', 'description': 'NAVIGATIONAL SERVICES TO SHIPPING'}","{'code': '1990', 'description': 'MISCELLANEOUS VESSELS'}",2017-05-24,2017-05-24,yes,psc:1990,psc:1990,"LH63. TUG SERVICES TO DOCK USS KEARSARGE AT PIER 88 MANHATTAN, NJ FOR FLEET WEEK NY 2017."
CONT_AWD_M6890915M7626_9700_-NONE-_-NONE-,M6890915M7626,SOUTH BAY MOTORSPORTS,16686.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2015-06-04,2015-07-04,yes,naics:336612; psc:1940,naics:336612; psc:1940,IGF::OT::IGF
CONT_AWD_LH49_9700_N6238715D2104_9700,LH49,"MCALLISTER TOWING AND TRANSPORTATION COMPANY, INC.",16642.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '488330', 'description': 'NAVIGATIONAL SERVICES TO SHIPPING'}","{'code': '1990', 'description': 'MISCELLANEOUS VESSELS'}",2016-07-10,2016-07-11,yes,psc:1990,psc:1990,"LH-49. TUG SERVICES TO SUPPORT DOCKING VESSEL AT NAVAL WEAPONS STATION EARLE, NJ."
CONT_AWD_N6278920P0004_9700_-NONE-_-NONE-,N6278920P0004,ELECTRIC BOAT CORPORATION,16588.04,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '334519', 'description': 'OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2019-11-15,2019-11-20,yes,psc:1905,psc:1905,2 TRANSDUCERS
CONT_AWD_N4940015PG002_9700_-NONE-_-NONE-,N4940015PG002,AJM KOOHEJI GROUP BSC CLOSED,16586.45,PO,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2015-02-05,2015-04-30,yes,naics:336612,naics:336612,IGF::OT::IGF REBUILD YAMAHA OUTBOARD ENGINES
CONT_AWD_N3220520P0252_9700_-NONE-_-NONE-,N3220520P0252,"WILLARD MARINE, INC.",16473.68,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2020-03-03,2020-05-15,yes,naics:336612,naics:336612,N104A1/PM1 - R. VANCE - USNS TIPPECANOE (T-AO 199) INFLATABLE TUBE
CONT_AWD_N6278922P0007_9700_-NONE-_-NONE-,N6278922P0007,EMS DEVELOPMENT CORPORATION,16413.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '335311', 'description': 'POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMER MANUFACTURING'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2022-02-14,2022-03-15,yes,psc:1905,psc:1905,DELAWARE CAPSTAN TECHNICAL SUPPORT
CONT_AWD_N0010420PXB88_9700_-NONE-_-NONE-,N0010420PXB88,WING INFLATABLES INC,16412.37,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '333996', 'description': 'FLUID POWER PUMP AND MOTOR MANUFACTURING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2020-07-21,2020-09-21,yes,psc:1940,psc:1940,"COLLAR, FOAM FILLED"
CONT_AWD_N6133118P0042_9700_-NONE-_-NONE-,N6133118P0042,"DMR CONSULTING, INC.",16362.5,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '333999', 'description': 'ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2017-12-22,2018-02-16,yes,psc:1940,psc:1940,MOTOR SHROUD  / 6893403-1
CONT_AWD_N0040618P0385_9700_-NONE-_-NONE-,N0040618P0385,"J.D.A. MARITIME, INC.",16280.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2040', 'description': 'MARINE HARDWARE AND HULL ITEMS'}",2017-12-22,2018-03-22,yes,naics:336612,naics:336612,"HATCH, QUICK ACTING,"
CONT_AWD_N0010416PEA53_9700_-NONE-_-NONE-,N0010416PEA53,PEERLESS MFG CO,16180.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2040', 'description': 'MARINE HARDWARE AND HULL ITEMS'}",2016-03-23,2016-09-29,yes,naics:336612,naics:336612,"LOUVER, MS"
CONT_AWD_L835_9700_N0002410G4315_9700,L835,ELECTRIC BOAT CORPORATION,16153.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2011-09-26,2011-12-23,yes,psc:1905,psc:1905,L8-35 FFP ORDER IPHO INTENSIFIER FLASK PROCURE
CONT_AWD_N0010425PQC43_9700_-NONE-_-NONE-,N0010425PQC43,"COMTECH SATELLITE NETWORK TECHNOLOGIES, INC",16145.35,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '7G20', 'description': 'IT AND TELECOM - NETWORK: ANALOG VOICE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE)'}",2025-08-27,2025-10-22,yes,naics:336612,naics:336612,"INTERFACE UNIT, COM"
CONT_AWD_N0018924P0285_9700_-NONE-_-NONE-,N0018924P0285,WINSLOW MARINE PRODUCTS CORPORATION,16100.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2024-05-31,2024-07-30,yes,naics:336612,naics:336612,RAFTS INSPECTION AND RE-CERTIFICATION
CONT_AWD_N0017315P0504_9700_-NONE-_-NONE-,N0017315P0504,WE THREE CO INC,16100.0,PO,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '532411', 'description': 'COMMERCIAL AIR, RAIL, AND WATER TRANSPORTATION EQUIPMENT RENTAL AND LEASING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2014-12-01,2014-12-05,yes,psc:1940,psc:1940,CREW BOAT SERVICE
CONT_AWD_N0010423PDA28_9700_-NONE-_-NONE-,N0010423PDA28,ROLLS-ROYCE MARINE NORTH AMERICA INC.,16056.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2010', 'description': 'SHIP AND BOAT PROPULSION COMPONENTS'}",2022-10-12,2025-03-10,yes,naics:336612,naics:336612,VALVE ROD ASSEMBLY
CONT_AWD_N6931626F2000_9700_N0002425G2404_9700,N6931626F2000,TEXTRON SYSTEMS CORP,16029.76,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2026-03-05,2026-03-31,yes,psc:1905,psc:1905,LCAC 100 CLASS POST-DELIVERY SUPPLIES
CONT_AWD_N0040616P2818_9700_-NONE-_-NONE-,N0040616P2818,"LAKE SHORE SYSTEMS, INC.",16003.25,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '5440', 'description': 'SCAFFOLDING EQUIPMENT AND CONCRETE FORMS'}",2016-08-08,2016-10-07,yes,naics:336612,naics:336612,WELDMENT
CONT_AWD_N4940016PG001_9700_-NONE-_-NONE-,N4940016PG001,UCO ENGINEERING W.L.L.,16000.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2015-10-05,2016-10-04,yes,naics:336612,naics:336612,IGF::OT::IGF RADAR MAINTENANCE CONTRACT
CONT_AWD_N0040615P3984_9700_-NONE-_-NONE-,N0040615P3984,"VES CO, INC",16000.0,PO,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2015-09-14,2015-10-09,yes,naics:336612; psc:1940,naics:336612; psc:1940,BOAT INFLATABLE
CONT_AWD_N6883622P0264_9700_-NONE-_-NONE-,N6883622P0264,"STIDD SYSTEMS, INC.",15981.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2022-09-06,2022-10-27,yes,naics:336612,naics:336612,BRIDGE CHAIRS
CONT_AWD_N0010425PBZ94_9700_-NONE-_-NONE-,N0010425PBZ94,ARGO TURBOSERVE CORPORATION,15806.5,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2825', 'description': 'STEAM TURBINES AND COMPONENTS'}",2025-08-12,2026-11-20,yes,naics:336612,naics:336612,LEVER PLATE SPECIAL
CONT_AWD_N0040619P0290_9700_-NONE-_-NONE-,N0040619P0290,PIER SIDE SUPPLY INC,15800.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2040', 'description': 'MARINE HARDWARE AND HULL ITEMS'}",2019-04-15,2019-10-21,yes,naics:336612,naics:336612,"DOOR, WATERTIGHT"
CONT_AWD_N0040616P0416_9700_-NONE-_-NONE-,N0040616P0416,PACIFIC MARITIME INDUSTRIES CORP.,15800.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2040', 'description': 'MARINE HARDWARE AND HULL ITEMS'}",2015-11-24,2016-03-18,yes,naics:336612,naics:336612,"ASSEMBLY, JOINER DOOR"
CONT_AWD_N0040622P0253_9700_-NONE-_-NONE-,N0040622P0253,"J.D.A. MARITIME, INC.",15725.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2040', 'description': 'MARINE HARDWARE AND HULL ITEMS'}",2022-03-03,2022-09-08,yes,naics:336612,naics:336612,"HATCH ASSY-DOGGED HATCH WITH WATERTIGHT QUICK ACTING SCUTTLE, I/N.15 OF REF-A, CLEAR OPENING SIZE OF HATC: 30"" X 24"", CLEAR OPENING SIZE OF SCUTTLE: 18""DIA, DOGS: 6, COAMING HIGHT: 17""H, MATERIAL: CRES COMBINATION HATCH WITH SCUTTLE SHALL HTYPE-316"
