fy,uei,vendor,foreign,amount_M,records
2022,XNNDHGMZ4C19,THYSSENKRUPP AG,,0.0744,1
2022,KZPUCSJNUSP3,SPIRIT AMERICA CORP,,0.0736,1
2022,DUAYW5R6MXY5,S & K ELECTRONICS INC,,0.0735,1
2022,MQDVMWB54XH4,"BOLLINGER SHIPYARDS, INC",,0.0734,2
2022,KCDDKU78L9P7,CHASE CORPORATION,,0.0728,1
2022,MKRBJA6JXXS7,EMERSON ELECTRIC CO.,,0.0709,1
2022,S6KEGRLJSRZ4,"MIDCON CABLES CO, INC.",,0.0705,1
2022,ESPJNLK2FEK7,ALLIED MOTION TECHNOLOGIES INC.,,0.0698,1
2022,EVJJETY9ZF95,BETA SHIM CO.,,0.0690,3
2022,G58FFJ6F2CA7,GK MECHANICAL SYSTEMS LLC,,0.0685,1
2022,WRJAE99XMT14,WESCO AIRCRAFT HARDWARE CORP.,,0.0677,1
2022,QF82VVEDYFC3,"PUROLATOR FACET, INC.",,0.0672,1
2022,LMF4ZD993JU5,"MARINE OIL SERVICE, INC.",,0.0669,1
2022,GN82WS7LRJ77,SPACE MACHINE & ENGINEERING CORP.,,0.0664,1
2022,LBP6VZX2ZBV4,"JC MACHINE, INC.",,0.0661,1
2022,NY98VECEW8H6,TECHNOLOGY SERVICE CORPORATION,,0.0656,5
2022,HNBVLFD51NM9,"MTK ELECTRONICS, INC.",,0.0653,1
2022,DQYSCPNPTTY4,ANDREW TOOL & MACHINING COMPANY,,0.0652,1
2022,KA9ETLWPKTN4,TRICOMM SERVICES CORPORATION,,0.0628,1
2022,K8T6RF8WAKC3,"WING INFLATABLES, INC.",,0.0621,1
2022,LQJ8L3UFTVX3,"FREQUENCY ELECTRONICS, INC.",,0.0620,1
2022,R5RBSCTJTWZ6,"PICKERING INTERFACES, INC.",,0.0609,1
2022,MK65JJV6UL95,AB SKF,,0.0606,1
2022,E5NZAXG4MNB7,"MURRAY BENJAMIN ELECTRIC COMPANY, LIMITED PARTNERSHIP",,0.0605,1
2022,ZL41ERXMPAR3,"LEIDOS HOLDINGS, INC.",,0.0600,1
2022,N62LME8FBJL6,QED SYSTEMS INC,,0.0590,2
2022,W6SWKAS2DBE5,"SHILOH INDUSTRIES, INC.",,0.0581,2
2022,QHM2PDDGFVN5,"ES BETA, INC",,0.0574,1
2022,HB1JG442A567,"INTERWORLD HIGHWAY, LLC",,0.0572,1
2022,MMLKPW9JLX64,SCIENCE APPLICATIONS INTERNATIONAL CORP,,0.0565,3
2022,ML28DU1R7P77,"CADRE HOLDINGS, INC.",,0.0558,1
2022,D49RVJRMCSJ8,"HABERMAN MACHINE, INC.",,0.0557,1
2022,QGCSLD1BM2M3,BLAIR SALES INC.,,0.0550,1
2022,JDDMPNDNQ3L5,USBID INCORPORATED,,0.0534,1
2022,LKXHMX1K3AC5,NATIONAL INSTRUMENTS CORPORATION,,0.0529,1
2022,L1K5Y97JCLF9,CENTRAL RADIO COMPANY INC,,0.0519,1
2022,RBANKF6MUJS9,"VEGAS FASTENER MANUFACTURING, LLC",,0.0517,1
2022,WJWTB4K7RQW5,"ASPEC, INC.",,0.0514,1
2022,PQMMUN86GNM5,ACCURATE PRESCISION FASTENER CORP.,,0.0510,1
2022,FMQKP7DAMG35,"PEKO PRECISION PRODUCTS, INC.",,0.0505,1
2022,C7QXDAE2EUN1,"GENERAL MARINE PRODUCTS, INC.",,0.0504,1
2022,KPAKHRJJJBL3,"WATER RECOVERY, LLC",,0.0500,1
2022,QB7EKDNK2E83,TIM BRIERE,,0.0497,1
2022,VN4ABZNLWJ59,ABB LTD,,0.0493,1
2022,MPZJLJD1AJ63,"COMPOSIFLEX, INC.",,0.0493,1
2022,X2M1NTCF5763,PACE MACHINE & TOOL INC,,0.0486,1
2022,RYRLL49HWN65,BAKER SHEET METAL CORPORATION,,0.0481,1
2022,WF9TN8AWH8K5,HEICO CORPORATION,,0.0465,1
2022,YGFEZY19YQR9,NORTHROP GRUMMAN SYSTEMS CORP,,0.0462,1
2022,WYLEKJNDSLK6,TUBE PROCESSING CORP,,0.0461,1
2022,S53PAL2HBPR3,"GEOMETRIC MARINE SERVICES, INC.",,0.0460,1
2022,HJUAXSF12JR6,"CUSTOM HYDRAULIC & MACHINE, INC.",,0.0454,1
2022,C7XULC6EFUF8,CONFEDERATED SALISH AND KOOTENAI TRIBES,,0.0450,1
2022,FVC6G8L6UZ95,H & C TOOL SUPPLY CORP.,,0.0444,1
2022,CYW5LK18T4D1,"COATING HOUSE INC., THE",,0.0441,1
2022,M647MA6E64V1,"DEWEY ELECTRONICS CORPORATION, THE",,0.0435,1
2022,KATEB8XNR5P7,FUSION FABRICATING AND MANUFACTURING LLC,,0.0434,1
2022,PK5TL6ZMSAQ9,SPI LLC,,0.0427,1
2022,PM2FDF7CCNC2,"MARISCO, LTD.",,0.0425,1
2022,JVTFPVLLP8A1,"ELMO MOTION CONTROL, INC.",,0.0421,1
2022,KMEEBKSC8Z83,HIGH AVAILABILITY SOLUTIONS LLC,,0.0420,1
2022,DQLZFV6PFCB9,"TATE ANDALE, LLC",,0.0412,1
2022,YET2PMM1L7J4,AUTOMATED PRECISION INC.,,0.0398,1
2022,VP7EM3WJPGF3,WACO PRODUCTS INC,,0.0397,3
2022,SSD8KRDXKG46,"THE HILLER COMPANIES, LLC",,0.0394,1
2022,PX7XVJDX7TZ7,VICOR CORP,,0.0387,1
2022,FC3YWXFNT7U6,SERCO INC.,,0.0386,1
2022,JMMGQ2ME8XG3,ELBIT SYSTEMS LTD,,0.0378,1
2022,HQEUSUQSKVK7,"ADMARTEC, INC.",,0.0375,1
2022,H6DDCK12JBM7,"SIRIUS COMPUTER SOLUTIONS, INC.",,0.0370,1
2022,Q4UCFRMEJER3,CALEDONIA PIPEWORK LLC,,0.0363,1
2022,C2Q8RQFNXJJ3,"ATF, INC",,0.0360,1
2022,DMXKGDQFGMM9,"A.Z.E. SUPPLY COMPANY, INC.",,0.0359,1
2022,C6CLJKP7D441,"POHLAD COMPANIES, LLC",,0.0355,1
2022,QMSEC7DE98U6,FCN INC,,0.0353,1
2022,KBE7KDEZNML9,"SDM AND ASSOCIATES, INC.",,0.0351,1
2022,VN78DKXXYG27,FIKE CORPORATION,,0.0350,1
2022,QEP4TKLKQDV3,"U.S. PIONEER, L.L.C.",,0.0349,1
2022,R51XFNJFGCP8,"PLATINUM EQUITY, LLC",,0.0347,1
2022,VJFKVNQBYVL5,"GREENE RUBBER COMPANY, INC.",,0.0344,1
2022,HFALSP1F9ZD3,UNITED PRECISION CORP.,,0.0342,1
2022,NK1RB5VKXES9,"DETROIT SWITCH, INC.",,0.0337,1
2022,V8M7VR28LYL1,BASIC RUBBER AND PLASTICS CO.,,0.0337,1
2022,LCR8UG9PU2U5,"DLT SOLUTIONS, LLC",,0.0336,1
2022,EMGDREJHJ9B1,SYNNEX CORPORATION,,0.0336,1
2022,DNVQJ81GNA51,"MIL-SPEC MAGNETICS, INC",,0.0334,1
2022,DLRDDPVKLLA1,"HEGEDUS ALUMINUM INDUSTRIES, INC.",,0.0331,1
2022,XDJCS2DAFF15,TCI MECHANICAL INC,,0.0326,1
2022,FQQNJ4L8W7T4,"A-1 ALLOYS, INC.",,0.0325,1
2022,D44RA79E3K57,PRECISION PRODUCTS INC,,0.0325,1
2022,GU9WXNREUPZ1,FORENTA L.P.,,0.0322,1
2022,EAH2UTWCT3G6,"C.P.I. INTERNATIONAL, INC.",,0.0321,1
2022,GKN9NW23L2L9,"HYSPAN PRECISION PRODUCTS, INC.",,0.0321,1
2022,JDUYBLVZL8Q3,"CONTROL CABLE, INC.",,0.0321,1
2022,RF2BMJ23CUK5,"E & A PRODUCTS, INC.",,0.0320,1
2022,DZTKCR7BXVJ5,"LABORDE PRODUCTS, INC.",,0.0319,1
2022,K8KAE356N7N5,"BAT CONSERVATION AND MANAGEMENT, INC.",,0.0312,1
2022,FGRKX2N2WAE4,MILITARY AND COMMERCIAL FASTENERS CORP.,,0.0312,1
2022,LU7KP9UJJ5L7,"WESCO INTERNATIONAL, INC.",,0.0311,1
2022,GVWENMHJ4Y87,"ACTALENT SERVICES, LLC",,0.0310,1
2022,ZZTZBGTMGLG7,"B. G. PECK COMPANY, INC.",,0.0309,1
2022,G15JF2TNVBL6,SIGNET MARITIME CORPORATION,,0.0309,1
2022,GW7AKRL56QX7,"WIREMASTERS, INC.",,0.0305,1
2022,FG19HT8C3MM4,"AMERICAN TRADE GROUP, INC., THE",,0.0300,1
2022,EZVMH8VEGL34,"BAUER COMPRESSORS, INC.",,0.0285,1
2022,JCBMC726D155,BOGUE SYSTEMS INC,,0.0284,1
2022,MYJHF1S2HGV5,"EPSILON SYSTEMS SOLUTIONS, INC.",,0.0280,1
2022,XFWNM6S1JML3,"AEROSPACE ELITE ELECTRONICS, INC.",,0.0270,1
2022,QXH3CKUV5KP8,"ASC ENGINEERED SOLUTIONS, LLC",,0.0260,1
2022,HJSXML6UV9U5,"MACHADO-PATANO, PLLC",,0.0247,1
2022,CPSRQJC6C379,"SECURE COMPONENTS, LLC",,0.0241,3
2022,V5LASN1TFDA1,NOISEWAVE CORPORATION,,0.0195,1
2022,F89GU9TUZJU6,TESAR ROBBINS INC,,0.0176,1
2022,J319DALQR234,"GDCA, INC.",,0.0167,3
2022,RK6GKSXPC8W7,ARNOLD MAGNETICS CORPORATION,,0.0090,1
2022,Z6YVC2VB2B45,SASMOS HET TECHNOLOGIES LIMITED,Yes,0.0047,1
2022,SRYMAMZMUVC8,ITRON CORPORATION (DEL),,-0.0001,1
2022,E8JUS56XTDY3,"VISHAY INTERTECHNOLOGY, INC.",,-0.0035,2
2022,HRWVLG2TBLM3,"BVH, INC.",,-0.0044,3
2022,XJV2ZBQHSX87,"MITSUBISHI HEAVY INDUSTRIES, LTD.",Yes,-0.0198,2
2022,FK4DADNKNCR5,"ATLAS MACHINE COMPANY, INC.",,-0.0234,2
2022,K88JMQ5QWFT1,PTC PRECISION LLC,,-0.0267,1
2022,YNYEUML5QHF5,MAGNATROL VALVE CORPORATION,,-0.0715,1
2023,VF58HFRNGEL8,GENERAL DYNAMICS CORP,,215.3490,13
2023,JRZ1WHXAKBM3,GENERAL ELECTRIC COMPANY,,97.1319,11
2023,KUC6XT7KEXN3,COBHAM ADVANCED ELECTRONIC SOLUTIONS INC.,,79.4399,3
2023,SLD5KEGGLLZ3,"JOHNSON CONTROLS NAVY SYSTEMS, LLC",,57.8506,17
2023,NKVZLJL93QT6,NORTHROP GRUMMAN CORPORATION,,54.3362,10
2023,WJZCK5XK7UC7,GOLDEN STAR TECHNOLOGY INC,,40.8503,11
2023,CY16XXPHX213,ARCTIC SLOPE REGIONAL CORP,,23.7873,56
2023,ZC5JNMHPHWA9,TECHNOLOGY DYNAMICS INC,,23.3243,7
2023,GV6WMAJUK1R9,SIOUX MANUFACTURING CORPORATION,,19.5245,4
2023,RB1NHMLR5BX9,"DUCOMMUN LABARGE TECHNOLOGIES, INC.",,16.3957,11
2023,ZA7HPV7XXUE3,"MERRILL TECHNOLOGIES GROUP, INC.",,14.9683,4
2023,YYVHWZMPP3F8,DRS NAVAL POWER SYSTEMS INC,,11.9050,24
2023,H4ZMPGLLZ8D9,ARTCRAFT FABRICATORS INC,,11.5749,2
2023,ZNF9TR5FKT76,"CARMIN INDUSTRIES, INC.",,11.0995,8
2023,FKFNNKJ38MG8,KYOCERA AVX COMPONENTS CORPORATION,,8.8424,8
2023,GA9GS8RRMSS9,MAJOR TOOL & MACHINE INC,,8.7511,5
2023,J51ULX3CNCZ4,MERCURY SYSTEMS INC,,8.3625,13
2023,F295NQHTL3F9,"APPLIED COMPOSITES HOLDINGS, LLC",,7.7236,8
2023,F4XLUSKN1KX1,"ADVANCED INDUSTRIES, LLC",,6.8575,12
2023,GU4MZLMEJN94,SEYER INDUSTRIES INC,,6.3832,3
2023,FARLM1J6SB25,PRODUCTION ENGINEERING CORPORATION,,6.3515,11
2023,UXVTFYJT5PN7,"MARWAY POWER SYSTEMS, INC.",,6.2696,2
2023,L2WVLS5L4WS3,FUTURAMIC TOOL & ENGINEERING COMPANY,,6.1869,34
2023,YELYMYLF82L9,"LAKE SHORE SYSTEMS, INC.",,6.1585,18
2023,GC7MKAN5DG35,IN-DEPTH ENGINEERING CORPORATION,,6.1190,44
2023,PU9QMDF6FYC6,"TTM TECHNOLOGIES, INC.",,5.9271,7
2023,J5FTSL9NDLN5,M & S MACHINING INC,,5.4737,29
2023,CNNMP74968J4,MARTIN ENERGY SERVICES LLC,,5.0729,6
2023,YVBHN7GKLQ44,GLENAIR INC,,5.0264,16
2023,TSCZLHCGNQ53,FACET (OKLAHOMA) LLC,,4.9835,7
2023,HHBLV49BQUY5,"ADVANCED SCIENCES AND TECHNOLOGIES, LLC",,4.9020,42
2023,KN4DLHTLNCS8,AIRCRAFT APPLIANCES AND EQUIPMENT LIMITED,Yes,4.6861,16
2023,RHZWB8JCWU95,"AM AND S MFG, INC.",,4.5946,1
2023,WWPFUB19BLD1,ENDOSEC LLC,,4.4123,1
2023,S6KEGRLJSRZ4,"MIDCON CABLES CO, INC.",,4.3611,2
2023,YA36Z8R2H4T4,ARROW ELECTRONICS INC,,4.2175,9
2023,D942LBXESNH6,VIDEO DISPLAY CORPORATION,,4.0371,3
2023,DQ35GXAUTW61,INDUSTRIAL CORROSION CONTROL INC,,3.9972,10
2023,UVFUAL43AP15,SCIOTEQ LLC,,3.6954,3
2023,NYPLGL4BKTS7,ESI ACQUISITION CORP,,3.5966,17
2023,U45EH8WMNF55,PORTLAND VALVE LLC,,3.4546,21
2023,JRUCKDSNXKD5,THE ENTWISTLE COMPANY LLC,,3.3717,8
2023,QNF5KM7YJSN7,"SOUTHCOAST WELDING & MANUFACTURING, LLC.",,3.1373,9
2023,MXTJBDD1L4T4,"TAYLOR DEVICES, INC.",,3.0872,5
2023,V1MQFNQB56Z5,RIX INDUSTRIES,,3.0831,4
2023,UADFAUDS5Q14,STAR LAB CORP.,,3.0824,3
2023,P2LKC7KAFFR2,"FAIRMOUNT AUTOMATION, INC.",,3.0446,3
2023,JCBMC726D155,BOGUE SYSTEMS INC,,3.0169,8
2023,W138B61KN3Q7,PARKER-HANNIFIN CORPORATION,,2.9548,21
2023,LJCSMLKU1MR5,"GENERAL MICRO SYSTEMS, INC.",,2.9190,2
2023,CELUQLJ64TZ9,"MARCH ELECTRONICS, INC.",,2.8928,27
2023,FGNQE3RF1FK5,"MORPAC INDUSTRIES, INC",,2.8472,4
2023,TCCLSQU7ZMW5,ITT ENIDINE INC.,,2.7649,4
2023,CJQKS54NSXU7,OROLIA GOVERNMENT SYSTEMS INC,,2.7305,2
2023,UAU7A9AJADY9,"SIEMENS INDUSTRY, INC.",,2.6872,1
2023,E57FS3E4CQ19,ENGINEERED COIL CO,,2.4687,7
2023,N6BAAYHLH8G7,TTM PRINTED CIRCUIT GROUP LLC,,2.4618,3
2023,K1K5EKJ2KK29,RHINESTAHL CORPORATION,,2.4312,8
2023,LRNPUBGWKNA1,PORT ELECTRONICS CORP,,2.4262,11
2023,Z6Q7SVHPK8P5,"BORG DESIGN, INC.",,2.3412,5
2023,PM2FDF7CCNC2,"MARISCO, LTD.",,2.2788,2
2023,NECUC7NJ1UZ5,"AJ'S POWER SOURCE, INC.",,2.2405,3
2023,V1MVHTMMJNV5,TACTICAL ENGINEERING & ANALYSIS INC,,2.2250,6
2023,T2VFE1NGR3G5,"DRS TRAINING & CONTROL SYSTEMS, LLC",,2.1442,6
2023,XSNELKL9HL74,"HUTCHINSON MANUFACTURING HOLDINGS, LLC",,2.1304,4
2023,CR5ZGBN84NF3,"R. E. DARLING CO., INC.",,2.0175,1
2023,Q9CEKRN3B2U8,CRISTEK INTERCONNECTS INC,,1.9983,3
2023,N7MCTKMCTYQ3,"PAYTON AMERICA, INC.",,1.9037,2
2023,F3XKPA82MHQ5,"NAG, LLC",,1.9011,6
2023,D3QEMKB2X4N5,LEXAIR INC,,1.8298,1
2023,M1GHYDJK9SF5,MACOM TECHNOLOGY SOLUTIONS INC.,,1.8122,1
2023,C221PQMU9CN3,QUALITY PACIFIC MANUFACTURING INC.,,1.7845,1
2023,YY4YKPLKUJ55,VELAN VALVE CORP.,,1.7670,11
2023,SKKACASET588,DYNALEC CORPORATION,,1.7581,24
2023,W3JAYMPSP864,"REMTEC, INCORPORATED",,1.7473,4
2023,Q35JL9GFCAK3,"MAROTTA CONTROLS, INC.",,1.7297,18
2023,G7SQBKZNPRN4,"ACCU-FAB AND CONSTRUCTION, INC.",,1.7267,2
2023,N5KEKMFCWUR1,AMETEK INC,,1.7139,12
2023,E86GJS762JJ5,TOTAL SA,,1.6548,6
2023,VYX7EB53JLK5,KEY TRONIC CORP,,1.6421,5
2023,MC77SUMRLXY5,"MILWAUKEE VALVE COMPANY, INC.",,1.5911,18
2023,NUL8Z35S3LJ5,"CENTURY TOOL, INC.",,1.5711,17
2023,F7J2LEA17J39,"APEX SYSTEMS, LLC",,1.5188,7
2023,N9UNRN3F79J1,"LESLIE CONTROLS, INC.",,1.4563,2
2023,MS9XWCRV8XD8,"RICHLIND METAL FABRICATORS, LLC",,1.4300,21
2023,RMLGMBGNPCC8,"KINGSBURY, INC.",,1.4295,2
2023,LGL1LNBH8KM5,"GRISWOLD INDUSTRIES, CO.",,1.3817,12
2023,U6JRN865H4E3,TTI INC,,1.3763,12
2023,HABHWQS9RGY3,"AMSTED GRAPHITE MATERIALS, LLC",,1.3602,1
2023,S3GFGJ1QGAE6,"M.S.M. INDUSTRIES, INC.",,1.3517,7
2023,QATEDMDR46E4,GEMS SENSORS INC.,,1.3321,6
2023,PF8PJNVEPTJ1,CURTISS-WRIGHT CORPORATION,,1.3220,1
2023,D44RA79E3K57,PRECISION PRODUCTS INC,,1.2972,14
2023,JU2ME5ZK8VL3,"MMC METROLOGY LAB, INC.",,1.2755,7
2023,L232ZUA5KLW3,HOWDEN AMERICAN FAN COMPANY,,1.2504,1
2023,EJ8LYVPT4KR9,"WHITMOR COMPANY, INC., THE",,1.2430,1
2023,JSAXGRLNEJ63,COLONNA'S SHIP YARD INCORPORATED,,1.1848,1
2023,W8PTMRME1496,LEONARDO SPA,Yes,1.1538,16
2023,MMDRDDVELDX8,DANTE VALVE COMPANY,,1.1475,15
2023,PG7AZJQMRL27,"ASCO POWER TECHNOLOGIES, L.P.",,1.1429,4
2023,PJRYS7EFXQD9,"B.N.L. INDUSTRIES, INC.",,1.1407,11
2023,MS5YBJZS9Y46,"ON ASSIGNMENT, INC.",,1.1400,4
2023,CK4FF75JLQS8,ELECTRO SWITCH CORP.,,1.1044,8
2023,LGVPVLMRHH51,"W. & O. SUPPLY, INC.",,1.0942,5
2023,DTCND1MN7J15,ASPEQ HEATING GROUP LLC,,1.0637,3
2023,SU2FJ9TDBL98,"HUTCHINSON MANUFACTURING, LLC",,1.0604,7
2023,E1GCYJVH1AP6,"TRELLEBORG SEALING SOLUTIONS US, INC.",,1.0581,1
2023,KNEFNMWXBK39,JO-KELL INC.,,1.0577,6
2023,D5NGX38L5EC9,EVAC NORTH AMERICA INC.,,1.0495,2
2023,RCCFHJBQZ5G6,HANWHA AEROSPACE USA LLC,,1.0476,1
2023,PG3BKD2UKHB9,DEVICE ENGINEERING INC,,1.0476,7
2023,GV95CCPKRQX1,"FEDTECH, INC.",,1.0175,13
2023,UAC2KLJM4XY1,"ARKWIN INDUSTRIES, INC.",,1.0124,3
2023,Z8E2P5LK5Z13,"AERO ELECTRONICS SYSTEMS, INC.",,0.9841,8
2023,QEP4TKLKQDV3,"U.S. PIONEER, L.L.C.",,0.9833,8
2023,HNBVLFD51NM9,MTK ELECTRONICS INC,,0.9827,4
2023,CZZNRBJ1HUM4,"SOUTH BAY SAND BLASTING AND TANK CLEANING, INC.",,0.9533,29
2023,J8WCYWJQKJE9,AVNET INC,,0.9357,14
2023,C2WJWFHRK5S7,QUALITY PERFORMANCE INC,,0.9190,6
2023,PPLZG8J3N9D4,RAYTHEON TECHNOLOGIES CORPORATION,,0.9113,19
2023,JRHJJRY6DWK3,"CORNELL-CARR CO., INC.",,0.8891,5
2023,EYXEF9DML9L7,LIDGERWOOD MANUFACTURING COMPANY (INC),,0.8842,5
2023,QNEXJLA47BM4,"JAMESTOWN METAL MARINE SALES, INC.",,0.8693,3
2023,D9T3VK42BLV7,"MILWAUKEE COMPOSITES, INC.",,0.8497,3
2023,SJULQDJ8NZU7,"L3HARRIS TECHNOLOGIES, INC.",,0.8349,17
2023,H2UKHSXNJ2K5,"PREMIER SCAFFOLD, INC.",,0.7931,27
2023,JCZMSDNMSW57,AMP UNITED LLC,,0.7884,10
2023,E582KXT4RVH6,"SUPERIOR ELECTROMECHANICAL COMPONENT SERVICE, INC.",,0.7853,3
2023,PNE9R5EJMWK8,L-3 COMMUNICATIONS WESTWOOD CORPORATION,,0.7843,7
2023,D7FGJHTABSH8,"LANZEN, INCORPORATED",,0.7816,6
2023,FMMAEB6M4C29,SEA WIRE & CABLE INC,,0.7685,17
2023,FFZLXPAQCMD8,WHITING DOOR MANUFACTURING CORP.,,0.7604,5
2023,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,,0.7547,6
2023,J645RTMFWMW1,"MAXIM EVAPORATORS OF AMERICA, LLC",,0.7536,1
2023,ZVKEBJ4HQHB8,HEILIND MIL-AERO LLC,,0.7401,9
2023,YMKJUADMJN79,TRI-TEC MANUFACTURING LLC,,0.7333,5
2023,YD6LTFVUZNG1,RAYTHEON COMPANY,,0.7287,2
2023,D39YQM6XLKM8,SUPERALLOY MANUFACTURING SOLUTIONS CORPORATION,,0.7266,1
2023,NJBMT6E7P7B4,INTERNATIONAL WELDING & FABRICATION INC.,,0.7144,1
2023,GWM1STZBHWP7,MASTER INTERNATIONAL CORP,,0.6968,5
2023,LYBAK1CL2JK3,KAPCO INC,,0.6880,3
2023,UK8DL82MHJG5,PROPULSION CONTROLS ENGINEERING,,0.6689,7
2023,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",,0.6627,4
2023,JBMKQ8ZH6FN9,"DOVER PUMPS & PROCESS SOLUTIONS SEGMENT, INC.",,0.6498,8
2023,KNCPXFQG4RA4,TUSAS MOTOR SANAYI A.S.,Yes,0.6362,1
2023,CYJ3L6SQANB4,"SPARTON AYDIN, LLC",,0.6356,1
2023,JNKHFNJMDJ67,NWI PRECISION TUBE ULC,Yes,0.6335,1
2023,V3RNMV4H5SP5,"VALLEY PRECISION TOOL & TECHNOLOGY, INC.",,0.6054,3
2023,EP6JXEP15RF3,"GENUINE CABLE GROUP, LLC",,0.5973,3
2023,U2W4ZCG9WJA7,"MYTHICS, INC.",,0.5935,1
2023,DJ7MS9GQWDC8,C.D.M. ELECTRONICS INC.,,0.5900,1
2023,KAMDTHMU3Z83,"ACTRON ENTITIES, INC.",,0.5711,2
2023,GL85ACATYXX5,"GICHNER SYSTEMS GROUP, INC.",,0.5689,1
2023,Z41NS9V1TZH7,D & G MACHINE PRODUCTS INC,,0.5686,5
2023,S7HXJ97WWKT5,"FIBER SYSTEMS INTERNATIONAL, INC.",,0.5653,3
2023,GF6NKBL7D3Y1,POLYMER CORPORATION,,0.5614,5
2023,DT1KM4G6SLK7,"CORTRON, INC.",,0.5547,1
2023,Q5DRWXKQP299,NAVAL ENGINEERING SUPPORT INC.,,0.5468,3
2023,Z89SS59265U9,ESPEY MFG AND ELECTRONICS CORP,,0.5275,5
2023,CAKCE9S4WL78,"AZTEC GLOBAL SOLUTIONS, INC.",,0.5271,7
2023,C1E2GZE3JAE3,"WESTERN INDUSTRIAL MACHINING, INC.",,0.5257,11
2023,NEA6WGAVWQ47,TECOMET INC,,0.5176,4
2023,L2EDH4DX27J5,"WILLIAM E WILLIAMS, VALVE CORP",,0.5146,6
2023,MF1LU8RPCMB8,RANOR INC.,,0.5049,4
2023,WRKMBA4KC887,BOYD CORPORATION (WOBURN) INC,,0.5021,1
2023,HFALSP1F9ZD3,UNITED PRECISION CORP,,0.4864,1
2023,VMRALEFZBCN7,SANMINA-SCI CORPORATION,,0.4823,1
2023,MBJ8ANU347W7,EATON CORPORATION PUBLIC LIMITED COMPANY,,0.4751,1
2023,X99SLLWX4NV1,THE HELLAN STRAINER CO,,0.4630,7
2023,VCVKV4BZB7U5,"MB AEROSPACE STERLING HEIGHTS, INC.",,0.4628,2
2023,KLDTZDR12ZB7,JUNIPER ELBOW CO INC,,0.4603,4
2023,MPCXJJQJAL83,TE CONNECTIVITY CORPORATION,,0.4547,1
2023,PU6TDFGSJQA3,DYNALEC CORPORATION,,0.4459,4
2023,GCDKJTM3RJX6,"RAPID DEPLOYABLE SYSTEMS, INC",,0.4439,2
2023,LDH8HL9GJD89,DYSOL INC,,0.4239,1
2023,JEP5GQGFPUL9,PORTLAND VALVE LLC,,0.4140,4
2023,WB3ZMXUNBMZ9,GKN AEROSPACE CHEM TRONICS INC,,0.4140,1
2023,CGM7BR92JT89,"FLINCHBAUGH COMPANY, INC., THE",,0.4103,3
2023,HVGZFZ19NXQ9,CARIBOU THUNDER LLC,,0.4055,7
2023,SJHXC3VYDPB8,ELECTRON ENERGY CORPORATION,,0.4047,2
2023,D2J1SSHB5EB7,THE HELLAN STRAINER CO,,0.4009,3
2023,FQ9ECUGUSKZ8,"HARMONY ENGINEERING, CORP",,0.3963,1
2023,WNDYZX3ALFB1,COMARK LLC,,0.3950,2
2023,FM8UKJP55RA7,QUESTECH SERVICES CORP,,0.3900,1
2023,J8CAKJ6WMNB3,"ASSURANCE MFG. CO., INC.",,0.3879,2
2023,Y2Y9A5LJ6K28,"MINNESOTA WATERJET, INC.",,0.3829,4
2023,F1KGBDG9RSA7,"CONTROLLED MOTION SOLUTIONS, INC.",,0.3826,2
2023,VE65QFAKCLG7,ROLLS-ROYCE MARINE NORTH AMERICA INC.,,0.3814,4
2023,YA3DC9SN4J23,OMNETICS CONNECTOR CORPORATION,,0.3791,1
2023,C1B6X8AADFB1,COMSACO INC,,0.3705,1
2023,JW6PXX1WALN4,HOWDEN NORTH AMERICA INC,,0.3700,3
2023,PR7QMALR6TN4,COMPUTER CONVERSIONS CORPORATION,,0.3691,2
2023,Q4J5MACCLQR3,MICRO MODE PRODUCTS INC,,0.3624,2
2023,SFBKRA9THBA3,ESCO TECHNOLOGIES INC.,,0.3599,2
2023,TJCDPVN6RNP7,DELL FEDERAL SYSTEMS L.P.,,0.3578,2
2023,KSNCG291YU48,"CRISTEK INTERCONNECTS, LLC",,0.3549,1
2023,GKN9NW23L2L9,"HYSPAN PRECISION PRODUCTS, INC.",,0.3545,4
2023,JC8FRCAJC583,"HUBER + SUHNER, INC.",,0.3462,2
2023,ZTPLJJTAD2F4,HOWDEN AMERICAN FAN COMPANY,,0.3319,1
2023,V6MCMV4KM841,ELECTRO ENTERPRISES INC,,0.3271,7
2023,M8ZHL8ZXGQP5,CHROMALOX INC,,0.3269,2
2023,C6CLJKP7D441,JERED LLC,,0.3247,6
2023,HUK5MJK4MH39,"LESLIE CONTROLS, INC.",,0.3237,5
2023,KQJTYTVTATY8,"NORTH ATLANTIC INDUSTRIES, INC.",,0.3182,1
2023,E5NZAXG4MNB7,MURRAY BENJAMIN ELECTRIC COMPANY LLC,,0.3157,6
2023,TMDVSPNEFR69,IVES EQUIPMENT CORP,,0.3147,2
2023,PW9GWUTL4KV5,"US, INC.",,0.3128,6
2023,U6F2GHCNNH47,HEXCEL CORP,,0.3123,2
2023,GUDSCKALM855,CIZION LLC,,0.3110,1
2023,KLN3SMHBL368,DATA DEVICE CORP,,0.3099,2
2023,F1RLRDZK2KC9,HOWDEN NORTH AMERICA INC.,,0.3073,6
