generated_internal_id,award_id,recipient_name,award_amount,contract_award_type,award_type_group,awarding_agency,awarding_sub_agency,funding_agency,funding_sub_agency,naics,psc,start_date,end_date,in_scope,matched_axes,matched_queries,description
CONT_AWD_W912P924P0025_9700_-NONE-_-NONE-,W912P924P0025,PKJ INTERNATIONAL LLC,68979.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2040', 'description': 'MARINE HARDWARE AND HULL ITEMS'}",2024-05-21,2024-06-28,yes,naics:336612,naics:336612,FY24 POTTER HATCHES
CONT_AWD_W912BU17P0026_9700_-NONE-_-NONE-,W912BU17P0026,WALLER N AND ASSOCIATES CONSULTING ENGINEERS INC,68780.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '541990', 'description': 'ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2017-02-01,2017-05-02,yes,psc:2090,psc:2090,3118 JADWIN MONITORING SYSTEM UPGRADE
CONT_AWD_W912HN17P0017_9700_-NONE-_-NONE-,W912HN17P0017,ST. JOHNS BOAT COMPANY,68746.92,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J020', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT'}",2017-05-25,2018-03-02,yes,naics:336611,naics:336611,"IGF::OT::IGF REPAIR/REBUILD REDUCTION GEAR FOR THE SURVEY VESSEL DOWNS, USACE-SAVANNAH OPERATIONS DEPOT"
CONT_AWD_W912EE20P0069_9700_-NONE-_-NONE-,W912EE20P0069,"WOODY FUTRELL MARINE AND AIRCRAFT, INC.",68700.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2020-09-21,2020-12-31,yes,naics:336612; psc:1940,naics:336612; psc:1940,PATROL BOAT FOR LAKE GREESON
CONT_AWD_W912P817P0026_9700_-NONE-_-NONE-,W912P817P0026,CUMMINS MID-SOUTH LLC,68529.73,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '811310', 'description': 'COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2017-02-13,2017-03-17,yes,psc:2090,psc:2090,M/V TECHE ENGINE REPAIR / REPLACEMENT.  IGF::OT::IGF
CONT_AWD_W912BU21P0001_9700_-NONE-_-NONE-,W912BU21P0001,TIM-CO MPS CORP,68484.5,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2020-10-14,2020-10-16,yes,naics:336611,naics:336611,REPAIR ALCO ENGINES ON MCFARLAND
CONT_AWD_W9127N15P0160_9700_-NONE-_-NONE-,W9127N15P0160,"TRANSCO INDUSTRIES, INC.",68278.08,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '333999', 'description': 'ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2015-09-25,2015-10-26,yes,psc:2090,psc:2090,"BELT, 7-3360/59 PBT 0.040 X 6 MESH 90-"
CONT_AWD_W911S223P1413_9700_-NONE-_-NONE-,W911S223P1413,ADVANCED RESCUE BOATS AND EQUIPMENT LLC,68265.31,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2010', 'description': 'SHIP AND BOAT PROPULSION COMPONENTS'}",2023-09-05,2024-03-04,yes,naics:336612,naics:336612,BOAT-STIFFBACK DOUBLE HULL UNISON BUY # 1151762
CONT_AWD_W912QR23P0078_9700_-NONE-_-NONE-,W912QR23P0078,"MCGINNIS, INC.",68050.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2023-07-17,2023-10-15,yes,naics:336611,naics:336611,MV EMERSON MEREDITH - REPAIR
CONT_AWD_W912P918F0073_9700_W912P917G0011_9700,W912P918F0073,"VIGOR SHIPYARDS, LLC",68019.0,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J010', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- WEAPONS'}",2018-02-01,2018-02-15,yes,naics:336611,naics:336611,"IGF::OT::IGF   MSTRSHP LSV7 HYDR/FIRE SYS RPR, TERRAZO"
CONT_AWD_W9123723P0011_9700_-NONE-_-NONE-,W9123723P0011,"MCGINNIS, INC.",68000.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2023-02-24,2023-05-12,yes,naics:336611,naics:336611,M/V EVANICK SHAFT PROPELLERS REFURBISH
CONT_AWD_W9123617P0014_9700_-NONE-_-NONE-,W9123617P0014,"G I INDUSTRIAL-MARINE, LLC",67961.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2017-08-31,2017-11-30,yes,naics:336611,naics:336611,IGF::OT::IGF MODIFY CO2 FIRE SUPPRESSION SYSTEM IAW 46 CFR FOR DERRICK BOAT ELIZABETH
CONT_AWD_W912P923F0100_9700_W912P922A0027_9700,W912P923F0100,"J.B. MARINE SERVICE, INC.",67789.41,BPA CALL,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2023-03-28,2023-09-30,yes,naics:336611,naics:336611,FY23 BUOY BARGE DRY DOCK
CONT_AWD_W912BU23P0024_9700_-NONE-_-NONE-,W912BU23P0024,YANK MARINE SERVICES LLC,67672.59,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2023-06-09,2023-06-27,yes,naics:336611,naics:336611,REPAIRS TO S/V RECONNAISSANCE
CONT_AWD_W912CN21P0015_9700_-NONE-_-NONE-,W912CN21P0015,"PACIFIC SHIPYARDS INTERNATIONAL, LLC",67405.62,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J020', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT'}",2021-03-25,2021-04-12,yes,naics:336611,naics:336611,LSV-4 STERN ANCHOR CABLE REPLACEMENT
CONT_AWD_0011_9700_W912P913G0601_9700,0011,"MATERIAL SALES COMPANY, INC.",67387.5,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2014-06-26,2014-08-30,yes,naics:336611,naics:336611,IGF::OT::IGF MASTERSHIP AGREEMENT WITH MATERIAL SALES AT SERVICE BASE.
CONT_AWD_W9123715P0116_9700_-NONE-_-NONE-,W9123715P0116,CAROLINA COMPOSITES LLC,67087.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2015-09-03,2015-12-31,yes,naics:336611; psc:1940,naics:336611; psc:1940,"PATROL BOAT FOR DEER CREEK LAKE, OHIO."
CONT_AWD_W9128F23P0079_9700_-NONE-_-NONE-,W9128F23P0079,UNCLE J CUSTOM BOATS LLP,67000.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2010', 'description': 'SHIP AND BOAT PROPULSION COMPONENTS'}",2023-09-14,2023-11-30,yes,naics:336612,naics:336612,CUSTOM ALUMINUM BOAT
CONT_AWD_W912PM16P0030_9700_-NONE-_-NONE-,W912PM16P0030,"AIR-SEA SAFETY & SURVIVAL, INC.",66725.6,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '488390', 'description': 'OTHER SUPPORT ACTIVITIES FOR WATER TRANSPORTATION'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2016-03-01,2021-02-28,yes,psc:2090,psc:2090,"IGF::OT::IGF LIFE RAFT INSPECTION SERVICES FOR THE ENGINEER REPAIR YARD IN WILMINGTON, NC BASE PLUS OPTIONS."
CONT_AWD_W912P816P0067_9700_-NONE-_-NONE-,W912P816P0067,TOTAL MARINE SERVICES OF JEFFERSON INC,66617.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J020', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT'}",2016-04-20,2016-05-20,yes,naics:336611,naics:336611,DRYDOCK AND REPAIR MV BLANCHARD  IGF::OT::IGF
CONT_AWD_W912PP22P0029_9700_-NONE-_-NONE-,W912PP22P0029,CENTRAL FLORIDA YAMAHA INC,66431.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '2010', 'description': 'SHIP AND BOAT PROPULSION COMPONENTS'}",2022-07-29,2023-10-20,yes,naics:336611,naics:336611,COCHITI BOAT MOTORS
CONT_AWD_W912P525F0024_9700_W912P524A0002_9700,W912P525F0024,"NATIONAL MAINTENANCE & REPAIR OF KENTUCKY, INC.",66403.0,BPA CALL,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2025-03-06,2025-03-15,yes,naics:336611,naics:336611,ADDITIONAL ND-104 DRY-DOCKING REPAIRS
CONT_AWD_W912P417P0008_9700_-NONE-_-NONE-,W912P417P0008,BOW & STERN MARINE INC,66294.8,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2017-01-30,2017-02-24,yes,naics:336612; psc:1940,naics:336612; psc:1940,IGF::OT::IGF SMOKERCRAFT 202 PHANTOM (OR EQUIVALENT)
CONT_AWD_W912P519P0070_9700_-NONE-_-NONE-,W912P519P0070,"POSEIDON,LLC",66281.92,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1945', 'description': 'PONTOONS AND FLOATING DOCKS'}",2019-09-05,2019-12-04,yes,naics:336611,naics:336611,KENTUCKY LOCK MODULAR BARGE
CONT_AWD_W9127N23P0030_9700_-NONE-_-NONE-,W9127N23P0030,"THE PROGRESS GROUP, INC.",66000.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J020', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT'}",2023-04-03,2023-06-28,yes,naics:336611,naics:336611,OSDP WEAR SLEEVES
CONT_AWD_W9123722P0097_9700_-NONE-_-NONE-,W9123722P0097,"BRAD FOOTE GEAR WORKS, INC",65745.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '3010', 'description': 'TORQUE CONVERTERS AND SPEED CHANGERS'}",2022-07-26,2022-12-20,yes,naics:336612,naics:336612,"REPLACEMENT GEAR SETS FOR TOM JENKINS DAM, US ARMY CORPS OF ENGINEERS, HUNTINGTON DISTRICT"
CONT_AWD_W91QEX23P0043_9700_-NONE-_-NONE-,W91QEX23P0043,"ZODIAC OF NORTH AMERICA, INC.",65240.21,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J036', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SPECIAL INDUSTRY MACHINERY'}",2023-09-07,2024-02-09,yes,naics:336611,naics:336611,H920 GRAY/BLACK TUBESET DURA RIB
CONT_AWD_W9127816F0019_9700_GS07F0066J_4730,W9127816F0019,DIAMONDBACK MANUFACTURING LLC,64985.0,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2016-06-13,2016-10-21,yes,naics:336612; psc:1940,naics:336612; psc:1940,IGF::OT::IGF 18'  AIRBOAT STANDARD MARINE GRADE WITH ENGINE AND TRAILER.
CONT_AWD_W912CN22P0086_9700_-NONE-_-NONE-,W912CN22P0086,RED ORANGE NORTH AMERICA,64881.04,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '4220', 'description': 'MARINE LIFESAVING AND DIVING EQUIPMENT'}",2022-08-10,2022-09-30,yes,naics:336612,naics:336612,AVI SURVIVAL AVIATION LIFE RAFTS
CONT_AWD_W91QEX23P0027_9700_-NONE-_-NONE-,W91QEX23P0027,"ZODIAC OF NORTH AMERICA, INC.",64841.54,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2023-06-29,2023-12-26,yes,naics:336611; psc:1940,naics:336611; psc:1940,H923 GREY TUBESET DURA RIB
CONT_AWD_W912DW20P0008_9700_-NONE-_-NONE-,W912DW20P0008,"TACOMA DIESEL AND EQUIPMENT, INC.",64780.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '2010', 'description': 'SHIP AND BOAT PROPULSION COMPONENTS'}",2020-02-06,2020-07-03,yes,naics:336611,naics:336611,M/V SHOALHUNTER GEARBOXES
CONT_AWD_W912EQ15P0068_9700_-NONE-_-NONE-,W912EQ15P0068,"TEMPERATURE, INC.",64700.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J020', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT'}",2015-06-08,2015-07-31,yes,naics:336611,naics:336611,IGF::OT::IGF MV MISTER PAT STACK AND EXHAUST MODIFICATIONS
CONT_AWD_W912EE18F0147_9700_47QSWA18D0025_4732,W912EE18F0147,"HANKO BOATS, LLC",64700.0,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1910', 'description': 'TRANSPORT VESSELS, PASSENGER AND TROOP'}",2018-08-31,2018-12-01,yes,naics:336612,naics:336612,LAKE GREESON WORK BOAT W/TRAILER
CONT_AWD_W912HZ24P0115_9700_-NONE-_-NONE-,W912HZ24P0115,"LIFETYME BOATS, INC.",64675.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '6640', 'description': 'LABORATORY EQUIPMENT AND SUPPLIES'}",2024-07-30,2024-09-30,yes,naics:336612,naics:336612,CUSTOM BOAT U433F20
CONT_AWD_W912EP21F0154_9700_W912EP17A0008_9700,W912EP21F0154,ST. JOHNS BOAT COMPANY,64515.7,BPA CALL,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2021-06-01,2021-07-16,yes,naics:336611,naics:336611,SALZER FY21 ANNUAL REPAIRS
CONT_AWD_W56HZV22FL043_9700_W56HZV21DL034_9700,W56HZV22FL043,"METAL TRADES, LLC",64431.0,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '488390', 'description': 'OTHER SUPPORT ACTIVITIES FOR WATER TRANSPORTATION'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2022-02-16,2022-03-16,yes,keyword,logistic support vessel,LOGISTICS SUPPORT VESSEL 3 UNPROGRAMMED REPAIRS
CONT_AWD_W912ES23F0109_9700_W912ES22G0005_9700,W912ES23F0109,BRENNAN MARINE INC,64322.0,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2023-08-30,2024-04-30,yes,naics:336611,naics:336611,"TRANSPORT AND DRY DOCK HULL BLASTING, INSPECTION, REPAIR AND PAINTING OF USACE MATERIAL BARGES #772 AND #778"
CONT_AWD_W912P815F0006_9700_GS07F0294W_4730,W912P815F0006,"STARBOARD WAY, INC.",64152.0,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '2010', 'description': 'SHIP AND BOAT PROPULSION COMPONENTS'}",2015-04-08,2015-06-30,yes,naics:336611,naics:336611,PURCHASE AND DELIVERY OF ONE VIKING V-24
CONT_AWD_W912BU15P0050_9700_-NONE-_-NONE-,W912BU15P0050,"MORSE RUBBER, L.L.C.",64070.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J020', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT'}",2015-04-27,2015-05-22,yes,naics:336611,naics:336611,IGF::OT::IGF RE-LINE AFT BEARINGS
CONT_AWD_W9126G19P0002_9700_-NONE-_-NONE-,W9126G19P0002,"BOAT RIGHT MARINE, INC",63879.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2018-10-19,2019-03-15,yes,naics:336612; psc:1940,naics:336612; psc:1940,CT::SWG::CT FY18 NEW SKIFF FOR AO-NG (GRO)
CONT_AWD_W912EK20P0084_9700_-NONE-_-NONE-,W912EK20P0084,ILLINOIS MARINE TOWING INC,63787.5,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2020-05-27,2020-06-26,yes,naics:336611,naics:336611,ILWW ARC FLASH STUDY
CONT_AWD_W912P916P0157_9700_-NONE-_-NONE-,W912P916P0157,OQUAWKA BOATS & FABRICATIONS INC,63596.84,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '441222', 'description': 'BOAT DEALERS'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2016-09-15,2016-12-31,yes,psc:1940,psc:1940,"IGF::OT::IGF THE CONTRACTOR SHALL PROVIDE FLAT BOTTOM JON BOAT, MOTOR, TRAILER TO THE LAKE SHELBYVILLE PROJECT, SHELBYVILLE, ILLINOIS."
CONT_AWD_W56HZV18C0132_9700_-NONE-_-NONE-,W56HZV18C0132,S I T CORPORATION,63328.75,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '441222', 'description': 'BOAT DEALERS'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2018-07-13,2019-01-05,yes,psc:2090,psc:2090,MERCURY OUTBOARD SPARE PARTS
CONT_AWD_W912ES15P0091_9700_-NONE-_-NONE-,W912ES15P0091,BRENNAN MARINE INC,63327.01,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2015-06-16,2015-07-10,yes,naics:336611,naics:336611,IGF::OT::IGF BARGE 774 REPAIRS
CONT_AWD_W912BU16P0096_9700_-NONE-_-NONE-,W912BU16P0096,"CHESAPEAKE MACHINING & FABRICATION, INC.",63300.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '332999', 'description': 'ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2016-07-08,2016-10-06,yes,psc:2090,psc:2090,DRAGARM ADAPTERS FOR THE DREDGE MCFARLAND
CONT_AWD_W911S218P0298_9700_-NONE-_-NONE-,W911S218P0298,"MAZZELLA LIFTING TECHNOLOGIES, INC.",63280.11,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1925', 'description': 'SPECIAL SERVICE VESSELS'}",2018-03-07,2018-05-07,yes,naics:336611; psc:1925,naics:336611; psc:1925,SAMSON VULCAN 70FT PART#893 AND 706
CONT_AWD_BR10_9700_W911S015D0038_9700,BR10,HEAVY ENGINEERING INDUSTRIES AND SHIPBUILDING COMPANY K.S.C.,63128.99,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2016-09-12,2016-11-28,yes,naics:336611; psc:1905,naics:336611; psc:1905,"THIS IS A DELIVERY ORDER FOR AN EMERGENCY REPAIR TO US VESSEL LCU 2019 LOCATED AT MUHAMMAD AL-AHMAD NAVAL BASE, KUWAIT."
CONT_AWD_W912P918F0033_9700_W912P917G0011_9700,W912P918F0033,"VIGOR SHIPYARDS, LLC",62950.0,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2018-02-16,2018-04-30,yes,naics:336611,naics:336611,IGF::OT::IGF   BD CRAINE AUX HOIST REPAIRS
CONT_AWD_W912QR17P0064_9700_-NONE-_-NONE-,W912QR17P0064,CAROLINA COMPOSITES LLC,62938.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2017-05-04,2017-08-22,yes,naics:336612; psc:1940,naics:336612; psc:1940,19' PATROL BOAT FOR CAGLES MILL LAKE
CONT_AWD_W56HZV19FL032_9700_W911S016D0013_9700,W56HZV19FL032,"METAL TRADES, LLC",62687.81,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2019-02-28,2019-04-26,yes,naics:336611; psc:1905,naics:336611; psc:1905,UNPROGRAMMED REPAIR FOR THE MWT 15
CONT_AWD_0012_9700_W911S012D0006_9700,0012,VIGOR MARINE LLC,62680.18,DO,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1925', 'description': 'SPECIAL SERVICE VESSELS'}",2014-08-05,2014-09-03,yes,naics:336611; psc:1925,naics:336611; psc:1925,LT-802 VESSEL REPAIRS
